# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +9.0449999999999999e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +3.3276685067505788e-03 -6.1917406868416860e-02 -5.4613076204802530e-04
1.0000000000000001e-01 +9.0449994835255669e+00 +0.0000000000000000e+00 +9.9999999998221692e-02 +3.3276611710669731e-03 -6.1917367525298576e-02 -5.4612327842100991e-04
2.0000000000000001e-01 +9.0449979341027085e+00 +0.0000000000000000e+00 +1.9999999998577356e-01 +3.3276545529765883e-03 -6.1917327839726553e-02 -5.4611646808743050e-04
3.0000000000000004e-01 +9.0449953517320871e+00 +0.0000000000000000e+00 +2.9999999995198579e-01 +3.3276486630315271e-03 -6.1917287743460454e-02 -5.4611032782945232e-04
4.0000000000000002e-01 +9.0449917364143708e+00 +0.0000000000000000e+00 +3.9999999988618862e-01 +3.3276435117857582e-03 -6.1917247168259290e-02 -5.4610485442611759e-04
5.0000000000000000e-01 +9.0449870881502381e+00 +0.0000000000000000e+00 +4.9999999977771226e-01 +3.3276391097945726e-03 -6.1917206045882370e-02 -5.4610004465499378e-04
5.9999999999999998e-01 +9.0449814069403747e+00 +0.0000000000000000e+00 +5.9999999961588701e-01 +3.3276354676140289e-03 -6.1917164308090480e-02 -5.4609589529381979e-04
6.9999999999999996e-01 +9.0449746927854768e+00 +0.0000000000000000e+00 +6.9999999939004309e-01 +3.3276325958003987e-03 -6.1917121886646768e-02 -5.4609240312215358e-04
7.9999999999999993e-01 +9.0449669456862551e+00 +0.0000000000000000e+00 +7.9999999908951080e-01 +3.3276305049096356e-03 -6.1917078713318190e-02 -5.4608956492302083e-04
8.9999999999999991e-01 +9.0449581656434290e+00 +0.0000000000000000e+00 +8.9999999870362046e-01 +3.3276292054967996e-03 -6.1917034719876134e-02 -5.4608737748455946e-04
9.9999999999999989e-01 +9.0449483526577339e+00 +0.0000000000000000e+00 +9.9999999822170249e-01 +3.3276287081155272e-03 -6.1916989838097819e-02 -5.4608583760167029e-04
1.0999999999999999e+00 +9.0449375067299211e+00 +0.0000000000000000e+00 +1.0999999976330872e+00 +3.3276290233174729e-03 -6.1916943999767229e-02 -5.4608494207766128e-04
1.2000000000000000e+00 +9.0449256278607546e+00 +0.0000000000000000e+00 +1.1999999969271049e+00 +3.3276301616517608e-03 -6.1916897136676245e-02 -5.4608468772589648e-04
1.3000000000000000e+00 +9.0449127160510194e+00 +0.0000000000000000e+00 +1.2999999960930861e+00 +3.3276321336644351e-03 -6.1916849180625691e-02 -5.4608507137144313e-04
1.4000000000000001e+00 +9.0448987713015150e+00 +0.0000000000000000e+00 +1.3999999951203614e+00 +3.3276349498979085e-03 -6.1916800063426432e-02 -5.4608608985271846e-04
1.5000000000000002e+00 +9.0448837936130637e+00 +0.0000000000000000e+00 +1.4999999939982611e+00 +3.3276386208904159e-03 -6.1916749716900428e-02 -5.4608774002313696e-04
1.6000000000000003e+00 +9.0448677829865076e+00 +0.0000000000000000e+00 +1.5999999927161157e+00 +3.3276431571754605e-03 -6.1916698072881790e-02 -5.4609001875275830e-04
1.7000000000000004e+00 +9.0448507394227082e+00 +0.0000000000000000e+00 +1.6999999912632557e+00 +3.3276485692812652e-03 -6.1916645063217979e-02 -5.4609292292993406e-04
1.8000000000000005e+00 +9.0448326629225537e+00 +0.0000000000000000e+00 +1.7999999896290120e+00 +3.3276548677302221e-03 -6.1916590619770645e-02 -5.4609644946295431e-04
1.9000000000000006e+00 +9.0448135534869536e+00 +0.0000000000000000e+00 +1.8999999878027147e+00 +3.3276620630383453e-03 -6.1916534674416976e-02 -5.4610059528169665e-04
2.0000000000000004e+00 +9.0447934111168422e+00 +0.0000000000000000e+00 +1.9999999857736948e+00 +3.3276701657147158e-03 -6.1916477159050617e-02 -5.4610535733927174e-04
2.1000000000000005e+00 +9.0447722358131823e+00 +0.0000000000000000e+00 +2.0999999835312826e+00 +3.3276791753314911e-03 -6.1916418030804325e-02 -5.4611072548923145e-04
2.2000000000000006e+00 +9.0447500275769634e+00 +0.0000000000000000e+00 +2.1999999810648094e+00 +3.3276890477380696e-03 -6.1916357347711080e-02 -5.4611666110506015e-04
2.3000000000000007e+00 +9.0447267864091980e+00 +0.0000000000000000e+00 +2.2999999783636054e+00 +3.3276997278547053e-03 -6.1916295193030380e-02 -5.4612311843831517e-04
2.4000000000000008e+00 +9.0447025123109270e+00 +0.0000000000000000e+00 +2.3999999754170016e+00 +3.3277111606031936e-03 -6.1916231650024828e-02 -5.4613005173959029e-04
2.5000000000000009e+00 +9.0446772052832127e+00 +0.0000000000000000e+00 +2.4999999722143289e+00 +3.3277232909073814e-03 -6.1916166801959265e-02 -5.4613741525708353e-04
2.6000000000000010e+00 +9.0446508653271387e+00 +0.0000000000000000e+00 +2.5999999687449180e+00 +3.3277360636936927e-03 -6.1916100732100229e-02 -5.4614516323516513e-04
2.7000000000000011e+00 +9.0446234924438116e+00 +0.0000000000000000e+00 +2.6999999649980997e+00 +3.3277494238916389e-03 -6.1916033523715226e-02 -5.4615324991294728e-04
2.8000000000000012e+00 +9.0445950866343541e+00 +0.0000000000000000e+00 +2.7999999609632051e+00 +3.3277633164343384e-03 -6.1915965260071974e-02 -5.4616162952285288e-04
2.9000000000000012e+00 +9.0445656478999084e+00 +0.0000000000000000e+00 +2.8999999566295651e+00 +3.3277776862590349e-03 -6.1915896024437748e-02 -5.4617025628918238e-04
3.0000000000000013e+00 +9.0445351762416326e+00 +0.0000000000000000e+00 +2.9999999519865108e+00 +3.3277924783076114e-03 -6.1915825900078651e-02 -5.4617908442668379e-04
3.1000000000000014e+00 +9.0445036716606992e+00 +0.0000000000000000e+00 +3.0999999470233730e+00 +3.3278076375271117e-03 -6.1915754970258932e-02 -5.4618806813912105e-04
3.2000000000000015e+00 +9.0444711341582948e+00 +0.0000000000000000e+00 +3.1999999417294829e+00 +3.3278231088702537e-03 -6.1915683318240343e-02 -5.4619716161784237e-04
3.3000000000000016e+00 +9.0444375637356185e+00 +0.0000000000000000e+00 +3.2999999360941716e+00 +3.3278388372959484e-03 -6.1915611027281311e-02 -5.4620631904035005e-04
3.4000000000000017e+00 +9.0444029603938798e+00 +0.0000000000000000e+00 +3.3999999301067705e+00 +3.3278547677698185e-03 -6.1915538180636318e-02 -5.4621549456886596e-04
3.5000000000000018e+00 +9.0443673241342974e+00 +0.0000000000000000e+00 +3.4999999237566106e+00 +3.3278708452647143e-03 -6.1915464861555275e-02 -5.4622464234890442e-04
3.6000000000000019e+00 +9.0443306549580971e+00 +0.0000000000000000e+00 +3.5999999170330232e+00 +3.3278870147612320e-03 -6.1915391153282665e-02 -5.4623371650783833e-04
3.7000000000000020e+00 +9.0442929528665132e+00 +0.0000000000000000e+00 +3.6999999099253400e+00 +3.3279032212482317e-03 -6.1915317139056923e-02 -5.4624267115346761e-04
3.8000000000000020e+00 +9.0442542178607859e+00 +0.0000000000000000e+00 +3.7999999024228917e+00 +3.3279194097233550e-03 -6.1915242902109771e-02 -5.4625146037258932e-04
3.9000000000000021e+00 +9.0442144499421548e+00 +0.0000000000000000e+00 +3.8999998945150103e+00 +3.3279355251935394e-03 -6.1915168525665469e-02 -5.4626003822956569e-04
4.0000000000000018e+00 +9.0441736491118672e+00 +0.0000000000000000e+00 +3.9999998861910266e+00 +3.3279515126755431e-03 -6.1915094092940090e-02 -5.4626835876489305e-04
4.1000000000000014e+00 +9.0441318153711681e+00 +0.0000000000000000e+00 +4.0999998774402728e+00 +3.3279673243806727e-03 -6.1915019675508484e-02 -5.4627638747438336e-04
4.2000000000000011e+00 +9.0440889487213028e+00 +0.0000000000000000e+00 +4.1999998682520792e+00 +3.3279829412651289e-03 -6.1914945298406965e-02 -5.4628413576194386e-04
4.3000000000000007e+00 +9.0440450491635183e+00 +0.0000000000000000e+00 +4.2999998586157782e+00 +3.3279983514725000e-03 -6.1914870975031754e-02 -5.4629162651858264e-04
4.4000000000000004e+00 +9.0440001166990580e+00 +0.0000000000000000e+00 +4.3999998485207010e+00 +3.3280135431487871e-03 -6.1914796718771044e-02 -5.4629888264543490e-04
4.5000000000000000e+00 +9.0439541513291655e+00 +0.0000000000000000e+00 +4.4999998379561799e+00 +3.3280285044423965e-03 -6.1914722543004584e-02 -5.4630592705453835e-04
4.5999999999999996e+00 +9.0439071530550841e+00 +0.0000000000000000e+00 +4.5999998269115459e+00 +3.3280432235041294e-03 -6.1914648461103047e-02 -5.4631278266960835e-04
4.6999999999999993e+00 +9.0438591218780537e+00 +0.0000000000000000e+00 +4.6999998153761311e+00 +3.3280576884871750e-03 -6.1914574486427558e-02 -5.4631947242681455e-04
4.7999999999999989e+00 +9.0438100577993144e+00 +0.0000000000000000e+00 +4.7999998033392668e+00 +3.3280718875471002e-03 -6.1914500632329138e-02 -5.4632601927555530e-04
4.8999999999999986e+00 +9.0437599608201023e+00 +0.0000000000000000e+00 +4.8999997907902850e+00 +3.3280858088418452e-03 -6.1914426912148206e-02 -5.4633244617923447e-04
4.9999999999999982e+00 +9.0437088309416520e+00 +0.0000000000000000e+00 +4.9999997777185170e+00 +3.3280994405317076e-03 -6.1914353339213891e-02 -5.4633877611603618e-04
5.0999999999999979e+00 +9.0436566681651982e+00 +0.0000000000000000e+00 +5.0999997641132957e+00 +3.3281127707793451e-03 -6.1914279926843778e-02 -5.4634503207970223e-04
5.1999999999999975e+00 +9.0436034724919701e+00 +0.0000000000000000e+00 +5.1999997499639523e+00 +3.3281257877497555e-03 -6.1914206688343049e-02 -5.4635123708030519e-04
5.2999999999999972e+00 +9.0435492439231950e+00 +0.0000000000000000e+00 +5.2999997352598180e+00 +3.3281384796102782e-03 -6.1914133637004154e-02 -5.4635741414502754e-04
5.3999999999999968e+00 +9.0434939824600988e+00 +0.0000000000000000e+00 +5.3999997199902259e+00 +3.3281508345305798e-03 -6.1914060786106284e-02 -5.4636358631893612e-04
5.4999999999999964e+00 +9.0434376881039018e+00 +0.0000000000000000e+00 +5.4999997041445070e+00 +3.3281628406826498e-03 -6.1913988148914662e-02 -5.4636977666575677e-04
