# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +9.1013000000000002e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0508123682361091e-02 -1.0311902679084457e+00 -5.8793865839352796e-02
1.0000000000000001e-01 +9.1012994847165078e+00 +0.0000000000000000e+00 +9.9999999998229894e-02 +1.0507988416890962e-02 -1.0311885607431923e+00 -5.8794674161713689e-02
2.0000000000000001e-01 +9.1012979388672175e+00 +0.0000000000000000e+00 +1.9999999998583912e-01 +1.0507863068940091e-02 -1.0311865665061595e+00 -5.8795491942282778e-02
3.0000000000000004e-01 +9.1012953624541222e+00 +0.0000000000000000e+00 +2.9999999995220705e-01 +1.0507749427195224e-02 -1.0311842988790370e+00 -5.8796318904313014e-02
4.0000000000000002e-01 +9.1012917554794868e+00 +0.0000000000000000e+00 +3.9999999988671320e-01 +1.0507649280368951e-02 -1.0311817715471050e+00 -5.8797154771159925e-02
5.0000000000000000e-01 +9.1012871179458354e+00 +0.0000000000000000e+00 +4.9999999977873710e-01 +1.0507564417208203e-02 -1.0311789981994619e+00 -5.8797999266290049e-02
5.9999999999999998e-01 +9.1012814498559393e+00 +0.0000000000000000e+00 +5.9999999961765837e-01 +1.0507496135034931e-02 -1.0311759951783834e+00 -5.8798852166328415e-02
6.9999999999999996e-01 +9.1012747512127987e+00 +0.0000000000000000e+00 +6.9999999939285673e-01 +1.0507443765339483e-02 -1.0311727894264224e+00 -5.8799713460158658e-02
7.9999999999999993e-01 +9.1012670220196163e+00 +0.0000000000000000e+00 +7.9999999909371211e-01 +1.0507406148165558e-02 -1.0311694105380838e+00 -5.8800583189756978e-02
8.9999999999999991e-01 +9.1012582622797655e+00 +0.0000000000000000e+00 +8.9999999870960434e-01 +1.0507382123570577e-02 -1.0311658881102315e+00 -5.8801461397127441e-02
9.9999999999999989e-01 +9.1012484719967652e+00 +0.0000000000000000e+00 +9.9999999822991359e-01 +1.0507370531620501e-02 -1.0311622517417232e+00 -5.8802348124281235e-02
1.0999999999999999e+00 +9.1012376511742499e+00 +0.0000000000000000e+00 +1.0999999976440200e+00 +1.0507370212384712e-02 -1.0311585310330453e+00 -5.8803243413215793e-02
1.2000000000000000e+00 +9.1012257998159356e+00 +0.0000000000000000e+00 +1.1999999969413040e+00 +1.0507380005930812e-02 -1.0311547555859479e+00 -5.8804147305894089e-02
1.3000000000000000e+00 +9.1012129179255936e+00 +0.0000000000000000e+00 +1.2999999961111459e+00 +1.0507398752319519e-02 -1.0311509550030802e+00 -5.8805059844223857e-02
1.4000000000000001e+00 +9.1011990055070218e+00 +0.0000000000000000e+00 +1.3999999951429265e+00 +1.0507425291599466e-02 -1.0311471588876244e+00 -5.8805981070036706e-02
1.5000000000000002e+00 +9.1011840625640126e+00 +0.0000000000000000e+00 +1.4999999940260262e+00 +1.0507458463802086e-02 -1.0311433968429318e+00 -5.8806911025067465e-02
1.6000000000000003e+00 +9.1011680891003266e+00 +0.0000000000000000e+00 +1.5999999927498261e+00 +1.0507497108936444e-02 -1.0311396984721575e+00 -5.8807849750933297e-02
1.7000000000000004e+00 +9.1011510851196569e+00 +0.0000000000000000e+00 +1.6999999913037067e+00 +1.0507540066984079e-02 -1.0311360933778955e+00 -5.8808797289112959e-02
1.8000000000000005e+00 +9.1011330506256076e+00 +0.0000000000000000e+00 +1.7999999896770493e+00 +1.0507586177893885e-02 -1.0311326111618124e+00 -5.8809753680926079e-02
1.9000000000000006e+00 +9.1011139856216570e+00 +0.0000000000000000e+00 +1.8999999878592349e+00 +1.0507634281576930e-02 -1.0311292814242856e+00 -5.8810718967512242e-02
2.0000000000000004e+00 +9.1010938901111320e+00 +0.0000000000000000e+00 +1.9999999858396447e+00 +1.0507683217901326e-02 -1.0311261337640341e+00 -5.8811693189810339e-02
2.1000000000000005e+00 +9.1010727640971787e+00 +0.0000000000000000e+00 +2.0999999836076597e+00 +1.0507731826687102e-02 -1.0311231977777557e+00 -5.8812676388537710e-02
2.2000000000000006e+00 +9.1010506075827315e+00 +0.0000000000000000e+00 +2.1999999811526614e+00 +1.0507778947701029e-02 -1.0311205030597614e+00 -5.8813668604169381e-02
2.3000000000000007e+00 +9.1010274205704835e+00 +0.0000000000000000e+00 +2.2999999784640313e+00 +1.0507823420651508e-02 -1.0311180792016121e+00 -5.8814669876917358e-02
2.4000000000000008e+00 +9.1010032030628576e+00 +0.0000000000000000e+00 +2.3999999755311503e+00 +1.0507864085183427e-02 -1.0311159557917500e+00 -5.8815680246709766e-02
2.5000000000000009e+00 +9.1009779550619747e+00 +0.0000000000000000e+00 +2.4999999723433999e+00 +1.0507899780873020e-02 -1.0311141624151354e+00 -5.8816699753170110e-02
2.6000000000000010e+00 +9.1009516765696272e+00 +0.0000000000000000e+00 +2.5999999688901614e+00 +1.0507929623463020e-02 -1.0311127231810926e+00 -5.8817728382090900e-02
2.7000000000000011e+00 +9.1009243675872575e+00 +0.0000000000000000e+00 +2.6999999651608162e+00 +1.0507953833604084e-02 -1.0311116403085643e+00 -5.8818765905028575e-02
2.8000000000000012e+00 +9.1008960281159510e+00 +0.0000000000000000e+00 +2.7999999611447457e+00 +1.0507972908175062e-02 -1.0311109105430278e+00 -5.8819812040049005e-02
2.9000000000000012e+00 +9.1008666581564395e+00 +0.0000000000000000e+00 +2.8999999568313304e+00 +1.0507987344050026e-02 -1.0311105306284514e+00 -5.8820866505281316e-02
3.0000000000000013e+00 +9.1008362577091066e+00 +0.0000000000000000e+00 +2.9999999522099516e+00 +1.0507997638100156e-02 -1.0311104973072154e+00 -5.8821929018934620e-02
3.1000000000000014e+00 +9.1008048267739881e+00 +0.0000000000000000e+00 +3.0999999472699908e+00 +1.0508004287195619e-02 -1.0311108073200344e+00 -5.8822999299315018e-02
3.2000000000000015e+00 +9.1007723653507782e+00 +0.0000000000000000e+00 +3.1999999420008280e+00 +1.0508007788207463e-02 -1.0311114574058777e+00 -5.8824077064842155e-02
3.3000000000000016e+00 +9.1007388734388321e+00 +0.0000000000000000e+00 +3.2999999363918446e+00 +1.0508008638009495e-02 -1.0311124443018900e+00 -5.8825162034066271e-02
3.4000000000000017e+00 +9.1007043510371659e+00 +0.0000000000000000e+00 +3.3999999304324211e+00 +1.0508007333480155e-02 -1.0311137647433115e+00 -5.8826253925684822e-02
3.5000000000000018e+00 +9.1006687981444649e+00 +0.0000000000000000e+00 +3.4999999241119375e+00 +1.0508004371504407e-02 -1.0311154154634008e+00 -5.8827352458559384e-02
3.6000000000000019e+00 +9.1006322147590826e+00 +0.0000000000000000e+00 +3.5999999174197743e+00 +1.0508000248975594e-02 -1.0311173931933548e+00 -5.8828457351732449e-02
