# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +9.1463000000000001e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
1.0000000000000001e-01 +9.1462994837994724e+00 +0.0000000000000000e+00 +9.9999999998223579e-02 -1.0324014864135472e-05 +0.0000000000000000e+00 +9.9999999994670741e-01
2.0000000000000001e-01 +9.1462979351961753e+00 +0.0000000000000000e+00 +1.9999999998578860e-01 -2.0648055286066093e-05 +0.0000000000000000e+00 +9.9999999978682896e-01
3.0000000000000004e-01 +9.1462953541875809e+00 +0.0000000000000000e+00 +2.9999999995203647e-01 -3.0972120734386262e-05 +0.0000000000000000e+00 +9.9999999952036389e-01
4.0000000000000002e-01 +9.1462917407712148e+00 +0.0000000000000000e+00 +3.9999999988630847e-01 -4.1296210618164360e-05 +0.0000000000000000e+00 +9.9999999914731152e-01
5.0000000000000000e-01 +9.1462870949446646e+00 +0.0000000000000000e+00 +4.9999999977794585e-01 -5.1620324286939950e-05 +0.0000000000000000e+00 +9.9999999866767109e-01
5.9999999999999998e-01 +9.1462814167055875e+00 +0.0000000000000000e+00 +5.9999999961628969e-01 -6.1944461033735753e-05 +0.0000000000000000e+00 +9.9999999808144191e-01
6.9999999999999996e-01 +9.1462747060517131e+00 +0.0000000000000000e+00 +6.9999999939068114e-01 -7.2268620128221472e-05 +0.0000000000000000e+00 +9.9999999738862333e-01
7.9999999999999993e-01 +9.1462669629808406e+00 +0.0000000000000000e+00 +7.9999999909046127e-01 -8.2592800849878788e-05 +0.0000000000000000e+00 +9.9999999658921468e-01
8.9999999999999991e-01 +9.1462581874908455e+00 +0.0000000000000000e+00 +8.9999999870497105e-01 -9.2917002491015740e-05 +0.0000000000000000e+00 +9.9999999568321540e-01
9.9999999999999989e-01 +9.1462483795796690e+00 +0.0000000000000000e+00 +9.9999999822355135e-01 -1.0324122435676645e-04 +0.0000000000000000e+00 +9.9999999467062484e-01
1.0999999999999999e+00 +9.1462375392453232e+00 +0.0000000000000000e+00 +1.0999999976355430e+00 -1.1356546576509152e-04 +0.0000000000000000e+00 +9.9999999355144253e-01
1.2000000000000000e+00 +9.1462256664858863e+00 +0.0000000000000000e+00 +1.1999999969302868e+00 -1.2388972604677909e-04 +0.0000000000000000e+00 +9.9999999232566794e-01
1.3000000000000000e+00 +9.1462127612995054e+00 +0.0000000000000000e+00 +1.2999999960971236e+00 -1.3421400454544644e-04 +0.0000000000000000e+00 +9.9999999099330050e-01
1.4000000000000001e+00 +9.1461988236843919e+00 +0.0000000000000000e+00 +1.3999999951253939e+00 -1.4453830061754230e-04 +0.0000000000000000e+00 +9.9999998955433977e-01
1.5000000000000002e+00 +9.1461838536388171e+00 +0.0000000000000000e+00 +1.4999999940044384e+00 -1.5486261363234960e-04 +0.0000000000000000e+00 +9.9999998800878542e-01
1.6000000000000003e+00 +9.1461678511611204e+00 +0.0000000000000000e+00 +1.5999999927235977e+00 -1.6518694297198915e-04 +0.0000000000000000e+00 +9.9999998635663689e-01
1.7000000000000004e+00 +9.1461508162496994e+00 +0.0000000000000000e+00 +1.6999999912722126e+00 -1.7551128803142363e-04 +0.0000000000000000e+00 +9.9999998459789385e-01
1.8000000000000005e+00 +9.1461327489030104e+00 +0.0000000000000000e+00 +1.7999999896396233e+00 -1.8583564821846233e-04 +0.0000000000000000e+00 +9.9999998273255586e-01
1.9000000000000006e+00 +9.1461136491195703e+00 +0.0000000000000000e+00 +1.8999999878151705e+00 -1.9616002295376657e-04 +0.0000000000000000e+00 +9.9999998076062258e-01
