# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -6.1961135437827400e-02 +1.3838956427569460e-01 +1.2482013344473191e+00 +5.3524185656666603e+00 -1.0068665774410054e+02 +1.6344314231396071e+04 +9.0774765219582152e+05 
+1.0000000000000001e-01 -6.1960836389925320e-02 +1.3838694182400682e-01 +1.2481421040966378e+00 +5.4217043748515259e+00 -9.9537992641923637e+01 +1.5890697879655178e+04 +9.0294074217916850e+05 
+2.0000000000000001e-01 -6.1960535695197889e-02 +1.3838417539693426e-01 +1.2481337877879721e+00 +5.4954945797696926e+00 -9.9680608210767573e+01 +1.5412087236866788e+04 +9.0544188963879761e+05 
+3.0000000000000004e-01 -6.1960233380610581e-02 +1.3838128277113446e-01 +1.2481724852252318e+00 +5.5731584426569567e+00 -1.0100603399821597e+02 +1.4912295590178761e+04 +9.1463037529986002e+05 
+4.0000000000000002e-01 -6.1959929473127742e-02 +1.3837828172326977e-01 +1.2482542959839553e+00 +5.6540652307812884e+00 -1.0340579763302195e+02 +1.4395136159516587e+04 +9.2988547331520577e+05 
+5.0000000000000000e-01 -6.1959623999713768e-02 +1.3837519003008675e-01 +1.2483753197045373e+00 +5.7375842124677714e+00 -1.0677142888744056e+02 +1.3864422130448796e+04 +9.5058647147260595e+05 
+5.9999999999999998e-01 -6.1959316987332917e-02 +1.3837202546802119e-01 +1.2485316559787087e+00 +5.8230846679074633e+00 -1.1099445663775671e+02 +1.3323966599245543e+04 +9.7611265402984107e+05 
+6.9999999999999996e-01 -6.1959008462950244e-02 +1.3836880581400288e-01 +1.2487194046657766e+00 +5.9099358619446551e+00 -1.1596641657199093e+02 +1.2777582748136079e+04 +1.0058433431408326e+06 
+7.9999999999999993e-01 -6.1958698453531094e-02 +1.3836554884494728e-01 +1.2489346655847526e+00 +5.9975070580793126e+00 -1.2157884315696437e+02 +1.2229083770968200e+04 +1.0391578540766857e+06 
+8.9999999999999991e-01 -6.1958386986043085e-02 +1.3836227233796994e-01 +1.2491735389616903e+00 +6.0851675099237283e+00 -1.2772327968204688e+02 +1.1682282936100468e+04 +1.0754355472924539e+06 
+9.9999999999999989e-01 -6.1958074087454046e-02 +1.3835899407056401e-01 +1.2494321250768219e+00 +6.1722864544933573e+00 -1.3429127077614376e+02 +1.1140993635058723e+04 +1.1140557903898519e+06 
+1.0999999999999999e+00 -6.1957759784734674e-02 +1.3835573182051980e-01 +1.2497065246445465e+00 +6.2582331116896714e+00 -1.4117436991774875e+02 +1.0609029399893581e+04 +1.1543979945261402e+06 
+1.2000000000000000e+00 -6.1957444104856228e-02 +1.3835250336616903e-01 +1.2499928385169139e+00 +6.3423766760431342e+00 -1.4826413366088303e+02 +1.0090203959493212e+04 +1.1958415863469318e+06 
+1.3000000000000000e+00 -6.1957127074792652e-02 +1.3834932648623233e-01 +1.2502871679105256e+00 +6.4240863189722957e+00 -1.5545212554421070e+02 +9.5883312393380875e+03 +1.2377660251777845e+06 
+1.4000000000000001e+00 -6.1956808721522080e-02 +1.3834621896003624e-01 +1.2505856146824905e+00 +6.5027311804878982e+00 -1.6262992200584128e+02 +9.1072254203587181e+03 +1.2795508329417831e+06 
+1.5000000000000002e+00 -6.1956489072024154e-02 +1.3834319856749280e-01 +1.2508842809322651e+00 +6.5776803678981306e+00 -1.6968910422160067e+02 +8.6507009580580052e+03 +1.3205755534179329e+06 
+1.6000000000000003e+00 -6.1956168153281171e-02 +1.3834028308915855e-01 +1.2511792691646018e+00 +6.6483029519651344e+00 -1.7652126127113894e+02 +8.2225726165064934e+03 +1.3602197673273038e+06 
+1.7000000000000004e+00 -6.1955845992281627e-02 +1.3833749030654666e-01 +1.2514666827540992e+00 +6.7139679560066909e+00 -1.8301799908694130e+02 +7.8266555428375896e+03 +1.3978631350444988e+06 
+1.8000000000000005e+00 -6.1955522616014752e-02 +1.3833483800180396e-01 +1.2517426252518253e+00 +6.7740443631268237e+00 -1.8907092716716267e+02 +7.4667652368290701e+03 +1.4328853328995479e+06 
+1.9000000000000006e+00 -6.1955198051477083e-02 +1.3833234395800301e-01 +1.2520032012032052e+00 +6.8279011065704784e+00 -1.9457167390738888e+02 +7.1467176160969912e+03 +1.4646661253341096e+06 
+2.0000000000000004e+00 -6.1954872325667522e-02 +1.3833002595919894e-01 +1.2522445155552890e+00 +6.8749070644222332e+00 -1.9941187561047613e+02 +6.8703290629940448e+03 +1.4925853130996160e+06 
+2.1000000000000005e+00 -6.1954545465135076e-02 +1.3832789805567416e-01 +1.2524635875100514e+00 +6.9145398709644823e+00 -2.0351045488220601e+02 +6.6407420504367619e+03 +1.5161761905265537e+06 
+2.2000000000000006e+00 -6.1954217492776950e-02 +1.3832595834308498e-01 +1.2526609265234527e+00 +6.9467510072377427e+00 -2.0689298641390468e+02 +6.4581670324626066e+03 +1.5355772133145665e+06 
+2.3000000000000007e+00 -6.1953888430144204e-02 +1.3832420067495882e-01 +1.2528378787196373e+00 +6.9716201290647577e+00 -2.0961122794176578e+02 +6.3220220476805107e+03 +1.5510766926002547e+06 
+2.4000000000000008e+00 -6.1953558298786286e-02 +1.3832261890395176e-01 +1.2529957900851263e+00 +6.9892269235105760e+00 -2.1171693377644030e+02 +6.2317249378243769e+03 +1.5629629184767907e+06 
+2.5000000000000009e+00 -6.1953227120254507e-02 +1.3832120688323385e-01 +1.2531360068806465e+00 +6.9996510688614162e+00 -2.1326186248723295e+02 +6.1866935774164813e+03 +1.5715241960300796e+06 
+2.6000000000000010e+00 -6.1952894916100121e-02 +1.3831995846490458e-01 +1.2532598753682123e+00 +7.0029722837325199e+00 -2.1429777122302943e+02 +6.1863455756793646e+03 +1.5770488165661937e+06 
+2.7000000000000011e+00 -6.1952561707874228e-02 +1.3831886750118022e-01 +1.2533687419139750e+00 +6.9992702936638569e+00 -2.1487641837953416e+02 +6.2300984649559623e+03 +1.5798250723352672e+06 
+2.8000000000000012e+00 -6.1952227517128082e-02 +1.3831792784332644e-01 +1.2534639528831237e+00 +6.9886248643978721e+00 -2.1504956068424150e+02 +6.3173694971834157e+03 +1.5801412398107834e+06 
+2.9000000000000012e+00 -6.1951892365412618e-02 +1.3831713334239862e-01 +1.2535468546419239e+00 +6.9711157817299831e+00 -2.1486895319603573e+02 +6.4475757544159442e+03 +1.5782855794481998e+06 
+3.0000000000000013e+00 -6.1951556274276787e-02 +1.3831647784862561e-01 +1.2536187933654230e+00 +6.9468228719076635e+00 -2.1438634601026317e+02 +6.6201340198123407e+03 +1.5745463208412207e+06 
+3.1000000000000014e+00 -6.1951219265272563e-02 +1.3831595521144990e-01 +1.2536811156392711e+00 +6.9158260024408058e+00 -2.1365349533666432e+02 +6.8344607636881619e+03 +1.5692117143308034e+06 
+3.2000000000000015e+00 -6.1950881359947196e-02 +1.3831555927968175e-01 +1.2537351674896215e+00 +6.8782050786941369e+00 -2.1272214466249184e+02 +7.0899721576836082e+03 +1.5625699398769205e+06 
+3.3000000000000016e+00 -6.1950542579849256e-02 +1.3831528390108383e-01 +1.2537822951245494e+00 +6.8340400582082559e+00 -2.1164403906913273e+02 +7.3860839818206468e+03 +1.5549091759614502e+06 
+3.4000000000000017e+00 -6.1950202946525867e-02 +1.3831512292256609e-01 +1.2538238446052692e+00 +6.7834109476700073e+00 -2.1047091864715787e+02 +7.7222116310553356e+03 +1.5465175668374165e+06 
+3.5000000000000018e+00 -6.1949862481519798e-02 +1.3831507019001513e-01 +1.2538611614972908e+00 +6.7263978081620612e+00 -2.0925451209864099e+02 +8.0977700810332644e+03 +1.5376831928672504e+06 
+3.6000000000000019e+00 -6.1949521206376583e-02 +1.3831511954813391e-01 +1.2538955917112629e+00 +6.6630807633743654e+00 -2.0804655207012442e+02 +8.5121738273110386e+03 +1.5286941411745732e+06 
+3.7000000000000020e+00 -6.1949179142636118e-02 +1.3831526484043055e-01 +1.2539284804653401e+00 +6.5935400005628759e+00 -2.0689875559782072e+02 +8.9648368742488983e+03 +1.5198384132339365e+06 
+3.8000000000000020e+00 -6.1948836311837660e-02 +1.3831549990930278e-01 +1.2539611729441273e+00 +6.5178557704386408e+00 -2.0586283666044744e+02 +9.4551727259425807e+03 +1.5114039842770707e+06 
+3.9000000000000021e+00 -6.1948492735520382e-02 +1.3831581859562794e-01 +1.2539950143345453e+00 +6.4361084009561100e+00 -2.0499050643293262e+02 +9.9825942981276294e+03 +1.5036788031723134e+06 
+4.0000000000000018e+00 -6.1948148435217350e-02 +1.3831621473888886e-01 +1.2540313490396711e+00 +6.3483782969886660e+00 -2.0433345813432470e+02 +1.0546513916151174e+04 +1.4969507204889955e+06 
+4.1000000000000014e+00 -6.1947803448949179e-02 +1.3831668041731435e-01 +1.2540711406288070e+00 +6.2548857778154385e+00 -2.0393097390791294e+02 +1.1145519699429127e+04 +1.4914472482122437e+06 
+4.2000000000000011e+00 -6.1947457881535918e-02 +1.3831720219369123e-01 +1.2541140267218744e+00 +6.1563854807891980e+00 -2.0378189836094845e+02 +1.1774983576805944e+04 +1.4872069692852667e+06 
+4.3000000000000007e+00 -6.1947111854631566e-02 +1.3831776559573919e-01 +1.2541593473289852e+00 +6.0537612621267369e+00 -2.0387698027004097e+02 +1.2429483197099975e+04 +1.4842330567768824e+06 
+4.4000000000000004e+00 -6.1946765489886084e-02 +1.3831835615158372e-01 +1.2542064417034020e+00 +5.9478969677336613e+00 -2.0420695561960761e+02 +1.3103596250837463e+04 +1.4825286330684368e+06 
+4.5000000000000000e+00 -6.1946418908944985e-02 +1.3831895939045771e-01 +1.2542546484161603e+00 +5.8396764118394122e+00 -2.0476254963654614e+02 +1.3791900588624163e+04 +1.4820967817570823e+06 
+4.5999999999999996e+00 -6.1946072233450437e-02 +1.3831956084204897e-01 +1.2543033053060451e+00 +5.7299833938164291e+00 -2.0553447518548762e+02 +1.4488974128641799e+04 +1.4829405391689034e+06 
+4.6999999999999993e+00 -6.1945725585038296e-02 +1.3832014603713100e-01 +1.2543517492430842e+00 +5.6197016803349209e+00 -2.0651342896872828e+02 +1.5189394958350249e+04 +1.4850628783356769e+06 
+4.7999999999999989e+00 -6.1945379085341777e-02 +1.3832070050728262e-01 +1.2543993165049536e+00 +5.5097150125569883e+00 -2.0769009877297395e+02 +1.5887741293696716e+04 +1.4884667444629241e+06 
+4.8999999999999986e+00 -6.1945032855987001e-02 +1.3832120978501028e-01 +1.2544453421922299e+00 +5.4009071020361796e+00 -2.0905515215164647e+02 +1.6578591504051885e+04 +1.4931550008910864e+06 
+4.9999999999999982e+00 -6.1944687018596276e-02 +1.3832165940390193e-01 +1.2544891606623252e+00 +5.2941616264691067e+00 -2.1059924514946636e+02 +1.7256524135329339e+04 +1.4991304723721063e+06 
+5.0999999999999979e+00 -6.1944341694785035e-02 +1.3832203489848646e-01 +1.2545301051163333e+00 +5.1903622323074066e+00 -2.1231301454350759e+02 +1.7916117897476637e+04 +1.5063959091223758e+06 
+5.1999999999999975e+00 -6.1943997006164452e-02 +1.3832232180463130e-01 +1.2545675079496725e+00 +5.0903925238274175e+00 -2.1418708483259633e+02 +1.8551951726030198e+04 +1.5149540211975116e+06 
+5.2999999999999972e+00 -6.1943653074337843e-02 +1.3832250565915344e-01 +1.2546007001792168e+00 +4.9951360727404177e+00 -2.1621205685417044e+02 +1.9158604729490962e+04 +1.5248074237101979e+06 
+5.3999999999999968e+00 -6.1943310020905140e-02 +1.3832257200035217e-01 +1.2546290121477655e+00 +4.9054764031857916e+00 -2.1837852230709942e+02 +1.9730656274569479e+04 +1.5359587093722043e+06 
+5.4999999999999964e+00 -6.1942967967456658e-02 +1.3832250636771143e-01 +1.2546517726058219e+00 +4.8222969993854408e+00 -2.2067704555468978e+02 +2.0262685943420758e+04 +1.5484103603937437e+06 
+5.5999999999999961e+00 -6.1942627035577701e-02 +1.3832229430199725e-01 +1.2546683093074307e+00 +4.7464813028016000e+00 -2.2309817554442020e+02 +2.0749273549015448e+04 +1.5621648074457566e+06 
+5.6999999999999957e+00 -6.1942287346846828e-02 +1.3832192134556170e-01 +1.2546779488128206e+00 +4.6789127020022701e+00 -2.2563244219673220e+02 +2.1184999197344005e+04 +1.5772244131750800e+06 
+5.7999999999999954e+00 -6.1941949022834168e-02 +1.3832137304212563e-01 +1.2546800162290614e+00 +4.6204745394278195e+00 -2.2827035155569760e+02 +2.1564443245198228e+04 +1.5935914500256849e+06 
