# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +9.0449999999999999e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
1.0000000000000001e-01 +9.0449994822831083e+00 +0.0000000000000000e+00 +9.9999999998213129e-02 -1.0354329434015060e-05 +0.0000000000000000e+00 +9.9999999994639388e-01
2.0000000000000001e-01 +9.0449979291358051e+00 +0.0000000000000000e+00 +1.9999999998570506e-01 -2.0708608119588417e-05 +0.0000000000000000e+00 +9.9999999978557674e-01
3.0000000000000004e-01 +9.0449953405631973e+00 +0.0000000000000000e+00 +2.9999999995175480e-01 -3.1062835403981623e-05 +0.0000000000000000e+00 +9.9999999951755014e-01
4.0000000000000002e-01 +9.0449917165704576e+00 +0.0000000000000000e+00 +3.9999999988564150e-01 -4.1417010666947753e-05 +0.0000000000000000e+00 +9.9999999914231563e-01
5.0000000000000000e-01 +9.0449870571628175e+00 +0.0000000000000000e+00 +4.9999999977664439e-01 -5.1771133320732522e-05 +0.0000000000000000e+00 +9.9999999865987488e-01
5.9999999999999998e-01 +9.0449813623455650e+00 +0.0000000000000000e+00 +5.9999999961404304e-01 -6.2125202810075556e-05 +0.0000000000000000e+00 +9.9999999807022955e-01
6.9999999999999996e-01 +9.0449746321240436e+00 +0.0000000000000000e+00 +6.9999999938711688e-01 -7.2479218612211662e-05 +0.0000000000000000e+00 +9.9999999737338141e-01
7.9999999999999993e-01 +9.0449668665036480e+00 +0.0000000000000000e+00 +7.9999999908514585e-01 -8.2833180236872137e-05 +0.0000000000000000e+00 +9.9999999656933214e-01
8.9999999999999991e-01 +9.0449580654898174e+00 +0.0000000000000000e+00 +8.9999999869740999e-01 -9.3187087226286158e-05 +0.0000000000000000e+00 +9.9999999565808340e-01
9.9999999999999989e-01 +9.0449482290880372e+00 +0.0000000000000000e+00 +9.9999999821318930e-01 -1.0354093915518220e-04 +0.0000000000000000e+00 +9.9999999463963696e-01
1.0999999999999999e+00 +9.0449373573038336e+00 +0.0000000000000000e+00 +1.0999999976217643e+00 -1.1389473563078948e-04 +0.0000000000000000e+00 +9.9999999351399460e-01
1.2000000000000000e+00 +9.0449254501427703e+00 +0.0000000000000000e+00 +1.1999999969124151e+00 -1.2424847629283954e-04 +0.0000000000000000e+00 +9.9999999228115810e-01
1.3000000000000000e+00 +9.0449125076104462e+00 +0.0000000000000000e+00 +1.2999999960744226e+00 -1.3460216081356778e-04 +0.0000000000000000e+00 +9.9999999094112912e-01
1.4000000000000001e+00 +9.0448985297124889e+00 +0.0000000000000000e+00 +1.3999999950970679e+00 -1.4495578889771503e-04 +0.0000000000000000e+00 +9.9999998949390956e-01
1.5000000000000002e+00 +9.0448835164545560e+00 +0.0000000000000000e+00 +1.4999999939696316e+00 -1.5530936028252933e-04 +0.0000000000000000e+00 +9.9999998793950118e-01
1.6000000000000003e+00 +9.0448674678423302e+00 +0.0000000000000000e+00 +1.5999999926813953e+00 -1.6566287473776750e-04 +0.0000000000000000e+00 +9.9999998627790587e-01
1.7000000000000004e+00 +9.0448503838815135e+00 +0.0000000000000000e+00 +1.6999999912216399e+00 -1.7601633206569707e-04 +0.0000000000000000e+00 +9.9999998450912531e-01
1.8000000000000005e+00 +9.0448322645778276e+00 +0.0000000000000000e+00 +1.7999999895796475e+00 -1.8636973210109793e-04 +0.0000000000000000e+00 +9.9999998263316137e-01
1.9000000000000006e+00 +9.0448131099370084e+00 +0.0000000000000000e+00 +1.8999999877446996e+00 -1.9672307471126430e-04 +0.0000000000000000e+00 +9.9999998065001583e-01
2.0000000000000004e+00 +9.0447929199648041e+00 +0.0000000000000000e+00 +1.9999999857060780e+00 -2.0707635979600659e-04 +0.0000000000000000e+00 +9.9999997855969047e-01
2.1000000000000005e+00 +9.0447716946669701e+00 +0.0000000000000000e+00 +2.0999999834530652e+00 -2.1742958728640966e-04 +0.0000000000000000e+00 +9.9999997636218707e-01
2.2000000000000006e+00 +9.0447494340492689e+00 +0.0000000000000000e+00 +2.1999999809749431e+00 -2.2778275713115323e-04 +0.0000000000000000e+00 +9.9999997405750751e-01
2.3000000000000007e+00 +9.0447261381174666e+00 +0.0000000000000000e+00 +2.2999999782609941e+00 -2.3813586928283083e-04 +0.0000000000000000e+00 +9.9999997164565357e-01
2.4000000000000008e+00 +9.0447018068773364e+00 +0.0000000000000000e+00 +2.3999999753005010e+00 -2.4848892369670495e-04 +0.0000000000000000e+00 +9.9999996912662703e-01
2.5000000000000009e+00 +9.0446764403346531e+00 +0.0000000000000000e+00 +2.4999999720827470e+00 -2.5884192033070585e-04 +0.0000000000000000e+00 +9.9999996650042966e-01
2.6000000000000010e+00 +9.0446500384951971e+00 +0.0000000000000000e+00 +2.5999999685970145e+00 -2.6919485914542971e-04 +0.0000000000000000e+00 +9.9999996376706335e-01
2.7000000000000011e+00 +9.0446226013647522e+00 +0.0000000000000000e+00 +2.6999999648325872e+00 -2.7954774010413688e-04 +0.0000000000000000e+00 +9.9999996092652987e-01
2.8000000000000012e+00 +9.0445941289491056e+00 +0.0000000000000000e+00 +2.7999999607787482e+00 -2.8990056317274959e-04 +0.0000000000000000e+00 +9.9999995797883101e-01
2.9000000000000012e+00 +9.0445646212540485e+00 +0.0000000000000000e+00 +2.8999999564247814e+00 -3.0025332831984955e-04 +0.0000000000000000e+00 +9.9999995492396854e-01
3.0000000000000013e+00 +9.0445340782853734e+00 +0.0000000000000000e+00 +2.9999999517599698e+00 -3.1060603551667505e-04 +0.0000000000000000e+00 +9.9999995176194434e-01
3.1000000000000014e+00 +9.0445025000488766e+00 +0.0000000000000000e+00 +3.0999999467735981e+00 -3.2095868473711801e-04 +0.0000000000000000e+00 +9.9999994849276019e-01
3.2000000000000015e+00 +9.0444698865503579e+00 +0.0000000000000000e+00 +3.1999999414549500e+00 -3.3131127595772058e-04 +0.0000000000000000e+00 +9.9999994511641788e-01
3.3000000000000016e+00 +9.0444362377956189e+00 +0.0000000000000000e+00 +3.2999999357933101e+00 -3.4166380915767156e-04 +0.0000000000000000e+00 +9.9999994163291928e-01
3.4000000000000017e+00 +9.0444015537904612e+00 +0.0000000000000000e+00 +3.3999999297779624e+00 -3.5201628431880236e-04 +0.0000000000000000e+00 +9.9999993804226606e-01
3.5000000000000018e+00 +9.0443658345406899e+00 +0.0000000000000000e+00 +3.4999999233981915e+00 -3.6236870142558299e-04 +0.0000000000000000e+00 +9.9999993434446011e-01
3.6000000000000019e+00 +9.0443290800521119e+00 +0.0000000000000000e+00 +3.5999999166432826e+00 -3.7272106046511741e-04 +0.0000000000000000e+00 +9.9999993053950331e-01
3.7000000000000020e+00 +9.0442912903305341e+00 +0.0000000000000000e+00 +3.6999999095025204e+00 -3.8307336142713886e-04 +0.0000000000000000e+00 +9.9999992662739734e-01
3.8000000000000020e+00 +9.0442524653817635e+00 +0.0000000000000000e+00 +3.7999999019651902e+00 -3.9342560430400482e-04 +0.0000000000000000e+00 +9.9999992260814408e-01
3.9000000000000021e+00 +9.0442126052116105e+00 +0.0000000000000000e+00 +3.8999998940205778e+00 -4.0377778909069157e-04 +0.0000000000000000e+00 +9.9999991848174530e-01
4.0000000000000018e+00 +9.0441717098258820e+00 +0.0000000000000000e+00 +3.9999998856579682e+00 -4.1412991578478866e-04 +0.0000000000000000e+00 +9.9999991424820289e-01
4.1000000000000014e+00 +9.0441297792303885e+00 +0.0000000000000000e+00 +4.0999998768666472e+00 -4.2448198438666912e-04 +0.0000000000000000e+00 +9.9999990990751852e-01
4.2000000000000011e+00 +9.0440868134309405e+00 +0.0000000000000000e+00 +4.1999998676359009e+00 -4.3483399490142207e-04 +0.0000000000000000e+00 +9.9999990545969408e-01
4.3000000000000007e+00 +9.0440428124333447e+00 +0.0000000000000000e+00 +4.2999998579550152e+00 -4.4518594734078998e-04 +0.0000000000000000e+00 +9.9999990090473134e-01
4.4000000000000004e+00 +9.0439977762434083e+00 +0.0000000000000000e+00 +4.3999998478132758e+00 -4.5553784172334711e-04 +0.0000000000000000e+00 +9.9999989624263208e-01
