# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -1.0328880486573986e+00 +2.2970221694271866e+00 +1.6852157354459138e+01 -5.2115569975558394e+01 +5.1229051375083982e+04 +1.2081110347388699e+06 -2.2785104640580195e+08 
-1.0000000000000001e-01 -1.0328906586632065e+00 +2.2973487554104537e+00 +1.6935268186726592e+01 -5.7022668634520059e+01 +4.9858064311353432e+04 +1.2296173127851707e+06 -2.2143805870072651e+08 
-2.0000000000000001e-01 -1.0328932187915278e+00 +2.2976624099671361e+00 +1.7012112534415923e+01 -6.1764602666825070e+01 +4.8594530394459573e+04 +1.2505479602359852e+06 -2.1545562016541582e+08 
-3.0000000000000004e-01 -1.0328957247834507e+00 +2.2979615977113670e+00 +1.7082359967353664e+01 -6.6315653752831864e+01 +4.7443204562280014e+04 +1.2708201103468302e+06 -2.0992441442130435e+08 
-4.0000000000000002e-01 -1.0328981723799393e+00 +2.2982447833481254e+00 +1.7145680050458605e+01 -7.0650106661260480e+01 +4.6408841750697247e+04 +1.2903509152625911e+06 -2.0486512477235937e+08 
-5.0000000000000000e-01 -1.0329005573219501e+00 +2.2985104316760498e+00 +1.7201742360520491e+01 -7.4742249273550954e+01 +4.5496196548189728e+04 +1.3090575460400854e+06 -2.0029843248951548e+08 
-5.9999999999999998e-01 -1.0329028753503506e+00 +2.2987570075938866e+00 +1.7250216477227927e+01 -7.8566372739560492e+01 +4.4710023364544206e+04 +1.3268571934856309e+06 -1.9624501762217113e+08 
-6.9999999999999996e-01 -1.0329051222058376e+00 +2.2989829760981486e+00 +1.7290771972863311e+01 -8.2096771369576160e+01 +4.4055076614557242e+04 +1.3436670674670702e+06 -1.9272555983857018e+08 
-7.9999999999999993e-01 -1.0329072936290735e+00 +2.2991868022934305e+00 +1.7323078432700811e+01 -8.5307742899495267e+01 +4.3536110308555144e+04 +1.3594043983790015e+06 -1.8976073642754573e+08 
-8.9999999999999991e-01 -1.0329093853605433e+00 +2.2993669513884232e+00 +1.7346805436466617e+01 -8.8173588323509904e+01 +4.3157878404632254e+04 +1.3739864360759254e+06 -1.8737122397984809e+08 
-9.9999999999999989e-01 -1.0329113931406286e+00 +2.2995218887065074e+00 +1.7361622570472605e+01 -9.0668612177156760e+01 +4.2925134553917786e+04 +1.3873304514714866e+06 -1.8557769711565819e+08 
-1.0999999999999999e+00 -1.0329133127094847e+00 +2.2996500796857005e+00 +1.7367199412107848e+01 -9.2767122479074573e+01 +4.2842632393353902e+04 +1.3993537360798437e+06 -1.8440082987857020e+08 
-1.2000000000000000e+00 -1.0329151398071768e+00 +2.2997499898804015e+00 +1.7363205549550838e+01 -9.4443430768284060e+01 +4.2915125148613508e+04 +1.4099736022362360e+06 -1.8386129379206234e+08 
-1.3000000000000000e+00 -1.0329168701735243e+00 +2.2998200849742512e+00 +1.7349310562118394e+01 -9.5671852406636006e+01 +4.3147366004374642e+04 +1.4191073846807422e+06 -1.8397975961691052e+08 
-1.4000000000000001e+00 -1.0329184995481715e+00 +2.2998588307675303e+00 +1.7325184031537439e+01 -9.6426706199085217e+01 +4.3544107872620247e+04 +1.4266724383579849e+06 -1.8477689620999527e+08 
-1.5000000000000002e+00 -1.0329200236705256e+00 +2.2998646931981330e+00 +1.7290495534896980e+01 -9.6682314938305765e+01 +4.4110103514560447e+04 +1.4325861414102735e+06 -1.8627337107640621e+08 
-1.6000000000000003e+00 -1.0329214399851356e+00 +2.2998368811777059e+00 +1.7245115651835501e+01 -9.6424635412964463e+01 +4.4846885075921957e+04 +1.4368028886891338e+06 -1.8847641715835896e+08 
-1.7000000000000004e+00 -1.0329227527454017e+00 +2.2997775413272192e+00 +1.7189703495342009e+01 -9.5685864487672447e+01 +4.5743354058792567e+04 +1.4394251143212172e+06 -1.9134039897647566e+08 
-1.8000000000000005e+00 -1.0329239679048010e+00 +2.2996895464776852e+00 +1.7125111612584238e+01 -9.4509685393702100e+01 +4.6785314107622056e+04 +1.4405922161163324e+06 -1.9480666703458717e+08 
-1.9000000000000006e+00 -1.0329250914167378e+00 +2.2995757694283294e+00 +1.7052192538597126e+01 -9.2939779970512632e+01 +4.7958569142880828e+04 +1.4404435822525402e+06 -1.9881657330424145e+08 
-2.0000000000000004e+00 -1.0329261292346765e+00 +2.2994390829371953e+00 +1.6971798809493489e+01 -9.1019828347620688e+01 +4.9248923137467944e+04 +1.4391185893168845e+06 -2.0331147024144813e+08 
-2.1000000000000005e+00 -1.0329270873120768e+00 +2.2992823596984264e+00 +1.6884782950830246e+01 -8.8793508199317827e+01 +5.0642180375270022e+04 +1.4367565977109915e+06 -2.0823271212472546e+08 
-2.2000000000000006e+00 -1.0329279716024657e+00 +2.2991084723288964e+00 +1.6791997484255329e+01 -8.6304494295144096e+01 +5.2124145346004218e+04 +1.4334969488572443e+06 -2.1352165461549240e+08 
-2.3000000000000007e+00 -1.0329287880594655e+00 +2.2989202933437594e+00 +1.6694294928348889e+01 -8.3596457686241180e+01 +5.3680622761039325e+04 +1.4294789601560922e+06 -2.1911965492851201e+08 
-2.4000000000000008e+00 -1.0329295426367666e+00 +2.2987206951473760e+00 +1.6592527791457755e+01 -8.0713065390458397e+01 +5.5297417719421108e+04 +1.4248419229976872e+06 -2.2496807270384204e+08 
-2.5000000000000009e+00 -1.0329302412881716e+00 +2.2985125500090762e+00 +1.6487548575093072e+01 -7.7697979609639361e+01 +5.6960335673218528e+04 +1.4197250979821521e+06 -2.3100826993285504e+08 
-2.6000000000000010e+00 -1.0329308899675875e+00 +2.2982987300457194e+00 +1.6380209769090698e+01 -7.4594857126913325e+01 +5.8655182548991368e+04 +1.4142677111177954e+06 -2.3718161161701861e+08 
-2.7000000000000011e+00 -1.0329314946291293e+00 +2.2980821072084106e+00 +1.6271363862347151e+01 -7.1447348878719154e+01 +6.0367764571253625e+04 +1.4086089512152846e+06 -2.4342946501093385e+08 
-2.8000000000000012e+00 -1.0329320612270121e+00 +2.2978655532611425e+00 +1.6161863326175038e+01 -6.8299099230223874e+01 +6.2083888609494803e+04 +1.4028879653582368e+06 -2.4969320136120072e+08 
-2.9000000000000012e+00 -1.0329325957157041e+00 +2.2976519397615771e+00 +1.6052560630121100e+01 -6.5193745347112994e+01 +6.3789361908853862e+04 +1.3972438550396201e+06 -2.5591419471513501e+08 
-3.0000000000000013e+00 -1.0329331040498329e+00 +2.2974441380500741e+00 +1.5944308228269488e+01 -6.2174916810795764e+01 +6.5469992370641747e+04 +1.3918156737274299e+06 -2.6203382331350815e+08 
-3.1000000000000014e+00 -1.0329335921842395e+00 +2.2972450192242877e+00 +1.5837958561598462e+01 -5.9286234805197680e+01 +6.7111588554648057e+04 +1.3867424219091502e+06 -2.6799346974069574e+08 
-3.2000000000000015e+00 -1.0329340660740596e+00 +2.2970574541241979e+00 +1.5734364066687441e+01 -5.6571311589800629e+01 +6.8699959522213161e+04 +1.3821630437519560e+06 -2.7373452019837534e+08 
-3.3000000000000016e+00 -1.0329345316746479e+00 +2.2968843133175549e+00 +1.5634377161879428e+01 -5.4073750015416152e+01 +7.0220915145367282e+04 +1.3782164241092729e+06 -2.7919836611257923e+08 
-3.4000000000000017e+00 -1.0329349949416642e+00 +2.2967284670776800e+00 +1.5538850256162608e+01 -5.1837142801536920e+01 +7.1660265957681171e+04 +1.3750413840740775e+06 -2.8432640347947252e+08 
-3.5000000000000018e+00 -1.0329354618310440e+00 +2.2965927853561796e+00 +1.5448635741003017e+01 -4.9905071744315109e+01 +7.3003823344070508e+04 +1.3727766766805726e+06 -2.8906003383713448e+08 
-3.6000000000000019e+00 -1.0329359370918030e+00 +2.2964793631548424e+00 +1.5364391419738540e+01 -4.8307917660588345e+01 +7.4240761972359192e+04 +1.3715121614576376e+06 -2.9335480082675892e+08 
-3.7000000000000020e+00 -1.0329364209781702e+00 +2.2963872980239937e+00 +1.5286077144621620e+01 -4.7024546099172682e+01 +7.5372183330664993e+04 +1.3711424734484830e+06 -2.9721593634699202e+08 
-3.8000000000000020e+00 -1.0329369126959762e+00 +2.2963149596909611e+00 +1.5213496969619166e+01 -4.6021181074017917e+01 +7.6401815774814517e+04 +1.3715131781032744e+06 -3.0065949164759415e+08 
-3.9000000000000021e+00 -1.0329374114509771e+00 +2.2962607179021619e+00 +1.5146454944450056e+01 -4.5264047653034019e+01 +7.7333387645184805e+04 +1.3724698499337663e+06 -3.0370151746940130e+08 
