# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +9.1030999999999995e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.1020656790107665e-02 -1.0332594522222653e+00 -5.9411226364486418e-02
1.0000000000000001e-01 +9.1030994837282506e+00 +0.0000000000000000e+00 +9.9999999998223080e-02 +1.1020692646861077e-02 -1.0332559401991834e+00 -5.9410675962691145e-02
2.0000000000000001e-01 +9.1030979349153469e+00 +0.0000000000000000e+00 +1.9999999998578472e-01 +1.1020721023110856e-02 -1.0332524013833215e+00 -5.9410103531155903e-02
3.0000000000000004e-01 +9.1030953535648251e+00 +0.0000000000000000e+00 +2.9999999995202364e-01 +1.1020741030764593e-02 -1.0332488406989648e+00 -5.9409508684425613e-02
4.0000000000000002e-01 +9.1030917396802433e+00 +0.0000000000000000e+00 +3.9999999988627860e-01 +1.1020751781738060e-02 -1.0332452630702595e+00 -5.9408891037039550e-02
5.0000000000000000e-01 +9.1030870932651755e+00 +0.0000000000000000e+00 +4.9999999977788850e-01 +1.1020752387955341e-02 -1.0332416734212198e+00 -5.9408250203531437e-02
5.9999999999999998e-01 +9.1030814143232099e+00 +0.0000000000000000e+00 +5.9999999961619244e-01 +1.1020742258683157e-02 -1.0332380760612383e+00 -5.9407586007761151e-02
6.9999999999999996e-01 +9.1030747028579420e+00 +0.0000000000000000e+00 +6.9999999939052937e-01 +1.1020721992532474e-02 -1.0332344728416296e+00 -5.9406899110909649e-02
7.9999999999999993e-01 +9.1030669588729722e+00 +0.0000000000000000e+00 +7.9999999909023867e-01 +1.1020692485454607e-02 -1.0332308649992350e+00 -5.9406190383487198e-02
8.9999999999999991e-01 +9.1030581823719068e+00 +0.0000000000000000e+00 +8.9999999870465963e-01 +1.1020654633406174e-02 -1.0332272537709863e+00 -5.9405460696003269e-02
9.9999999999999989e-01 +9.1030483733583569e+00 +0.0000000000000000e+00 +9.9999999822313168e-01 +1.1020609332348360e-02 -1.0332236403939614e+00 -5.9404710918967693e-02
1.0999999999999999e+00 +9.1030375318359322e+00 +0.0000000000000000e+00 +1.0999999976349943e+00 +1.1020557478246146e-02 -1.0332200261054407e+00 -5.9403941922891966e-02
1.2000000000000000e+00 +9.1030256578082476e+00 +0.0000000000000000e+00 +1.1999999969295874e+00 +1.1020499967067582e-02 -1.0332164121429601e+00 -5.9403154578290242e-02
1.3000000000000000e+00 +9.1030127512789143e+00 +0.0000000000000000e+00 +1.2999999960962507e+00 +1.1020437694783006e-02 -1.0332127997443701e+00 -5.9402349755680664e-02
1.4000000000000001e+00 +9.1029988122515437e+00 +0.0000000000000000e+00 +1.3999999951243240e+00 +1.1020371557364293e-02 -1.0332091901478853e+00 -5.9401528325586463e-02
1.5000000000000002e+00 +9.1029838407297454e+00 +0.0000000000000000e+00 +1.4999999940031477e+00 +1.1020302450784105e-02 -1.0332055845921457e+00 -5.9400691158537099e-02
1.6000000000000003e+00 +9.1029678367171218e+00 +0.0000000000000000e+00 +1.5999999927220614e+00 +1.1020231271015151e-02 -1.0332019843162688e+00 -5.9399839125069562e-02
1.7000000000000004e+00 +9.1029508002172737e+00 +0.0000000000000000e+00 +1.6999999912704056e+00 +1.1020158914029396e-02 -1.0331983905599056e+00 -5.9398973095729432e-02
1.8000000000000005e+00 +9.1029327312337944e+00 +0.0000000000000000e+00 +1.7999999896375205e+00 +1.1020086275797330e-02 -1.0331948045632950e+00 -5.9398093941072053e-02
1.9000000000000006e+00 +9.1029136297702689e+00 +0.0000000000000000e+00 +1.8999999878127467e+00 +1.1020014252287219e-02 -1.0331912275673214e+00 -5.9397202531663779e-02
2.0000000000000004e+00 +9.1028934958302727e+00 +0.0000000000000000e+00 +1.9999999857854249e+00 +1.1019943739464331e-02 -1.0331876608135682e+00 -5.9396299738083087e-02
2.1000000000000005e+00 +9.1028723294173730e+00 +0.0000000000000000e+00 +2.0999999835448957e+00 +1.1019875633290177e-02 -1.0331841055443725e+00 -5.9395386430921786e-02
2.2000000000000006e+00 +9.1028501305351242e+00 +0.0000000000000000e+00 +2.1999999810804995e+00 +1.1019810829721786e-02 -1.0331805630028832e+00 -5.9394463480786197e-02
2.3000000000000007e+00 +9.1028268991870700e+00 +0.0000000000000000e+00 +2.2999999783815777e+00 +1.1019750224710906e-02 -1.0331770344331130e+00 -5.9393531758298299e-02
2.4000000000000008e+00 +9.1028026353767384e+00 +0.0000000000000000e+00 +2.3999999754374710e+00 +1.1019694714203283e-02 -1.0331735210799968e+00 -5.9392592134096922e-02
2.5000000000000009e+00 +9.1027773391076412e+00 +0.0000000000000000e+00 +2.4999999722375206e+00 +1.1019645194137879e-02 -1.0331700241894446e+00 -5.9391645478838864e-02
2.6000000000000010e+00 +9.1027510103832778e+00 +0.0000000000000000e+00 +2.5999999687710678e+00 +1.1019602301949934e-02 -1.0331665448172700e+00 -5.9390692494025392e-02
2.7000000000000011e+00 +9.1027236492071264e+00 +0.0000000000000000e+00 +2.6999999650274535e+00 +1.1019565641083494e-02 -1.0331630832554886e+00 -5.9389733204469101e-02
2.8000000000000012e+00 +9.1026952555826490e+00 +0.0000000000000000e+00 +2.7999999609960198e+00 +1.1019534556484778e-02 -1.0331596396050629e+00 -5.9388767465802239e-02
