nMed	DataHora	Tensao
122	14/03/2017 12:49:56	9.905335
123	14/03/2017 12:49:57	9.906702
124	14/03/2017 12:49:59	9.907064
125	14/03/2017 12:50:00	9.906457
126	14/03/2017 12:50:02	9.906237
127	14/03/2017 12:50:03	9.905179
128	14/03/2017 12:50:05	9.906157
129	14/03/2017 12:50:06	9.908756
130	14/03/2017 12:50:08	9.908674
131	14/03/2017 12:50:09	9.907680
132	14/03/2017 12:50:11	9.905274
133	14/03/2017 12:50:12	9.905262
134	14/03/2017 12:50:14	9.905501
135	14/03/2017 12:50:16	9.906777
136	14/03/2017 12:50:17	9.905732
137	14/03/2017 12:50:19	9.905230
138	14/03/2017 12:50:20	9.904278
139	14/03/2017 12:50:22	9.904400
140	14/03/2017 12:50:23	9.901825
141	14/03/2017 12:50:25	9.904178
142	14/03/2017 12:50:26	9.905203
143	14/03/2017 12:50:28	9.904607
144	14/03/2017 12:50:29	9.904662
145	14/03/2017 12:50:31	9.905237
146	14/03/2017 12:50:32	9.906629
147	14/03/2017 12:50:34	9.907849
148	14/03/2017 12:50:35	9.908207
149	14/03/2017 12:50:37	9.907149
150	14/03/2017 12:50:38	9.905322
151	14/03/2017 12:50:40	9.905861
152	14/03/2017 12:50:41	9.907051
153	14/03/2017 12:50:43	9.907479
154	14/03/2017 12:50:45	9.905994
155	14/03/2017 12:50:46	9.905186
156	14/03/2017 12:50:48	9.904550
157	14/03/2017 12:50:49	9.905455
158	14/03/2017 12:50:51	9.903704
159	14/03/2017 12:50:52	9.904540
160	14/03/2017 12:50:54	9.906052
161	14/03/2017 12:50:55	9.904386
162	14/03/2017 12:50:57	9.904827
163	14/03/2017 12:50:58	9.905888
164	14/03/2017 12:51:00	9.908604
165	14/03/2017 12:51:01	9.908670
166	14/03/2017 12:51:03	9.907761
167	14/03/2017 12:51:05	9.905366
168	14/03/2017 12:51:06	9.905327
169	14/03/2017 12:51:08	9.905689
170	14/03/2017 12:51:09	9.907219
171	14/03/2017 12:51:11	9.905920
172	14/03/2017 12:51:12	9.905519
173	14/03/2017 12:51:14	9.904318
174	14/03/2017 12:51:15	9.904432
175	14/03/2017 12:51:17	9.901903
176	14/03/2017 12:51:18	9.904943
177	14/03/2017 12:51:20	9.906849
178	14/03/2017 12:51:21	9.905639
179	14/03/2017 12:51:23	9.904826
180	14/03/2017 12:51:24	9.905323
181	14/03/2017 12:51:26	9.906711
182	14/03/2017 12:51:27	9.908276
183	14/03/2017 12:51:29	9.908430
184	14/03/2017 12:51:30	9.907180
185	14/03/2017 12:51:32	9.905416
186	14/03/2017 12:51:34	9.905805
187	14/03/2017 12:51:35	9.907226
188	14/03/2017 12:51:37	9.908117
189	14/03/2017 12:51:38	9.907422
190	14/03/2017 12:51:40	9.906001
191	14/03/2017 12:51:41	9.904886
192	14/03/2017 12:51:43	9.905661
193	14/03/2017 12:51:44	9.905501
194	14/03/2017 12:51:46	9.904663
195	14/03/2017 12:51:47	9.903815
196	14/03/2017 12:51:49	9.903944
197	14/03/2017 12:51:50	9.904039
198	14/03/2017 12:51:52	9.905225
199	14/03/2017 12:51:53	9.904648
200	14/03/2017 12:51:55	9.905981
201	14/03/2017 12:51:56	9.906006
202	14/03/2017 12:51:58	9.904798
203	14/03/2017 12:51:59	9.904936
204	14/03/2017 12:52:01	9.905886
205	14/03/2017 12:52:02	9.908545
206	14/03/2017 12:52:04	9.908457
207	14/03/2017 12:52:05	9.907785
208	14/03/2017 12:52:07	9.905278
209	14/03/2017 12:52:09	9.905487
210	14/03/2017 12:52:10	9.906184
211	14/03/2017 12:52:12	9.908430
212	14/03/2017 12:52:13	9.907907
213	14/03/2017 12:52:15	9.906973
214	14/03/2017 12:52:16	9.905106
215	14/03/2017 12:52:18	9.905041
216	14/03/2017 12:52:19	9.904327
217	14/03/2017 12:52:21	9.905088
218	14/03/2017 12:52:22	9.904270
219	14/03/2017 12:52:24	9.904176
220	14/03/2017 12:52:25	9.904124
221	14/03/2017 12:52:27	9.904484
222	14/03/2017 12:52:28	9.902758
223	14/03/2017 12:52:30	9.905194
224	14/03/2017 12:52:31	9.906036
225	14/03/2017 12:52:33	9.905953
226	14/03/2017 12:52:34	9.904917
227	14/03/2017 12:52:36	9.905375
228	14/03/2017 12:52:37	9.906811
229	14/03/2017 12:52:39	9.908235
230	14/03/2017 12:52:40	9.908444
231	14/03/2017 12:52:42	9.907269
232	14/03/2017 12:52:44	9.905372
233	14/03/2017 12:52:45	9.905945
234	14/03/2017 12:52:47	9.907259
235	14/03/2017 12:52:48	9.908278
236	14/03/2017 12:52:50	9.907280
237	14/03/2017 12:52:51	9.906263
238	14/03/2017 12:52:53	9.905014
239	14/03/2017 12:52:54	9.905707
240	14/03/2017 12:52:56	9.905619
241	14/03/2017 12:52:57	9.904611
242	14/03/2017 12:52:59	9.903776
243	14/03/2017 12:53:00	9.903745
244	14/03/2017 12:53:02	9.904080
245	14/03/2017 12:53:03	9.905242
246	14/03/2017 12:53:05	9.905101
247	14/03/2017 12:53:06	9.906216
248	14/03/2017 12:53:08	9.906124
249	14/03/2017 12:53:09	9.904672
250	14/03/2017 12:53:11	9.904912
251	14/03/2017 12:53:12	9.905905
252	14/03/2017 12:53:14	9.908518
253	14/03/2017 12:53:15	9.908311
254	14/03/2017 12:53:17	9.907622
255	14/03/2017 12:53:18	9.905392
256	14/03/2017 12:53:20	9.905433
257	14/03/2017 12:53:22	9.906242
258	14/03/2017 12:53:23	9.908506
259	14/03/2017 12:53:25	9.908247
260	14/03/2017 12:53:26	9.907239
261	14/03/2017 12:53:28	9.905150
262	14/03/2017 12:53:29	9.905120
263	14/03/2017 12:53:31	9.904658
264	14/03/2017 12:53:32	9.905512
265	14/03/2017 12:53:34	9.904353
266	14/03/2017 12:53:35	9.904224
267	14/03/2017 12:53:37	9.904119
268	14/03/2017 12:53:38	9.904449
269	14/03/2017 12:53:40	9.902934
270	14/03/2017 12:53:41	9.905260
271	14/03/2017 12:53:43	9.906145
272	14/03/2017 12:53:44	9.905881
273	14/03/2017 12:53:46	9.904897
274	14/03/2017 12:53:47	9.905396
275	14/03/2017 12:53:49	9.906785
276	14/03/2017 12:53:50	9.908279
277	14/03/2017 12:53:52	9.908452
278	14/03/2017 12:53:54	9.907270
279	14/03/2017 12:53:55	9.905482
280	14/03/2017 12:53:57	9.905884
281	14/03/2017 12:53:58	9.907331
282	14/03/2017 12:54:00	9.908036
283	14/03/2017 12:54:01	9.907183
284	14/03/2017 12:54:03	9.905937
285	14/03/2017 12:54:04	9.904893
286	14/03/2017 12:54:06	9.905582
287	14/03/2017 12:54:07	9.905291
288	14/03/2017 12:54:09	9.904455
289	14/03/2017 12:54:10	9.905587
290	14/03/2017 12:54:12	9.903673
291	14/03/2017 12:54:13	9.904305
292	14/03/2017 12:54:15	9.905363
293	14/03/2017 12:54:16	9.907476
294	14/03/2017 12:54:18	9.907098
295	14/03/2017 12:54:19	9.906595
296	14/03/2017 12:54:21	9.905920
297	14/03/2017 12:54:23	9.905299
298	14/03/2017 12:54:24	9.906173
299	14/03/2017 12:54:26	9.908715
300	14/03/2017 12:54:27	9.908860
301	14/03/2017 12:54:29	9.907837
302	14/03/2017 12:54:30	9.905431
303	14/03/2017 12:54:32	9.905426
304	14/03/2017 12:54:33	9.905994
305	14/03/2017 12:54:35	9.907437
306	14/03/2017 12:54:36	9.906378
307	14/03/2017 12:54:38	9.905562
308	14/03/2017 12:54:39	9.904511
309	14/03/2017 12:54:41	9.904511
310	14/03/2017 12:54:42	9.901994
311	14/03/2017 12:54:44	9.904290
312	14/03/2017 12:54:45	9.905798
313	14/03/2017 12:54:47	9.904518
314	14/03/2017 12:54:48	9.904723
315	14/03/2017 12:54:50	9.905253
316	14/03/2017 12:54:52	9.906424
317	14/03/2017 12:54:53	9.907498
318	14/03/2017 12:54:55	9.908019
319	14/03/2017 12:54:56	9.907109
320	14/03/2017 12:54:58	9.905338
321	14/03/2017 12:54:59	9.905881
322	14/03/2017 12:55:01	9.907290
323	14/03/2017 12:55:02	9.908734
324	14/03/2017 12:55:04	9.908090
325	14/03/2017 12:55:05	9.906749
326	14/03/2017 12:55:07	9.905140
327	14/03/2017 12:55:08	9.905811
328	14/03/2017 12:55:10	9.906155
329	14/03/2017 12:55:11	9.905547
330	14/03/2017 12:55:13	9.904114
331	14/03/2017 12:55:14	9.904247
332	14/03/2017 12:55:16	9.904299
333	14/03/2017 12:55:17	9.905323
334	14/03/2017 12:55:19	9.904501
335	14/03/2017 12:55:21	9.905522
336	14/03/2017 12:55:22	9.905763
337	14/03/2017 12:55:24	9.904695
338	14/03/2017 12:55:25	9.904984
339	14/03/2017 12:55:27	9.905900
340	14/03/2017 12:55:28	9.908487
341	14/03/2017 12:55:30	9.908205
342	14/03/2017 12:55:31	9.907454
343	14/03/2017 12:55:33	9.905482
344	14/03/2017 12:55:34	9.905601
345	14/03/2017 12:55:36	9.906322
346	14/03/2017 12:55:37	9.908509
347	14/03/2017 12:55:39	9.908142
348	14/03/2017 12:55:40	9.907114
349	14/03/2017 12:55:42	9.905086
350	14/03/2017 12:55:43	9.905105
351	14/03/2017 12:55:45	9.903754
352	14/03/2017 12:55:46	9.904721
353	14/03/2017 12:55:48	9.904338
354	14/03/2017 12:55:50	9.903831
355	14/03/2017 12:55:51	9.904283
356	14/03/2017 12:55:53	9.904685
357	14/03/2017 12:55:54	9.904240
358	14/03/2017 12:55:56	9.905777
359	14/03/2017 12:55:57	9.906860
360	14/03/2017 12:55:59	9.906598
361	14/03/2017 12:56:00	9.905247
362	14/03/2017 12:56:02	9.905670
363	14/03/2017 12:56:03	9.907157
364	14/03/2017 12:56:05	9.908837
365	14/03/2017 12:56:06	9.908490
366	14/03/2017 12:56:08	9.907152
367	14/03/2017 12:56:09	9.905372
368	14/03/2017 12:56:11	9.906041
369	14/03/2017 12:56:12	9.906902
370	14/03/2017 12:56:14	9.906521
371	14/03/2017 12:56:16	9.904817
372	14/03/2017 12:56:17	9.904412
373	14/03/2017 12:56:19	9.904332
374	14/03/2017 12:56:20	9.905325
375	14/03/2017 12:56:22	9.904253
376	14/03/2017 12:56:23	9.905849
377	14/03/2017 12:56:25	9.906099
378	14/03/2017 12:56:26	9.904266
379	14/03/2017 12:56:28	9.904902
380	14/03/2017 12:56:29	9.905938
381	14/03/2017 12:56:31	9.908545
382	14/03/2017 12:56:32	9.908261
383	14/03/2017 12:56:34	9.907680
384	14/03/2017 12:56:35	9.905488
385	14/03/2017 12:56:37	9.905538
386	14/03/2017 12:56:38	9.906334
387	14/03/2017 12:56:40	9.908447
388	14/03/2017 12:56:42	9.908059
389	14/03/2017 12:56:43	9.907157
390	14/03/2017 12:56:45	9.905078
391	14/03/2017 12:56:46	9.904919
392	14/03/2017 12:56:48	9.903973
393	14/03/2017 12:56:49	9.904602
394	14/03/2017 12:56:51	9.904462
395	14/03/2017 12:56:52	9.904000
396	14/03/2017 12:56:54	9.904515
397	14/03/2017 12:56:55	9.904973
398	14/03/2017 12:56:57	9.906148
399	14/03/2017 12:56:58	9.907403
400	14/03/2017 12:57:00	9.908107
401	14/03/2017 12:57:02	9.907148
402	14/03/2017 12:57:03	9.905519
403	14/03/2017 12:57:05	9.906060
404	14/03/2017 12:57:06	9.907401
405	14/03/2017 12:57:08	9.908674
406	14/03/2017 12:57:09	9.907970
407	14/03/2017 12:57:11	9.906541
408	14/03/2017 12:57:12	9.905208
409	14/03/2017 12:57:14	9.905788
410	14/03/2017 12:57:15	9.905878
411	14/03/2017 12:57:17	9.904628
412	14/03/2017 12:57:18	9.904099
413	14/03/2017 12:57:20	9.903673
414	14/03/2017 12:57:21	9.904236
415	14/03/2017 12:57:23	9.905396
416	14/03/2017 12:57:24	9.906003
417	14/03/2017 12:57:26	9.906864
418	14/03/2017 12:57:28	9.906495
419	14/03/2017 12:57:29	9.905239
420	14/03/2017 12:57:31	9.905296
421	14/03/2017 12:57:32	9.906290
422	14/03/2017 12:57:34	9.908822
423	14/03/2017 12:57:35	9.908885
424	14/03/2017 12:57:37	9.907949
425	14/03/2017 12:57:38	9.905479
426	14/03/2017 12:57:40	9.905531
427	14/03/2017 12:57:41	9.906064
428	14/03/2017 12:57:43	9.907530
429	14/03/2017 12:57:44	9.906424
430	14/03/2017 12:57:46	9.905883
431	14/03/2017 12:57:47	9.904718
432	14/03/2017 12:57:49	9.904568
433	14/03/2017 12:57:51	9.901917
434	14/03/2017 12:57:52	9.904672
435	14/03/2017 12:57:54	9.905052
436	14/03/2017 12:57:55	9.904839
437	14/03/2017 12:57:57	9.904812
438	14/03/2017 12:57:58	9.905352
439	14/03/2017 12:58:00	9.906740
440	14/03/2017 12:58:01	9.907973
441	14/03/2017 12:58:03	9.908161
442	14/03/2017 12:58:04	9.907220
443	14/03/2017 12:58:06	9.905507
444	14/03/2017 12:58:07	9.905899
445	14/03/2017 12:58:09	9.907395
446	14/03/2017 12:58:10	9.908477
447	14/03/2017 12:58:12	9.907633
448	14/03/2017 12:58:13	9.906131
449	14/03/2017 12:58:15	9.905142
450	14/03/2017 12:58:17	9.905751
451	14/03/2017 12:58:18	9.905347
452	14/03/2017 12:58:20	9.904641
453	14/03/2017 12:58:21	9.904660
454	14/03/2017 12:58:23	9.903600
455	14/03/2017 12:58:24	9.904369
456	14/03/2017 12:58:26	9.905528
457	14/03/2017 12:58:27	9.907294
458	14/03/2017 12:58:29	9.907176
459	14/03/2017 12:58:30	9.906531
460	14/03/2017 12:58:32	9.905107
461	14/03/2017 12:58:33	9.905198
462	14/03/2017 12:58:35	9.906227
463	14/03/2017 12:58:36	9.908849
464	14/03/2017 12:58:38	9.908753
465	14/03/2017 12:58:39	9.907914
466	14/03/2017 12:58:41	9.905490
467	14/03/2017 12:58:42	9.905567
468	14/03/2017 12:58:44	9.906330
469	14/03/2017 12:58:46	9.908453
470	14/03/2017 12:58:47	9.907991
471	14/03/2017 12:58:49	9.906984
472	14/03/2017 12:58:50	9.905130
473	14/03/2017 12:58:52	9.905215
474	14/03/2017 12:58:53	9.904724
475	14/03/2017 12:58:55	9.905439
476	14/03/2017 12:58:56	9.904848
477	14/03/2017 12:58:58	9.904680
478	14/03/2017 12:58:59	9.904275
479	14/03/2017 12:59:01	9.904430
480	14/03/2017 12:59:02	9.902383
481	14/03/2017 12:59:04	9.904983
482	14/03/2017 12:59:05	9.905272
483	14/03/2017 12:59:07	9.905612
484	14/03/2017 12:59:08	9.904991
485	14/03/2017 12:59:10	9.905396
486	14/03/2017 12:59:11	9.906557
487	14/03/2017 12:59:13	9.907661
488	14/03/2017 12:59:14	9.907965
489	14/03/2017 12:59:16	9.907087
490	14/03/2017 12:59:18	9.905379
491	14/03/2017 12:59:19	9.905822
492	14/03/2017 12:59:21	9.907343
493	14/03/2017 12:59:22	9.908810
494	14/03/2017 12:59:24	9.908447
495	14/03/2017 12:59:25	9.907122
496	14/03/2017 12:59:27	9.905419
497	14/03/2017 12:59:28	9.905934
498	14/03/2017 12:59:30	9.906857
499	14/03/2017 12:59:31	9.906722
500	14/03/2017 12:59:33	9.905469
501	14/03/2017 12:59:34	9.904822
502	14/03/2017 12:59:36	9.904648
503	14/03/2017 12:59:37	9.905553
504	14/03/2017 12:59:39	9.903874
505	14/03/2017 12:59:40	9.904673
506	14/03/2017 12:59:42	9.904958
507	14/03/2017 12:59:43	9.903648
508	14/03/2017 12:59:45	9.904557
509	14/03/2017 12:59:46	9.905695
510	14/03/2017 12:59:48	9.908361
511	14/03/2017 12:59:50	9.907785
512	14/03/2017 12:59:51	9.907149
513	14/03/2017 12:59:53	9.905428
514	14/03/2017 12:59:54	9.905434
515	14/03/2017 12:59:56	9.906370
516	14/03/2017 12:59:57	9.908930
517	14/03/2017 12:59:59	9.908944
518	14/03/2017 13:00:00	9.907920
519	14/03/2017 13:00:02	9.905523
520	14/03/2017 13:00:03	9.905543
521	14/03/2017 13:00:05	9.906151
522	14/03/2017 13:00:06	9.907853
523	14/03/2017 13:00:08	9.907025
524	14/03/2017 13:00:09	9.906447
525	14/03/2017 13:00:11	9.905018
526	14/03/2017 13:00:12	9.904994
527	14/03/2017 13:00:14	9.903946
528	14/03/2017 13:00:15	9.904991
529	14/03/2017 13:00:17	9.904863
530	14/03/2017 13:00:18	9.904024
531	14/03/2017 13:00:20	9.904226
532	14/03/2017 13:00:22	9.904577
533	14/03/2017 13:00:23	9.903309
534	14/03/2017 13:00:25	9.905548
535	14/03/2017 13:00:26	9.906184
536	14/03/2017 13:00:28	9.906162
537	14/03/2017 13:00:29	9.905107
538	14/03/2017 13:00:31	9.905639
539	14/03/2017 13:00:32	9.907031
540	14/03/2017 13:00:34	9.908596
541	14/03/2017 13:00:35	9.908571
542	14/03/2017 13:00:37	9.907372
543	14/03/2017 13:00:38	9.905606
544	14/03/2017 13:00:40	9.905993
545	14/03/2017 13:00:41	9.907496
546	14/03/2017 13:00:43	9.908516
547	14/03/2017 13:00:44	9.907568
548	14/03/2017 13:00:46	9.906325
549	14/03/2017 13:00:47	9.905242
550	14/03/2017 13:00:49	9.905836
551	14/03/2017 13:00:51	9.905986
552	14/03/2017 13:00:52	9.905335
553	14/03/2017 13:00:54	9.904117
554	14/03/2017 13:00:55	9.903947
555	14/03/2017 13:00:57	9.904261
556	14/03/2017 13:00:58	9.905455
557	14/03/2017 13:01:00	9.905093
558	14/03/2017 13:01:01	9.906131
559	14/03/2017 13:01:03	9.906554
560	14/03/2017 13:01:04	9.905431
561	14/03/2017 13:01:06	9.905268
562	14/03/2017 13:01:07	9.906172
563	14/03/2017 13:01:09	9.908788
564	14/03/2017 13:01:10	9.908757
565	14/03/2017 13:01:12	9.907909
566	14/03/2017 13:01:13	9.905566
567	14/03/2017 13:01:15	9.905654
568	14/03/2017 13:01:17	9.906417
569	14/03/2017 13:01:18	9.908707
570	14/03/2017 13:01:20	9.908477
571	14/03/2017 13:01:21	9.907621
572	14/03/2017 13:01:23	9.905396
573	14/03/2017 13:01:24	9.905470
574	14/03/2017 13:01:26	9.905415
575	14/03/2017 13:01:27	9.906356
576	14/03/2017 13:01:29	9.905281
577	14/03/2017 13:01:30	9.905253
578	14/03/2017 13:01:32	9.904564
579	14/03/2017 13:01:33	9.904697
580	14/03/2017 13:01:35	9.902092
581	14/03/2017 13:01:36	9.904290
582	14/03/2017 13:01:38	9.904449
583	14/03/2017 13:01:39	9.904298
584	14/03/2017 13:01:41	9.904643
585	14/03/2017 13:01:42	9.905073
586	14/03/2017 13:01:44	9.905478
587	14/03/2017 13:01:45	9.907048
588	14/03/2017 13:01:47	9.907540
589	14/03/2017 13:01:49	9.906986
590	14/03/2017 13:01:50	9.905470
591	14/03/2017 13:01:52	9.905958
592	14/03/2017 13:01:53	9.907356
593	14/03/2017 13:01:55	9.909011
594	14/03/2017 13:01:56	9.908697
595	14/03/2017 13:01:58	9.907411
596	14/03/2017 13:01:59	9.905587
597	14/03/2017 13:02:01	9.906090
598	14/03/2017 13:02:02	9.907480
599	14/03/2017 13:02:04	9.908658
600	14/03/2017 13:02:05	9.908017
601	14/03/2017 13:02:07	9.906820
602	14/03/2017 13:02:08	9.905375
603	14/03/2017 13:02:10	9.906110
604	14/03/2017 13:02:11	9.906824
605	14/03/2017 13:02:13	9.906326
606	14/03/2017 13:02:14	9.904866
607	14/03/2017 13:02:16	9.904824
608	14/03/2017 13:02:17	9.904677
609	14/03/2017 13:02:19	9.905620
610	14/03/2017 13:02:20	9.904442
611	14/03/2017 13:02:22	9.904663
612	14/03/2017 13:02:23	9.904715
613	14/03/2017 13:02:25	9.903801
614	14/03/2017 13:02:27	9.904582
615	14/03/2017 13:02:28	9.905586
616	14/03/2017 13:02:30	9.906885
617	14/03/2017 13:02:31	9.906987
618	14/03/2017 13:02:33	9.906647
619	14/03/2017 13:02:34	9.905448
620	14/03/2017 13:02:36	9.905271
621	14/03/2017 13:02:37	9.906265
622	14/03/2017 13:02:39	9.908875
623	14/03/2017 13:02:40	9.908634
624	14/03/2017 13:02:42	9.907999
625	14/03/2017 13:02:43	9.905541
626	14/03/2017 13:02:45	9.905673
627	14/03/2017 13:02:46	9.906379
628	14/03/2017 13:02:48	9.908835
629	14/03/2017 13:02:49	9.908632
630	14/03/2017 13:02:51	9.907593
631	14/03/2017 13:02:52	9.905394
632	14/03/2017 13:02:54	9.905532
633	14/03/2017 13:02:55	9.905800
634	14/03/2017 13:02:57	9.906858
635	14/03/2017 13:02:58	9.906420
636	14/03/2017 13:03:00	9.905973
637	14/03/2017 13:03:01	9.904873
638	14/03/2017 13:03:03	9.904970
639	14/03/2017 13:03:05	9.903874
640	14/03/2017 13:03:06	9.905117
641	14/03/2017 13:03:08	9.904621
642	14/03/2017 13:03:09	9.904322
643	14/03/2017 13:03:11	9.904322
644	14/03/2017 13:03:12	9.904547
645	14/03/2017 13:03:14	9.902645
646	14/03/2017 13:03:15	9.904481
647	14/03/2017 13:03:17	9.905100
648	14/03/2017 13:03:18	9.905079
649	14/03/2017 13:03:20	9.904812
650	14/03/2017 13:03:21	9.905304
651	14/03/2017 13:03:23	9.906408
652	14/03/2017 13:03:24	9.907702
653	14/03/2017 13:03:26	9.908115
654	14/03/2017 13:03:27	9.907229
655	14/03/2017 13:03:29	9.905485
656	14/03/2017 13:03:30	9.905898
657	14/03/2017 13:03:32	9.907444
658	14/03/2017 13:03:33	9.908990
659	14/03/2017 13:03:35	9.908747
660	14/03/2017 13:03:36	9.907274
661	14/03/2017 13:03:38	9.905606
662	14/03/2017 13:03:39	9.906123
663	14/03/2017 13:03:41	9.907444
664	14/03/2017 13:03:43	9.908131
665	14/03/2017 13:03:44	9.907087
666	14/03/2017 13:03:46	9.905954
667	14/03/2017 13:03:47	9.905210
668	14/03/2017 13:03:49	9.905844
669	14/03/2017 13:03:50	9.906084
670	14/03/2017 13:03:52	9.905286
671	14/03/2017 13:03:53	9.904372
672	14/03/2017 13:03:55	9.904049
673	14/03/2017 13:03:56	9.904372
674	14/03/2017 13:03:58	9.905335
675	14/03/2017 13:03:59	9.904212
676	14/03/2017 13:04:01	9.904588
677	14/03/2017 13:04:02	9.903549
678	14/03/2017 13:04:04	9.903868
679	14/03/2017 13:04:05	9.904691
680	14/03/2017 13:04:07	9.905729
681	14/03/2017 13:04:08	9.907690
682	14/03/2017 13:04:10	9.907822
683	14/03/2017 13:04:11	9.907240
684	14/03/2017 13:04:13	9.905453
685	14/03/2017 13:04:14	9.905367
686	14/03/2017 13:04:16	9.906392
687	14/03/2017 13:04:18	9.908908
688	14/03/2017 13:04:19	9.908899
689	14/03/2017 13:04:21	9.908092
690	14/03/2017 13:04:22	9.905629
691	14/03/2017 13:04:24	9.905726
692	14/03/2017 13:04:25	9.906338
693	14/03/2017 13:04:27	9.908527
694	14/03/2017 13:04:28	9.908327
695	14/03/2017 13:04:30	9.907324
696	14/03/2017 13:04:31	9.905292
697	14/03/2017 13:04:33	9.905539
698	14/03/2017 13:04:34	9.905842
