# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +9.1359999999999992e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
1.0000000000000001e-01 +9.1359994844452039e+00 +0.0000000000000000e+00 +9.9999999998228020e-02 -1.0311096020122619e-05 +0.0000000000000000e+00 +9.9999999994684063e-01
2.0000000000000001e-01 +9.1359979377807878e+00 +0.0000000000000000e+00 +1.9999999998582418e-01 -2.0622192235770041e-05 +0.0000000000000000e+00 +9.9999999978736254e-01
3.0000000000000004e-01 +9.1359953600067847e+00 +0.0000000000000000e+00 +2.9999999995215659e-01 -3.0933287614983320e-05 +0.0000000000000000e+00 +9.9999999952156582e-01
4.0000000000000002e-01 +9.1359917511233313e+00 +0.0000000000000000e+00 +3.9999999988659340e-01 -4.1244381047426983e-05 +0.0000000000000000e+00 +9.9999999914945048e-01
5.0000000000000000e-01 +9.1359871111306798e+00 +0.0000000000000000e+00 +4.9999999977850274e-01 -5.1555471344386254e-05 +0.0000000000000000e+00 +9.9999999867101663e-01
5.9999999999999998e-01 +9.1359814400292088e+00 +0.0000000000000000e+00 +5.9999999961725281e-01 -6.1866557241919756e-05 +0.0000000000000000e+00 +9.9999999808626450e-01
6.9999999999999996e-01 +9.1359747378194225e+00 +0.0000000000000000e+00 +6.9999999939221169e-01 -7.2177637435570226e-05 +0.0000000000000000e+00 +9.9999999739519430e-01
7.9999999999999993e-01 +9.1359670045019552e+00 +0.0000000000000000e+00 +7.9999999909274766e-01 -8.2488710615076331e-05 +0.0000000000000000e+00 +9.9999999659780625e-01
8.9999999999999991e-01 +9.1359582400775761e+00 +0.0000000000000000e+00 +8.9999999870822900e-01 -9.2799775467527259e-05 +0.0000000000000000e+00 +9.9999999569410081e-01
9.9999999999999989e-01 +9.1359484445471821e+00 +0.0000000000000000e+00 +9.9999999822802388e-01 -1.0311083067736214e-04 +0.0000000000000000e+00 +9.9999999468407830e-01
1.0999999999999999e+00 +9.1359376179118055e+00 +0.0000000000000000e+00 +1.0999999976415007e+00 -1.1342187492636985e-04 +0.0000000000000000e+00 +9.9999999356773916e-01
1.2000000000000000e+00 +9.1359257601726060e+00 +0.0000000000000000e+00 +1.1999999969380277e+00 -1.2373290689368950e-04 +0.0000000000000000e+00 +9.9999999234508385e-01
1.3000000000000000e+00 +9.1359128713308788e+00 +0.0000000000000000e+00 +1.2999999961069735e+00 -1.3404392525581129e-04 +0.0000000000000000e+00 +9.9999999101611303e-01
1.4000000000000001e+00 +9.1358989513880520e+00 +0.0000000000000000e+00 +1.3999999951377065e+00 -1.4435492868657794e-04 +0.0000000000000000e+00 +9.9999998958082725e-01
1.5000000000000002e+00 +9.1358840003456834e+00 +0.0000000000000000e+00 +1.4999999940195952e+00 -1.5466591585718668e-04 +0.0000000000000000e+00 +9.9999998803922718e-01
1.6000000000000003e+00 +9.1358680182054659e+00 +0.0000000000000000e+00 +1.5999999927420081e+00 -1.6497688543619168e-04 +0.0000000000000000e+00 +9.9999998639131360e-01
1.7000000000000004e+00 +9.1358510049692256e+00 +0.0000000000000000e+00 +1.6999999912943140e+00 -1.7528783608950697e-04 +0.0000000000000000e+00 +9.9999998463708717e-01
1.8000000000000005e+00 +9.1358329606389219e+00 +0.0000000000000000e+00 +1.7999999896658818e+00 -1.8559876648041005e-04 +0.0000000000000000e+00 +9.9999998277654878e-01
