# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +9.0696999999999992e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
1.0000000000000001e-01 +9.0696994833403632e+00 +0.0000000000000000e+00 +9.9999999998220415e-02 -1.0333188645488298e-05 +0.0000000000000000e+00 +9.9999999994661259e-01
2.0000000000000001e-01 +9.0696979333630718e+00 +0.0000000000000000e+00 +1.9999999998576337e-01 -2.0666353228596236e-05 +0.0000000000000000e+00 +9.9999999978645093e-01
3.0000000000000004e-01 +9.0696953500705000e+00 +0.0000000000000000e+00 +2.9999999995195148e-01 -3.0999494366028372e-05 +0.0000000000000000e+00 +9.9999999951951568e-01
4.0000000000000002e-01 +9.0696917334649587e+00 +0.0000000000000000e+00 +3.9999999988610740e-01 -4.1332612726417811e-05 +0.0000000000000000e+00 +9.9999999914580762e-01
5.0000000000000000e-01 +9.0696870835486898e+00 +0.0000000000000000e+00 +4.9999999977755394e-01 -5.1665709030327825e-05 +0.0000000000000000e+00 +9.9999999866532729e-01
5.9999999999999998e-01 +9.0696814003238622e+00 +0.0000000000000000e+00 +5.9999999961561379e-01 -6.1998784047176506e-05 +0.0000000000000000e+00 +9.9999999807807538e-01
6.9999999999999996e-01 +9.0696746837925648e+00 +0.0000000000000000e+00 +6.9999999938960999e-01 -7.2331838561391071e-05 +0.0000000000000000e+00 +9.9999999738405254e-01
7.9999999999999993e-01 +9.0696669339568086e+00 +0.0000000000000000e+00 +7.9999999908886532e-01 -8.2664873338561225e-05 +0.0000000000000000e+00 +9.9999999658325933e-01
8.9999999999999991e-01 +9.0696581508185297e+00 +0.0000000000000000e+00 +8.9999999870270286e-01 -9.2997889122361867e-05 +0.0000000000000000e+00 +9.9999999567569631e-01
9.9999999999999989e-01 +9.0696483343795933e+00 +0.0000000000000000e+00 +9.9999999822044561e-01 -1.0333088663455221e-04 +0.0000000000000000e+00 +9.9999999466136391e-01
1.0999999999999999e+00 +9.0696374846417900e+00 +0.0000000000000000e+00 +1.0999999976314168e+00 -1.1366386657497440e-04 +0.0000000000000000e+00 +9.9999999354026270e-01
1.2000000000000000e+00 +9.0696256016068428e+00 +0.0000000000000000e+00 +1.1999999969249393e+00 -1.2399682962155152e-04 +0.0000000000000000e+00 +9.9999999231239312e-01
1.3000000000000000e+00 +9.0696126852764074e+00 +0.0000000000000000e+00 +1.2999999960903366e+00 -1.3432977643028512e-04 +0.0000000000000000e+00 +9.9999999097775560e-01
1.4000000000000001e+00 +9.0695987356520771e+00 +0.0000000000000000e+00 +1.3999999951169315e+00 -1.4466270763525209e-04 +0.0000000000000000e+00 +9.9999998953635050e-01
1.5000000000000002e+00 +9.0695837527353813e+00 +0.0000000000000000e+00 +1.4999999939940476e+00 -1.5499562384860109e-04 +0.0000000000000000e+00 +9.9999998798817824e-01
1.6000000000000003e+00 +9.0695677365277874e+00 +0.0000000000000000e+00 +1.5999999927110082e+00 -1.6532852566054828e-04 +0.0000000000000000e+00 +9.9999998633323928e-01
1.7000000000000004e+00 +9.0695506870307092e+00 +0.0000000000000000e+00 +1.6999999912571366e+00 -1.7566141363937267e-04 +0.0000000000000000e+00 +9.9999998457153383e-01
1.8000000000000005e+00 +9.0695326042455022e+00 +0.0000000000000000e+00 +1.7999999896217562e+00 -1.8599428833141081e-04 +0.0000000000000000e+00 +9.9999998270306223e-01
1.9000000000000006e+00 +9.0695134881734685e+00 +0.0000000000000000e+00 +1.8999999877941902e+00 -1.9632715026105091e-04 +0.0000000000000000e+00 +9.9999998072782492e-01
2.0000000000000004e+00 +9.0694933388158585e+00 +0.0000000000000000e+00 +1.9999999857637623e+00 -2.0665999993072645e-04 +0.0000000000000000e+00 +9.9999997864582202e-01
2.1000000000000005e+00 +9.0694721561738749e+00 +0.0000000000000000e+00 +2.0999999835197958e+00 -2.1699283782090927e-04 +0.0000000000000000e+00 +9.9999997645705396e-01
2.2000000000000006e+00 +9.0694499402486723e+00 +0.0000000000000000e+00 +2.1999999810516142e+00 -2.2732566439010203e-04 +0.0000000000000000e+00 +9.9999997416152087e-01
2.3000000000000007e+00 +9.0694266910413610e+00 +0.0000000000000000e+00 +2.2999999783485410e+00 -2.3765848007483012e-04 +0.0000000000000000e+00 +9.9999997175922306e-01
2.4000000000000008e+00 +9.0694024085530067e+00 +0.0000000000000000e+00 +2.3999999753998997e+00 -2.4799128528963309e-04 +0.0000000000000000e+00 +9.9999996925016077e-01
2.5000000000000009e+00 +9.0693770927846380e+00 +0.0000000000000000e+00 +2.4999999721950141e+00 -2.5832408042705552e-04 +0.0000000000000000e+00 +9.9999996663433421e-01
2.6000000000000010e+00 +9.0693507437372443e+00 +0.0000000000000000e+00 +2.5999999687232078e+00 -2.6865686585798984e-04 +0.0000000000000000e+00 +9.9999996391174362e-01
2.7000000000000011e+00 +9.0693233614117776e+00 +0.0000000000000000e+00 +2.6999999649738040e+00 -2.7898964193554725e-04 +0.0000000000000000e+00 +9.9999996108238909e-01
2.8000000000000012e+00 +9.0692949458091565e+00 +0.0000000000000000e+00 +2.7999999609361268e+00 -2.8932240899893363e-04 +0.0000000000000000e+00 +9.9999995814627096e-01
2.9000000000000012e+00 +9.0692654969302673e+00 +0.0000000000000000e+00 +2.8999999565994994e+00 -2.9965516737380217e-04 +0.0000000000000000e+00 +9.9999995510338935e-01
3.0000000000000013e+00 +9.0692350147759608e+00 +0.0000000000000000e+00 +2.9999999519532459e+00 -3.0998791737225359e-04 +0.0000000000000000e+00 +9.9999995195374436e-01
3.1000000000000014e+00 +9.0692034993470614e+00 +0.0000000000000000e+00 +3.0999999469866895e+00 -3.2032065929283714e-04 +0.0000000000000000e+00 +9.9999994869733622e-01
3.2000000000000015e+00 +9.0691709506443612e+00 +0.0000000000000000e+00 +3.1999999416891542e+00 -3.3065339342055176e-04 +0.0000000000000000e+00 +9.9999994533416514e-01
3.3000000000000016e+00 +9.0691373686686276e+00 +0.0000000000000000e+00 +3.2999999360499639e+00 -3.4098612002684766e-04 +0.0000000000000000e+00 +9.9999994186423125e-01
3.4000000000000017e+00 +9.0691027534205979e+00 +0.0000000000000000e+00 +3.3999999300584420e+00 -3.5131883936962858e-04 +0.0000000000000000e+00 +9.9999993828753464e-01
3.5000000000000018e+00 +9.0690671049009879e+00 +0.0000000000000000e+00 +3.4999999237039123e+00 -3.6165155169325428e-04 +0.0000000000000000e+00 +9.9999993460407544e-01
3.6000000000000019e+00 +9.0690304231104868e+00 +0.0000000000000000e+00 +3.5999999169756984e+00 -3.7198425722854343e-04 +0.0000000000000000e+00 +9.9999993081385374e-01
3.7000000000000020e+00 +9.0689927080497625e+00 +0.0000000000000000e+00 +3.6999999098631244e+00 -3.8231695619277709e-04 +0.0000000000000000e+00 +9.9999992691686979e-01
3.8000000000000020e+00 +9.0689539597194617e+00 +0.0000000000000000e+00 +3.7999999023555140e+00 -3.9264964878970259e-04 +0.0000000000000000e+00 +9.9999992291312367e-01
3.9000000000000021e+00 +9.0689141781202114e+00 +0.0000000000000000e+00 +3.8999998944421908e+00 -4.0298233520953767e-04 +0.0000000000000000e+00 +9.9999991880261541e-01
4.0000000000000018e+00 +9.0688733632526208e+00 +0.0000000000000000e+00 +3.9999998861124784e+00 -4.1331501562897526e-04 +0.0000000000000000e+00 +9.9999991458534521e-01
4.1000000000000014e+00 +9.0688315151172816e+00 +0.0000000000000000e+00 +4.0999998773557014e+00 -4.2364769021118858e-04 +0.0000000000000000e+00 +9.9999991026131319e-01
4.2000000000000011e+00 +9.0687886337147692e+00 +0.0000000000000000e+00 +4.1999998681611830e+00 -4.3398035910583674e-04 +0.0000000000000000e+00 +9.9999990583051945e-01
4.3000000000000007e+00 +9.0687447190456449e+00 +0.0000000000000000e+00 +4.2999998585182464e+00 -4.4431302244907065e-04 +0.0000000000000000e+00 +9.9999990129296412e-01
4.4000000000000004e+00 +9.0686997711104596e+00 +0.0000000000000000e+00 +4.3999998484162166e+00 -4.5464568036353954e-04 +0.0000000000000000e+00 +9.9999989664864730e-01
4.5000000000000000e+00 +9.0686537899097495e+00 +0.0000000000000000e+00 +4.4999998378444168e+00 -4.6497833295839762e-04 +0.0000000000000000e+00 +9.9999989189756910e-01
4.5999999999999996e+00 +9.0686067754440423e+00 +0.0000000000000000e+00 +4.5999998267921711e+00 -4.7531098033087106e-04 +0.0000000000000000e+00 +9.9999988703972964e-01
4.6999999999999993e+00 +9.0685587277138549e+00 +0.0000000000000000e+00 +4.6999998152488036e+00 -4.8564362258341864e-04 +0.0000000000000000e+00 +9.9999988207512902e-01
4.7999999999999989e+00 +9.0685096467196917e+00 +0.0000000000000000e+00 +4.7999998032036384e+00 -4.9597625984088933e-04 +0.0000000000000000e+00 +9.9999987700376736e-01
4.8999999999999986e+00 +9.0684595324620467e+00 +0.0000000000000000e+00 +4.8999997906459987e+00 -5.0630889225208343e-04 +0.0000000000000000e+00 +9.9999987182564465e-01
4.9999999999999982e+00 +9.0684083849413959e+00 +0.0000000000000000e+00 +4.9999997775652085e+00 -5.1664151998975425e-04 +0.0000000000000000e+00 +9.9999986654076101e-01
5.0999999999999979e+00 +9.0683562041581975e+00 +0.0000000000000000e+00 +5.0999997639505921e+00 -5.2697414325060966e-04 +0.0000000000000000e+00 +9.9999986114911654e-01
5.1999999999999975e+00 +9.0683029901128887e+00 +0.0000000000000000e+00 +5.1999997497914734e+00 -5.3730676225531397e-04 +0.0000000000000000e+00 +9.9999985565071126e-01
5.2999999999999972e+00 +9.0682487428058813e+00 +0.0000000000000000e+00 +5.2999997350771757e+00 -5.4763937724848976e-04 +0.0000000000000000e+00 +9.9999985004554504e-01
5.3999999999999968e+00 +9.0681934622375646e+00 +0.0000000000000000e+00 +5.3999997197970231e+00 -5.5797198849871961e-04 +0.0000000000000000e+00 +9.9999984433361799e-01
5.4999999999999964e+00 +9.0681371484082973e+00 +0.0000000000000000e+00 +5.4999997039403405e+00 -5.6830459629854835e-04 +0.0000000000000000e+00 +9.9999983851492991e-01
5.5999999999999961e+00 +9.0680798013184098e+00 +0.0000000000000000e+00 +5.5999996874964504e+00 -5.7863720096448497e-04 +0.0000000000000000e+00 +9.9999983258948089e-01
5.6999999999999957e+00 +9.0680214209681989e+00 +0.0000000000000000e+00 +5.6999996704546776e+00 -5.8896980283700462e-04 +0.0000000000000000e+00 +9.9999982655727071e-01
5.7999999999999954e+00 +9.0679620073579237e+00 +0.0000000000000000e+00 +5.7999996528043454e+00 -5.9930240228055079e-04 +0.0000000000000000e+00 +9.9999982041829927e-01
5.8999999999999950e+00 +9.0679015604878099e+00 +0.0000000000000000e+00 +5.8999996345347787e+00 -6.0963499968353784e-04 +0.0000000000000000e+00 +9.9999981417256645e-01
5.9999999999999947e+00 +9.0678400803580406e+00 +0.0000000000000000e+00 +5.9999996156352999e+00 -6.1996759545835290e-04 +0.0000000000000000e+00 +9.9999980782007192e-01
6.0999999999999943e+00 +9.0677775669687577e+00 +0.0000000000000000e+00 +6.0999995960952340e+00 -6.3030019004135861e-04 +0.0000000000000000e+00 +9.9999980136081557e-01
6.1999999999999940e+00 +9.0677140203200572e+00 +0.0000000000000000e+00 +6.1999995759039042e+00 -6.4063278389289539e-04 +0.0000000000000000e+00 +9.9999979479479717e-01
6.2999999999999936e+00 +9.0676494404119872e+00 +0.0000000000000000e+00 +6.2999995550506345e+00 -6.5096537749728385e-04 +0.0000000000000000e+00 +9.9999978812201629e-01
6.3999999999999932e+00 +9.0675838272445493e+00 +0.0000000000000000e+00 +6.3999995335247490e+00 -6.6129797136282756e-04 +0.0000000000000000e+00 +9.9999978134247269e-01
6.4999999999999929e+00 +9.0675171808176884e+00 +0.0000000000000000e+00 +6.4999995113155711e+00 -6.7163056602181578e-04 +0.0000000000000000e+00 +9.9999977445616606e-01
6.5999999999999925e+00 +9.0674495011312999e+00 +0.0000000000000000e+00 +6.5999994884124238e+00 -6.8196316202799557e-04 +0.0000000000000000e+00 +9.9999976746309593e-01
6.6999999999999922e+00 +9.0673807881852202e+00 +0.0000000000000000e+00 +6.6999994648046313e+00 -6.9229575992874103e-04 +0.0000000000000000e+00 +9.9999976036326188e-01
6.7999999999999918e+00 +9.0673110419792344e+00 +0.0000000000000000e+00 +6.7999994404815176e+00 -7.0262836023721761e-04 +0.0000000000000000e+00 +9.9999975315666345e-01
6.8999999999999915e+00 +9.0672402625130761e+00 +0.0000000000000000e+00 +6.8999994154324051e+00 -7.1296096342984719e-04 +0.0000000000000000e+00 +9.9999974584330020e-01
6.9999999999999911e+00 +9.0671684497864362e+00 +0.0000000000000000e+00 +6.9999993896466188e+00 -7.2329356994630333e-04 +0.0000000000000000e+00 +9.9999973842317180e-01
7.0999999999999908e+00 +9.0670956037989612e+00 +0.0000000000000000e+00 +7.0999993631134810e+00 -7.3362618018950646e-04 +0.0000000000000000e+00 +9.9999973089627781e-01
7.1999999999999904e+00 +9.0670217245502602e+00 +0.0000000000000000e+00 +7.1999993358223158e+00 -7.4395879452561833e-04 +0.0000000000000000e+00 +9.9999972326261788e-01
7.2999999999999901e+00 +9.0669468120399070e+00 +0.0000000000000000e+00 +7.2999993077624463e+00 -7.5429141328403680e-04 +0.0000000000000000e+00 +9.9999971552219158e-01
7.3999999999999897e+00 +9.0668708662674451e+00 +0.0000000000000000e+00 +7.3999992789231959e+00 -7.6462403675739009e-04 +0.0000000000000000e+00 +9.9999970767499857e-01
7.4999999999999893e+00 +9.0667938872323894e+00 +0.0000000000000000e+00 +7.4999992492938876e+00 -7.7495666520153094e-04 +0.0000000000000000e+00 +9.9999969972103853e-01
7.5999999999999890e+00 +9.0667158749342320e+00 +0.0000000000000000e+00 +7.5999992188638448e+00 -7.8528929883553086e-04 +0.0000000000000000e+00 +9.9999969166031111e-01
7.6999999999999886e+00 +9.0666368293724435e+00 +0.0000000000000000e+00 +7.6999991876223906e+00 -7.9562193784167340e-04 +0.0000000000000000e+00 +9.9999968349281598e-01
7.7999999999999883e+00 +9.0665567505464804e+00 +0.0000000000000000e+00 +7.7999991555588490e+00 -8.0595458236544818e-04 +0.0000000000000000e+00 +9.9999967521855293e-01
7.8999999999999879e+00 +9.0664756384557830e+00 +0.0000000000000000e+00 +7.8999991226625426e+00 -8.1628723251554410e-04 +0.0000000000000000e+00 +9.9999966683752162e-01
7.9999999999999876e+00 +9.0663934930997865e+00 +0.0000000000000000e+00 +7.9999990889227943e+00 -8.2661988836384235e-04 +0.0000000000000000e+00 +9.9999965834972182e-01
8.0999999999999872e+00 +9.0663103144779189e+00 +0.0000000000000000e+00 +8.0999990543289275e+00 -8.3695254994540949e-04 +0.0000000000000000e+00 +9.9999964975515332e-01
8.1999999999999869e+00 +9.0662261025896065e+00 +0.0000000000000000e+00 +8.1999990188702654e+00 -8.4728521725849031e-04 +0.0000000000000000e+00 +9.9999964105381600e-01
8.2999999999999865e+00 +9.0661408574342772e+00 +0.0000000000000000e+00 +8.2999989825361311e+00 -8.5761789026450033e-04 +0.0000000000000000e+00 +9.9999963224570965e-01
8.3999999999999861e+00 +9.0660545790113662e+00 +0.0000000000000000e+00 +8.3999989453158488e+00 -8.6795056888801811e-04 +0.0000000000000000e+00 +9.9999962333083414e-01
8.4999999999999858e+00 +9.0659672673203158e+00 +0.0000000000000000e+00 +8.4999989071987390e+00 -8.7828325301677755e-04 +0.0000000000000000e+00 +9.9999961430918949e-01
8.5999999999999854e+00 +9.0658789223605840e+00 +0.0000000000000000e+00 +8.5999988681741275e+00 -8.8861594250555498e-04 +0.0000000000000000e+00 +9.9999960518077557e-01
8.6999999999999851e+00 +9.0657895441316416e+00 +0.0000000000000000e+00 +8.6999988282313350e+00 -8.9894863721900976e-04 +0.0000000000000000e+00 +9.9999959594559229e-01
8.7999999999999847e+00 +9.0656991326329699e+00 +0.0000000000000000e+00 +8.7999987873596854e+00 -9.0928133707453176e-04 +0.0000000000000000e+00 +9.9999958660363963e-01
8.8999999999999844e+00 +9.0656076878640572e+00 +0.0000000000000000e+00 +8.8999987455485030e+00 -9.1961404204613775e-04 +0.0000000000000000e+00 +9.9999957715491750e-01
8.9999999999999840e+00 +9.0655152098243903e+00 +0.0000000000000000e+00 +8.9999987027871100e+00 -9.2994675216447292e-04 +0.0000000000000000e+00 +9.9999956759942565e-01
9.0999999999999837e+00 +9.0654216985134504e+00 +0.0000000000000000e+00 +9.0999986590648287e+00 -9.4027946751681240e-04 +0.0000000000000000e+00 +9.9999955793716389e-01
9.1999999999999833e+00 +9.0653271539307081e+00 +0.0000000000000000e+00 +9.1999986143709833e+00 -9.5061218824706267e-04 +0.0000000000000000e+00 +9.9999954816813186e-01
9.2999999999999829e+00 +9.0652315760756146e+00 +0.0000000000000000e+00 +9.2999985686948961e+00 -9.6094491455576340e-04 +0.0000000000000000e+00 +9.9999953829232913e-01
9.3999999999999826e+00 +9.0651349649476014e+00 +0.0000000000000000e+00 +9.3999985220258893e+00 -9.7127764670008909e-04 +0.0000000000000000e+00 +9.9999952830975536e-01
9.4999999999999822e+00 +9.0650373205460699e+00 +0.0000000000000000e+00 +9.4999984743532870e+00 -9.8161038499385077e-04 +0.0000000000000000e+00 +9.9999951822041011e-01
9.5999999999999819e+00 +9.0649386428703860e+00 +0.0000000000000000e+00 +9.5999984256664117e+00 -9.9194312980749777e-04 +0.0000000000000000e+00 +9.9999950802429272e-01
