fieldmap_name:		BD-036
timestamp:		2017-04-03_20-20-41
filename:		2017-04-03_BD-036_Model09_Hall_I=991.63A.dat
nr_magnets:		1

magnet_name:		BD-036
gap[mm]:		28
control_gap[mm]:	--
magnet_length[mm]:	1206
current_main[A]:	991.63
NI_main[A.esp]:		11899.56
center_pos_z[mm]:	0
center_pos_x[mm]:	0
rotation[deg]:		0

X[mm]	Y[mm]	Z[mm]	Bx	By	Bz [T]
---------------------------------------------------------------------------------------------
-50.000	0.000	-741.500	1.3165639056e-04	-4.0763939030e-03	-1.1051948696e-06
-48.000	0.000	-741.500	1.1988560121e-04	-4.1544868858e-03	1.1847985202e-06
-46.000	0.000	-741.500	1.0807572480e-04	-4.2328435771e-03	3.0378974557e-06
-44.000	0.000	-741.500	9.4946194744e-05	-4.3085074709e-03	5.4204532300e-06
-42.000	0.000	-741.500	8.2066077365e-05	-4.3820988392e-03	6.7922277667e-06
-40.000	0.000	-741.500	6.8497283190e-05	-4.4540801003e-03	8.0566299375e-06
-38.000	0.000	-741.500	5.6527335955e-05	-4.5255320875e-03	8.9563363137e-06
-36.000	0.000	-741.500	4.3647218575e-05	-4.5929615925e-03	9.2081059993e-06
-34.000	0.000	-741.500	3.1422274797e-05	-4.6577001571e-03	8.8008315080e-06
-32.000	0.000	-741.500	1.9165689112e-05	-4.7204813365e-03	8.6268142253e-06
-30.000	0.000	-741.500	7.0338097653e-06	-4.7810897069e-03	7.8067114996e-06
-28.000	0.000	-741.500	-4.4689540213e-06	-4.8375344554e-03	7.8344802149e-06
-26.000	0.000	-741.500	-1.6185766001e-05	-4.8926439478e-03	6.6867066485e-06
-24.000	0.000	-741.500	-2.7126420619e-05	-4.9432146837e-03	4.9520875650e-06
-22.000	0.000	-741.500	-3.7203437309e-05	-4.9914064723e-03	2.8453676962e-06
-20.000	0.000	-741.500	-4.7702966519e-05	-5.0357076329e-03	1.1329635850e-06
-18.000	0.000	-741.500	-5.7967973361e-05	-5.0766901528e-03	-8.0344149652e-07
-16.000	0.000	-741.500	-6.7291168152e-05	-5.1148498782e-03	-3.3285433427e-06
-14.000	0.000	-741.500	-7.6331447070e-05	-5.1486974134e-03	-5.9425050779e-06
-12.000	0.000	-741.500	-8.4798449087e-05	-5.1792003085e-03	-8.6268142253e-06
-10.000	0.000	-741.500	-9.2751735439e-05	-5.2061338542e-03	-1.2840253963e-05
-8.000	0.000	-741.500	-1.0074038628e-04	-5.2299678972e-03	-1.6768601556e-05
-6.000	0.000	-741.500	-1.0696267420e-04	-5.2497367446e-03	-2.1752160332e-05
-4.000	0.000	-741.500	-1.1379174221e-04	-5.2655685364e-03	-2.5201034774e-05
-2.000	0.000	-741.500	-1.2040303945e-04	-5.2773332756e-03	-2.9627367996e-05
0.000	0.000	-741.500	-1.2599993439e-04	-5.2854302389e-03	-3.4505405654e-05
2.000	0.000	-741.500	-1.3140883917e-04	-5.2898687119e-03	-3.8548530604e-05
4.000	0.000	-741.500	-1.3552228707e-04	-5.2897721426e-03	-4.3820884019e-05
6.000	0.000	-741.500	-1.3939749001e-04	-5.2860913671e-03	-4.7993596307e-05
8.000	0.000	-741.500	-1.4289299007e-04	-5.2794318005e-03	-5.3101188678e-05
10.000	0.000	-741.500	-1.4700643797e-04	-5.2687033240e-03	-5.8747494126e-05
12.000	0.000	-741.500	-1.5007384164e-04	-5.2544426402e-03	-6.3340439639e-05
14.000	0.000	-741.500	-1.5205983662e-04	-5.2358084820e-03	-6.8442478267e-05
16.000	0.000	-741.500	-1.5533756591e-04	-5.2151760823e-03	-7.4035097532e-05
18.000	0.000	-741.500	-1.5747432527e-04	-5.1901219235e-03	-7.8442918277e-05
20.000	0.000	-741.500	-1.5946962669e-04	-5.1610081405e-03	-8.3674544242e-05
22.000	0.000	-741.500	-1.6093446085e-04	-5.1299016873e-03	-8.8321175939e-05
24.000	0.000	-741.500	-1.6226342094e-04	-5.0956028764e-03	-9.3739777921e-05
26.000	0.000	-741.500	-1.6454536081e-04	-5.0575378632e-03	-9.8810345338e-05
28.000	0.000	-741.500	-1.6603811430e-04	-5.0172498993e-03	-1.0317188489e-04
30.000	0.000	-741.500	-1.6732426475e-04	-4.9740667139e-03	-1.0780555785e-04
32.000	0.000	-741.500	-1.6883004725e-04	-4.9280421630e-03	-1.1309457250e-04
34.000	0.000	-741.500	-1.7063735852e-04	-4.8792746728e-03	-1.1804295757e-04
36.000	0.000	-741.500	-1.7204821531e-04	-4.8274615359e-03	-1.2272846547e-04
38.000	0.000	-741.500	-1.7454606466e-04	-4.7742202878e-03	-1.2696597142e-04
40.000	0.000	-741.500	-1.7688942706e-04	-4.7181451026e-03	-1.3040188713e-04
42.000	0.000	-741.500	-1.7992891141e-04	-4.6601403887e-03	-1.3502815510e-04
44.000	0.000	-741.500	-1.8198005149e-04	-4.6008561317e-03	-1.3879174165e-04
46.000	0.000	-741.500	-1.8675053427e-04	-4.5394566359e-03	-1.4216286369e-04
48.000	0.000	-741.500	-1.9124740762e-04	-4.4767163127e-03	-1.4599864890e-04
50.000	0.000	-741.500	-1.9480060763e-04	-4.4117400391e-03	-1.4966597057e-04
-50.000	0.000	-739.500	1.3808900410e-04	-4.3396566374e-03	1.6476104422e-06
-48.000	0.000	-739.500	1.2556067027e-04	-4.4235066354e-03	3.9635212997e-06
-46.000	0.000	-739.500	1.1323335562e-04	-4.5075553432e-03	5.4223044777e-06
-44.000	0.000	-739.500	9.9320223045e-05	-4.5894200995e-03	7.8603976825e-06
-42.000	0.000	-739.500	8.5343806658e-05	-4.6688130535e-03	9.2321722192e-06
-40.000	0.000	-739.500	7.1815960832e-05	-4.7465216163e-03	1.0359582061e-05
-38.000	0.000	-739.500	5.8822304846e-05	-4.8231456316e-03	1.1300015887e-05
-36.000	0.000	-739.500	4.5469420153e-05	-4.8961334419e-03	1.1253734694e-05
-34.000	0.000	-739.500	3.2691673649e-05	-4.9657858975e-03	1.0976047541e-05
-32.000	0.000	-739.500	1.9904620701e-05	-5.0334605399e-03	1.0522491858e-05
-30.000	0.000	-739.500	7.3465062566e-06	-5.0986782367e-03	9.6375954629e-06
-28.000	0.000	-739.500	-5.1241276221e-06	-5.1595298875e-03	9.4524706941e-06
-26.000	0.000	-739.500	-1.7296955319e-05	-5.2189794265e-03	7.9696212961e-06
-24.000	0.000	-739.500	-2.8639648282e-05	-5.2735020748e-03	6.1424398282e-06
-22.000	0.000	-739.500	-3.9221074193e-05	-5.3255027790e-03	3.6451066973e-06
-20.000	0.000	-739.500	-5.0236180356e-05	-5.3731597223e-03	1.9808350260e-06
-18.000	0.000	-739.500	-6.0560748435e-05	-5.4174367406e-03	-4.7391940809e-07
-16.000	0.000	-739.500	-7.0016094719e-05	-5.4583821184e-03	-3.0138312358e-06
-14.000	0.000	-739.500	-7.9491915178e-05	-5.4946346004e-03	-6.0739436638e-06
-12.000	0.000	-739.500	-8.8439129664e-05	-5.5273827314e-03	-9.3376933374e-06
-10.000	0.000	-739.500	-9.6636244828e-05	-5.5561919498e-03	-1.3791795274e-05
-8.000	0.000	-739.500	-1.0486314061e-04	-5.5814206761e-03	-1.8201467267e-05
-6.000	0.000	-739.500	-1.1142976693e-04	-5.6025154941e-03	-2.2864760192e-05
-4.000	0.000	-739.500	-1.1844682510e-04	-5.6194114052e-03	-2.7044877472e-05
-2.000	0.000	-739.500	-1.2464863884e-04	-5.6319301276e-03	-3.1828501497e-05
0.000	0.000	-739.500	-1.3079089135e-04	-5.6404635099e-03	-3.6856490217e-05
2.000	0.000	-739.500	-1.3589640608e-04	-5.6445231341e-03	-4.1436476997e-05
4.000	0.000	-739.500	-1.4008430552e-04	-5.6441424283e-03	-4.7095741179e-05
6.000	0.000	-739.500	-1.4359469589e-04	-5.6398005246e-03	-5.1751629113e-05
8.000	0.000	-739.500	-1.4728190868e-04	-5.6321399801e-03	-5.7123949904e-05
10.000	0.000	-739.500	-1.5098401179e-04	-5.6203343848e-03	-6.2812834048e-05
12.000	0.000	-739.500	-1.5386900918e-04	-5.6042481700e-03	-6.7733450402e-05
14.000	0.000	-739.500	-1.5576007843e-04	-5.5834987729e-03	-7.3353838383e-05
16.000	0.000	-739.500	-1.5883120469e-04	-5.5609127023e-03	-7.9225996049e-05
18.000	0.000	-739.500	-1.6086000930e-04	-5.5334108835e-03	-8.3689354224e-05
20.000	0.000	-739.500	-1.6256867227e-04	-5.5013870221e-03	-8.9317147195e-05
22.000	0.000	-739.500	-1.6368544546e-04	-5.4675246300e-03	-9.4282193494e-05
24.000	0.000	-739.500	-1.6452116406e-04	-5.4297400392e-03	-9.9958118905e-05
26.000	0.000	-739.500	-1.6655741383e-04	-5.3881149621e-03	-1.0515457116e-04
28.000	0.000	-739.500	-1.6776166758e-04	-5.3440719387e-03	-1.0986969903e-04
30.000	0.000	-739.500	-1.6910924055e-04	-5.2969219841e-03	-1.1444228081e-04
32.000	0.000	-739.500	-1.7015342348e-04	-5.2464366749e-03	-1.1989235401e-04
34.000	0.000	-739.500	-1.7185091871e-04	-5.1935557045e-03	-1.2501290511e-04
36.000	0.000	-739.500	-1.7298072092e-04	-5.1370775282e-03	-1.3007977003e-04
38.000	0.000	-739.500	-1.7536503166e-04	-5.0790189583e-03	-1.3413770497e-04
40.000	0.000	-739.500	-1.7746456525e-04	-5.0182694481e-03	-1.3779206790e-04
42.000	0.000	-739.500	-1.8009642738e-04	-4.9550258504e-03	-1.4224061609e-04
44.000	0.000	-739.500	-1.8266500570e-04	-4.8905324232e-03	-1.4622079862e-04
46.000	0.000	-739.500	-1.8676542458e-04	-4.8239980413e-03	-1.4949010204e-04
48.000	0.000	-739.500	-1.9106127875e-04	-4.7556232716e-03	-1.5327590356e-04
50.000	0.000	-739.500	-1.9472615608e-04	-4.6850125515e-03	-1.5716537495e-04
-50.000	0.000	-737.500	1.4475055614e-04	-4.6211542531e-03	4.2023322514e-06
-48.000	0.000	-737.500	1.3171222922e-04	-4.7116842458e-03	6.2424072034e-06
-46.000	0.000	-737.500	1.1829606072e-04	-4.8020786701e-03	7.3753707883e-06
-44.000	0.000	-737.500	1.0378359320e-04	-4.8904804244e-03	9.8745551669e-06
-42.000	0.000	-737.500	8.9245067644e-05	-4.9762246661e-03	1.0979750037e-05
-40.000	0.000	-737.500	7.5335657648e-05	-5.0596921011e-03	1.2107159878e-05
-38.000	0.000	-737.500	6.1305263890e-05	-5.1423275546e-03	1.3103131134e-05
-36.000	0.000	-737.500	4.7049654207e-05	-5.2209869535e-03	1.3058701190e-05
-34.000	0.000	-737.500	3.4048553066e-05	-5.2962664272e-03	1.2492219398e-05
-32.000	0.000	-737.500	2.0422058943e-05	-5.3692152383e-03	1.1725802855e-05
-30.000	0.000	-737.500	7.4786577499e-06	-5.4395195367e-03	1.0783517782e-05
-28.000	0.000	-737.500	-5.6583174614e-06	-5.5049600857e-03	1.0296639640e-05
-26.000	0.000	-737.500	-1.8395115615e-05	-5.5693606578e-03	8.6971616374e-06
-24.000	0.000	-737.500	-2.9754560177e-05	-5.6281267834e-03	6.7311365930e-06
-22.000	0.000	-737.500	-4.1301994891e-05	-5.6839865449e-03	4.1042161239e-06
-20.000	0.000	-737.500	-5.2754503884e-05	-5.7355174023e-03	2.0474799427e-06
-18.000	0.000	-737.500	-6.3488555463e-05	-5.7829886355e-03	-1.0237399714e-06
-16.000	0.000	-737.500	-7.2977404943e-05	-5.8271152285e-03	-3.8413389523e-06
-14.000	0.000	-737.500	-8.3203324723e-05	-5.8663502157e-03	-7.0532536907e-06
-12.000	0.000	-737.500	-9.2541409823e-05	-5.9013844390e-03	-1.0924212606e-05
-10.000	0.000	-737.500	-1.0071618952e-04	-5.9324128939e-03	-1.5676365421e-05
-8.000	0.000	-737.500	-1.0932464948e-04	-5.9590121612e-03	-2.0278567173e-05
-6.000	0.000	-737.500	-1.1598620152e-04	-5.9820922209e-03	-2.5006653767e-05
-4.000	0.000	-737.500	-1.2314657891e-04	-5.9997216872e-03	-2.9666244198e-05
-2.000	0.000	-737.500	-1.2889982209e-04	-6.0128643958e-03	-3.4792349045e-05
0.000	0.000	-737.500	-1.3557998701e-04	-6.0214850618e-03	-3.9998057543e-05
2.000	0.000	-737.500	-1.4024623763e-04	-6.0259105351e-03	-4.5294477178e-05
4.000	0.000	-737.500	-1.4495343660e-04	-6.0246347062e-03	-5.1048154992e-05
6.000	0.000	-737.500	-1.4801897899e-04	-6.0196632450e-03	-5.6368640847e-05
8.000	0.000	-737.500	-1.5156845642e-04	-6.0109051535e-03	-6.2164897357e-05
10.000	0.000	-737.500	-1.5532639818e-04	-5.9977995869e-03	-6.7898211447e-05
12.000	0.000	-737.500	-1.5767162187e-04	-5.9799695537e-03	-7.3120581174e-05
14.000	0.000	-737.500	-1.5960363947e-04	-5.9569154934e-03	-7.9205632324e-05
16.000	0.000	-737.500	-1.6244024336e-04	-5.9320879011e-03	-8.5690552974e-05
18.000	0.000	-737.500	-1.6400000324e-04	-5.9015107219e-03	-9.0505648211e-05
20.000	0.000	-737.500	-1.6560629533e-04	-5.8670466289e-03	-9.6433343307e-05
22.000	0.000	-737.500	-1.6660952991e-04	-5.8295758883e-03	-1.0106516502e-04
24.000	0.000	-737.500	-1.6672865238e-04	-5.7880826654e-03	-1.0738162213e-04
26.000	0.000	-737.500	-1.6841870246e-04	-5.7427805270e-03	-1.1282429034e-04
28.000	0.000	-737.500	-1.6936795967e-04	-5.6942990305e-03	-1.1775786542e-04
30.000	0.000	-737.500	-1.7093702599e-04	-5.6428535997e-03	-1.2243967083e-04
32.000	0.000	-737.500	-1.7139676429e-04	-5.5876623949e-03	-1.2814336495e-04
34.000	0.000	-737.500	-1.7286904360e-04	-5.5302315254e-03	-1.3330464351e-04
36.000	0.000	-737.500	-1.7386297173e-04	-5.4686017490e-03	-1.3847702955e-04
38.000	0.000	-737.500	-1.7541156388e-04	-5.4054231498e-03	-1.4263122936e-04
40.000	0.000	-737.500	-1.7728588154e-04	-5.3392843305e-03	-1.4632631974e-04
42.000	0.000	-737.500	-1.8031792073e-04	-5.2704174289e-03	-1.5074154548e-04
44.000	0.000	-737.500	-1.8269478632e-04	-5.2002542703e-03	-1.5478652168e-04
46.000	0.000	-737.500	-1.8633546690e-04	-5.1279870155e-03	-1.5833351225e-04
48.000	0.000	-737.500	-1.9070763391e-04	-5.0536398068e-03	-1.6190086654e-04
50.000	0.000	-737.500	-1.9448604985e-04	-4.9773240703e-03	-1.6559595692e-04
-50.000	0.000	-735.500	1.5174714013e-04	-4.9224002881e-03	6.0554311869e-06
-48.000	0.000	-735.500	1.3787123333e-04	-5.0200559800e-03	8.1288285973e-06
-46.000	0.000	-735.500	1.2359514947e-04	-5.1176429591e-03	9.3950820158e-06
-44.000	0.000	-735.500	1.0811295057e-04	-5.2129642742e-03	1.1498099389e-05
-42.000	0.000	-735.500	9.3421799349e-05	-5.3055389359e-03	1.2510731874e-05
-40.000	0.000	-735.500	7.8464483849e-05	-5.3954690848e-03	1.3440058214e-05
-38.000	0.000	-735.500	6.3916651850e-05	-5.4847622478e-03	1.4534145597e-05
-36.000	0.000	-735.500	4.9030065318e-05	-5.5697357923e-03	1.4102804886e-05
-34.000	0.000	-735.500	3.5209997177e-05	-5.6509115639e-03	1.3584455533e-05
-32.000	0.000	-735.500	2.0991613266e-05	-5.7298476709e-03	1.2464450682e-05
-30.000	0.000	-735.500	7.1454870836e-06	-5.8057697018e-03	1.1451818197e-05
-28.000	0.000	-735.500	-6.4847296169e-06	-5.8766831295e-03	1.0755749066e-05
-26.000	0.000	-735.500	-1.9189885864e-05	-5.9457895973e-03	8.9100551215e-06
-24.000	0.000	-735.500	-3.1321765211e-05	-6.0090573373e-03	6.3645895508e-06
-22.000	0.000	-735.500	-4.3611854091e-05	-6.0691550048e-03	3.6710241650e-06
-20.000	0.000	-735.500	-5.5081114682e-05	-6.1251651915e-03	1.3514108121e-06
-18.000	0.000	-735.500	-6.6736504137e-05	-6.1761574895e-03	-2.1863235193e-06
-16.000	0.000	-735.500	-7.7133662473e-05	-6.2233501574e-03	-5.2908658918e-06
-14.000	0.000	-735.500	-8.7359582253e-05	-6.2657700740e-03	-8.6231117299e-06
-12.000	0.000	-735.500	-9.7148099204e-05	-6.3034358103e-03	-1.2773609046e-05
-10.000	0.000	-735.500	-1.0522236932e-04	-6.3367355006e-03	-1.8362525816e-05
-8.000	0.000	-735.500	-1.1436688040e-04	-6.3652345830e-03	-2.3072099933e-05
-6.000	0.000	-735.500	-1.2087394548e-04	-6.3896796124e-03	-2.8083427424e-05
-4.000	0.000	-735.500	-1.2811249700e-04	-6.4084381965e-03	-3.3241003483e-05
-2.000	0.000	-735.500	-1.3392157884e-04	-6.4224426002e-03	-3.8715142896e-05
0.000	0.000	-735.500	-1.4046214711e-04	-6.4315591124e-03	-4.4579895571e-05
2.000	0.000	-735.500	-1.4506883649e-04	-6.4358583028e-03	-5.0176217331e-05
4.000	0.000	-735.500	-1.4989329664e-04	-6.4341274840e-03	-5.5924341402e-05
6.000	0.000	-735.500	-1.5258099744e-04	-6.4279507638e-03	-6.1948301378e-05
8.000	0.000	-735.500	-1.5611558456e-04	-6.4182325507e-03	-6.7951897630e-05
10.000	0.000	-735.500	-1.6016202606e-04	-6.4033163100e-03	-7.4462735748e-05
12.000	0.000	-735.500	-1.6130857987e-04	-6.3838687412e-03	-7.9936875161e-05
14.000	0.000	-735.500	-1.6354771010e-04	-6.3585341601e-03	-8.6382919610e-05
