# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +9.1076201166355002e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.1123702581029580e-02 -1.0331384362751892e+00 -5.8655480392233901e-02
1.0005104645227200e-01 +9.1076196006322601e+00 +0.0000000000000000e+00 +1.0005104645049701e-01 +1.1123514134841654e-02 -1.0331422516165978e+00 -5.8655840578678217e-02
2.0010209290454301e-01 +9.1076180526189905e+00 +0.0000000000000000e+00 +2.0010209289035000e-01 +1.1123322237504427e-02 -1.0331460138922579e+00 -5.8656200896277863e-02
3.0015313935681498e-01 +9.1076154725992300e+00 +0.0000000000000000e+00 +3.0015313930891202e-01 +1.1123126797146334e-02 -1.0331497167473109e+00 -5.8656559626946110e-02
4.0020418580908601e-01 +9.1076118605712200e+00 +0.0000000000000000e+00 +4.0020418569554000e-01 +1.1122927721929594e-02 -1.0331533538266855e+00 -5.8656915052630300e-02
5.0025523226135804e-01 +9.1076072165331805e+00 +0.0000000000000000e+00 +5.0025523203958799e-01 +1.1122724920052998e-02 -1.0331569187750937e+00 -5.8657265455315716e-02
6.0030627871362996e-01 +9.1076015404886608e+00 +0.0000000000000000e+00 +6.0030627833041095e-01 +1.1122518420140049e-02 -1.0331604069687388e+00 -5.8657609388905754e-02
7.0035732516590099e-01 +9.1075948324376501e+00 +0.0000000000000000e+00 +7.0035732455736299e-01 +1.1122308728717984e-02 -1.0331638206576832e+00 -5.8657946486554917e-02
8.0040837161817302e-01 +9.1075870923766207e+00 +0.0000000000000000e+00 +8.0040837070980198e-01 +1.1122096470887424e-02 -1.0331671637972153e+00 -5.8658276649183154e-02
9.0045941807044405e-01 +9.1075783203073204e+00 +0.0000000000000000e+00 +9.0045941677707997e-01 +1.1121882271756471e-02 -1.0331704403424249e+00 -5.8658599777719346e-02
1.0005104645227201e+00 +9.1075685162297706e+00 +0.0000000000000000e+00 +1.0005104627485499e+00 +1.1121666756433699e-02 -1.0331736542482273e+00 -5.8658915773094990e-02
1.1005615109749900e+00 +9.1075576801457405e+00 +0.0000000000000000e+00 +1.1005615086135800e+00 +1.1121450550020817e-02 -1.0331768094693627e+00 -5.8659224536236697e-02
1.2006125574272599e+00 +9.1075458120516792e+00 +0.0000000000000000e+00 +1.2006125543615100e+00 +1.1121234277605712e-02 -1.0331799099604193e+00 -5.8659525968059949e-02
1.3006636038795301e+00 +9.1075329119511395e+00 +0.0000000000000000e+00 +1.3006635999817000e+00 +1.1121018564254704e-02 -1.0331829596758138e+00 -5.8659819969460361e-02
1.4007146503318000e+00 +9.1075189798405596e+00 +0.0000000000000000e+00 +1.4007146454635000e+00 +1.1120804035005918e-02 -1.0331859625698319e+00 -5.8660106441308466e-02
1.5007656967840699e+00 +9.1075040157234994e+00 +0.0000000000000000e+00 +1.5007656907962801e+00 +1.1120591314861471e-02 -1.0331889225966042e+00 -5.8660385284440855e-02
