# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +9.0449999999999999e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 -1.2505402646470622e-15 -1.0812996028191104e+00 -2.2747722416182529e-14
1.0000000000000001e-01 +9.0449994851942250e+00 +0.0000000000000000e+00 +9.9999999998233169e-02 -1.2237929824597728e-15 -1.0812996040648133e+00 -2.2277559582877678e-14
2.0000000000000001e-01 +9.0449979407768986e+00 +0.0000000000000000e+00 +1.9999999998586532e-01 -1.1498761967902196e-15 -1.0812996078009709e+00 -2.0970966748571744e-14
3.0000000000000004e-01 +9.0449953667480187e+00 +0.0000000000000000e+00 +2.9999999995229548e-01 -1.0382809966436347e-15 -1.0812996140261533e+00 -1.8991186031332647e-14
4.0000000000000002e-01 +9.0449917631075785e+00 +0.0000000000000000e+00 +3.9999999988692264e-01 -8.9850162712068729e-16 -1.0812996227389329e+00 -1.6501513177910836e-14
5.0000000000000000e-01 +9.0449871298555706e+00 +0.0000000000000000e+00 +4.9999999977914578e-01 -7.4003360512380073e-16 -1.0812996339378784e+00 -1.3665265495233023e-14
5.9999999999999998e-01 +9.0449814669919846e+00 +0.0000000000000000e+00 +5.9999999961836392e-01 -5.7237183503346194e-16 -1.0812996476215615e+00 -1.0645749780981882e-14
6.9999999999999996e-01 +9.0449747745168079e+00 +0.0000000000000000e+00 +6.9999999939397606e-01 -4.0500872427614457e-16 -1.0812996637885506e+00 -7.6062302508590511e-15
7.9999999999999993e-01 +9.0449670524300263e+00 +0.0000000000000000e+00 +7.9999999909538122e-01 -2.4743229870508896e-16 -1.0812996824374130e+00 -4.7098964601180208e-15
8.9999999999999991e-01 +9.0449583007316221e+00 +0.0000000000000000e+00 +8.9999999871197833e-01 -1.0912431771528793e-16 -1.0812997035667149e+00 -2.1198312169553722e-15
9.9999999999999989e-01 +9.0449485194215775e+00 +0.0000000000000000e+00 +9.9999999823316643e-01 +4.4161098591376394e-19 -1.0812997271750207e+00 +1.0215146488230093e-18
1.0999999999999999e+00 +9.0449377084998694e+00 +0.0000000000000000e+00 +1.0999999976483446e+00 +7.4255201189941553e-17 -1.0812997532630844e+00 +1.5303425054005550e-15
1.2000000000000000e+00 +9.0449258679664748e+00 +0.0000000000000000e+00 +1.1999999969469117e+00 +1.1512692088413587e-16 -1.0812997818404275e+00 +2.5077573191451923e-15
1.3000000000000000e+00 +9.0449129978213687e+00 +0.0000000000000000e+00 +1.2999999961182669e+00 +1.2832122535493801e-16 -1.0812998129187565e+00 +3.0133570623987760e-15
1.4000000000000001e+00 +9.0448990980645210e+00 +0.0000000000000000e+00 +1.3999999951518090e+00 +1.1910141338493075e-16 -1.0812998465097723e+00 +3.1272128602083950e-15
1.5000000000000002e+00 +9.0448841686959032e+00 +0.0000000000000000e+00 +1.4999999940369371e+00 +9.2728703826753717e-17 -1.0812998826251674e+00 +2.9293600698605388e-15
1.6000000000000003e+00 +9.0448682097154816e+00 +0.0000000000000000e+00 +1.5999999927630499e+00 +5.4461311969179477e-17 -1.0812999212766259e+00 +2.4997824882628787e-15
1.7000000000000004e+00 +9.0448512211232206e+00 +0.0000000000000000e+00 +1.6999999913195469e+00 +9.5535256565719568e-18 -1.0812999624758213e+00 +1.9183965518145083e-15
1.8000000000000005e+00 +9.0448332029190830e+00 +0.0000000000000000e+00 +1.7999999896958268e+00 -3.6745218877218603e-17 -1.0813000062344182e+00 +1.2650355275768271e-15
1.9000000000000006e+00 +9.0448141551030297e+00 +0.0000000000000000e+00 +1.8999999878812885e+00 -7.9191261499421208e-17 -1.0813000525640681e+00 +6.1943369455822755e-16
2.0000000000000004e+00 +9.0447940776750180e+00 +0.0000000000000000e+00 +1.9999999858653312e+00 -1.1254764303225237e-16 -1.0813001014764108e+00 +6.1210513925226585e-17
2.1000000000000005e+00 +9.0447729706350035e+00 +0.0000000000000000e+00 +2.0999999836373537e+00 -1.3278876465253705e-16 -1.0813001529750588e+00 -3.4690894640407986e-16
