# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -1.0811635774966724e+00 +2.4179184878478268e+00 +2.1034806360024689e+01 +7.7610724055326259e+01 +4.0254685092996124e+03 +2.5215205594765002e+05 +8.5786679804880619e+06 
+1.0000000000000001e-01 -1.0811635789454308e+00 +2.4179184955264805e+00 +2.1034830058276366e+01 +7.7608564589022478e+01 +4.0251170773374329e+03 +2.5216576515171528e+05 +8.5799493329611905e+06 
+2.0000000000000001e-01 -1.0811635832191697e+00 +2.4179185084068981e+00 +2.1034892819429043e+01 +7.7602740114294420e+01 +4.0242030817708551e+03 +2.5220293420138693e+05 +8.5832162769430820e+06 
+3.0000000000000004e-01 -1.0811635902090480e+00 +2.4179185112625881e+00 +2.1034982138471019e+01 +7.7594231330252057e+01 +4.0229370609608864e+03 +2.5225762628222516e+05 +8.5876027217395511e+06 
+4.0000000000000002e-01 -1.0811635998062386e+00 +2.4179184888627234e+00 +2.1035085511762851e+01 +7.7584019050286372e+01 +4.0215295323220362e+03 +2.5232390396193843e+05 +8.5922426599078272e+06 
+5.0000000000000000e-01 -1.0811636119019061e+00 +2.4179184259746132e+00 +2.1035190435128712e+01 +7.7573084155811060e+01 +4.0201910160197240e+03 +2.5239582935725211e+05 +8.5962700939194281e+06 
+5.9999999999999998e-01 -1.0811636263872511e+00 +2.4179183073673101e+00 +2.1035284408833409e+01 +7.7562407464755267e+01 +4.0191319510992212e+03 +2.5246746501985210e+05 +8.5988194037173539e+06 
+6.9999999999999996e-01 -1.0811636431534186e+00 +2.4179181178160727e+00 +2.1035354925966960e+01 +7.7552969594993698e+01 +4.0185629112923880e+03 +2.5253287473334494e+05 +8.5990243368927110e+06 
+7.9999999999999993e-01 -1.0811636620915859e+00 +2.4179178420896275e+00 +2.1035389484046711e+01 +7.7545751351430525e+01 +4.0186943811427177e+03 +2.5258612122804971e+05 +8.5960190854915511e+06 
+8.9999999999999991e-01 -1.0811636830929550e+00 +2.4179174649657478e+00 +2.1035375583659924e+01 +7.7541733251675879e+01 +4.0197367856617798e+03 +2.5262126902455059e+05 +8.5889381343928259e+06 
+9.9999999999999989e-01 -1.0811637060486521e+00 +2.4179169712197757e+00 +2.1035300716193571e+01 +7.7541895856509257e+01 +4.0219007175829834e+03 +2.5263238250577194e+05 +8.5769151994417496e+06 
+1.0999999999999999e+00 -1.0811637308836706e+00 +2.4179163532513077e+00 +2.1035156806422499e+01 +7.7546827701432434e+01 +4.0253141751483008e+03 +2.5261578634596401e+05 +8.5594471090575736e+06 
+1.2000000000000000e+00 -1.0811637576558770e+00 +2.4179156331775746e+00 +2.1034953061557349e+01 +7.7555566741763371e+01 +4.0297867669465336e+03 +2.5257679263953934e+05 +8.5374200011136718e+06 
+1.3000000000000000e+00 -1.0811637864558719e+00 +2.4179148403697788e+00 +2.1034702916984841e+01 +7.7566766976916256e+01 +4.0350511209351353e+03 +2.5252295083966249e+05 +8.5120533244651146e+06 
