# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +9.0449999999999999e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
1.0000000000000001e-01 +9.0449994851942250e+00 +0.0000000000000000e+00 +9.9999999998233169e-02 -1.0296115499704882e-05 +0.0000000000000000e+00 +9.9999999994699496e-01
2.0000000000000001e-01 +9.0449979407768986e+00 +0.0000000000000000e+00 +1.9999999998586532e-01 -2.0592231022038002e-05 +0.0000000000000000e+00 +9.9999999978797993e-01
3.0000000000000004e-01 +9.0449953667480187e+00 +0.0000000000000000e+00 +2.9999999995229548e-01 -3.0888346589615121e-05 +0.0000000000000000e+00 +9.9999999952295493e-01
4.0000000000000002e-01 +9.0449917631075785e+00 +0.0000000000000000e+00 +3.9999999988692264e-01 -4.1184462225038400e-05 +0.0000000000000000e+00 +9.9999999915191995e-01
5.0000000000000000e-01 +9.0449871298555706e+00 +0.0000000000000000e+00 +4.9999999977914578e-01 -5.1480577950896398e-05 +0.0000000000000000e+00 +9.9999999867487499e-01
5.9999999999999998e-01 +9.0449814669919846e+00 +0.0000000000000000e+00 +5.9999999961836392e-01 -6.1776693789764042e-05 +0.0000000000000000e+00 +9.9999999809181994e-01
6.9999999999999996e-01 +9.0449747745168079e+00 +0.0000000000000000e+00 +6.9999999939397606e-01 -7.2072809764202670e-05 +0.0000000000000000e+00 +9.9999999740275491e-01
7.9999999999999993e-01 +9.0449670524300263e+00 +0.0000000000000000e+00 +7.9999999909538122e-01 -8.2368925896759946e-05 +0.0000000000000000e+00 +9.9999999660767991e-01
8.9999999999999991e-01 +9.0449583007316221e+00 +0.0000000000000000e+00 +8.9999999871197833e-01 -9.2665042209969916e-05 +0.0000000000000000e+00 +9.9999999570659481e-01
9.9999999999999989e-01 +9.0449485194215775e+00 +0.0000000000000000e+00 +9.9999999823316643e-01 -1.0296115872635295e-04 +0.0000000000000000e+00 +9.9999999469949974e-01
1.0999999999999999e+00 +9.0449377084998694e+00 +0.0000000000000000e+00 +1.0999999976483446e+00 -1.1325727546842096e-04 +0.0000000000000000e+00 +9.9999999358639458e-01
1.2000000000000000e+00 +9.0449258679664748e+00 +0.0000000000000000e+00 +1.1999999969469117e+00 -1.2355339245873480e-04 +0.0000000000000000e+00 +9.9999999236727943e-01
1.3000000000000000e+00 +9.0449129978213687e+00 +0.0000000000000000e+00 +1.2999999961182669e+00 -1.3384950971996156e-04 +0.0000000000000000e+00 +9.9999999104215420e-01
