# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -9.6767776079063517e-01 +2.1420576986524620e+00 +2.0088003726180279e+01 -4.3478323283315959e+01 -1.6989379765408343e+04 +7.9366774850757362e+05 +9.0934917175147146e+07 
-1.0000000000000001e-01 -9.6768247414089403e-01 +2.1420409263530926e+00 +2.0093271625775948e+01 -4.2727531854652703e+01 -1.7089385619579029e+04 +7.9072942753448093e+05 +9.1392314804255679e+07 
-2.0000000000000001e-01 -9.6768715777330139e-01 +2.1420238652779444e+00 +2.0098432715678999e+01 -4.1941473934489025e+01 -1.7190820681165416e+04 +7.8740544397014973e+05 +9.1879691647220939e+07 
-3.0000000000000004e-01 -9.6769181183040243e-01 +2.1420067439828037e+00 +2.0103446008981951e+01 -4.1127020414802274e+01 -1.7292738288474342e+04 +7.8374217417300830e+05 +9.2391323034159929e+07 
-4.0000000000000002e-01 -9.6769643645476633e-01 +2.1419897910325165e+00 +2.0108270519518769e+01 -4.0291042492567883e+01 -1.7394191762669914e+04 +7.7978599609025882e+05 +9.2921484124297857e+07 
-5.0000000000000000e-01 -9.6770103178889588e-01 +2.1419732350026970e+00 +2.0112865251486337e+01 -3.9440411713856008e+01 -1.7494234224323769e+04 +7.7558328951862431e+05 +9.3464449078144267e+07 
-5.9999999999999998e-01 -9.6770559797529510e-01 +2.1419573044786264e+00 +2.0117189207275249e+01 -3.8581999940476408e+01 -1.7591918734011913e+04 +7.7118043595448055e+05 +9.4014491698315486e+07 
-6.9999999999999996e-01 -9.6771013515649329e-01 +2.1419422280523519e+00 +2.0121201391380737e+01 -3.7722679254254373e+01 -1.7686298375978095e+04 +7.6662381802003551e+05 +9.4565885855643004e+07 
-7.9999999999999993e-01 -9.6771464347501179e-01 +2.1419282343252468e+00 +2.0124860805641568e+01 -3.6869322030967943e+01 -1.7776426164994780e+04 +7.6195981993603928e+05 +9.5112905038319364e+07 
-8.9999999999999991e-01 -9.6771912307334373e-01 +2.1419155519048054e+00 +2.0128126446970384e+01 -3.6028800845216161e+01 -1.7861355004304081e+04 +7.5723482698506233e+05 +9.5649822154281706e+07 
-9.9999999999999989e-01 -9.6772357409403131e-01 +2.1419044094031019e+00 +2.0130957317376211e+01 -3.5207988414346687e+01 -1.7940137882201503e+04 +7.5249522518918826e+05 +9.6170910484034136e+07 
