# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +9.0449999999999999e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.1373982721401301e-02 -1.0321571685767921e+00 -5.9022130711656330e-02
-1.0000000000000001e-01 +9.0449994842780033e+00 +0.0000000000000000e+00 -9.9999999998226868e-02 +1.1374034310753876e-02 -1.0321597570528840e+00 -5.9022025342430035e-02
-2.0000000000000001e-01 +9.0449979371102600e+00 +0.0000000000000000e+00 -1.9999999998581494e-01 +1.1374079702489824e-02 -1.0321625323664279e+00 -5.9021919031843645e-02
-3.0000000000000004e-01 +9.0449953584939973e+00 +0.0000000000000000e+00 -2.9999999995212534e-01 +1.1374119091038543e-02 -1.0321654891291405e+00 -5.9021811828597580e-02
-4.0000000000000002e-01 +9.0449917484262592e+00 +0.0000000000000000e+00 -3.9999999988651908e-01 +1.1374152670839773e-02 -1.0321686219536641e+00 -5.9021703781418577e-02
-5.0000000000000000e-01 +9.0449871069039176e+00 +0.0000000000000000e+00 -4.9999999977835713e-01 +1.1374180636340070e-02 -1.0321719254536799e+00 -5.9021594939059972e-02
-5.9999999999999998e-01 +9.0449814339236720e+00 +0.0000000000000000e+00 -5.9999999961700035e-01 +1.1374203181989282e-02 -1.0321753942440253e+00 -5.9021485350301772e-02
-6.9999999999999996e-01 +9.0449747294820568e+00 +0.0000000000000000e+00 -6.9999999939180935e-01 +1.1374220502237015e-02 -1.0321790229408119e+00 -5.9021375063950894e-02
-7.9999999999999993e-01 +9.0449669935754464e+00 +0.0000000000000000e+00 -7.9999999909214481e-01 +1.1374232791529106e-02 -1.0321828061615399e+00 -5.9021264128841157e-02
-8.9999999999999991e-01 +9.0449582262000625e+00 +0.0000000000000000e+00 -8.9999999870736713e-01 +1.1374240244304105e-02 -1.0321867385252164e+00 -5.9021152593833753e-02
-9.9999999999999989e-01 +9.0449484273519758e+00 +0.0000000000000000e+00 -9.9999999822683672e-01 +1.1374243054989725e-02 -1.0321908146524719e+00 -5.9021040507817042e-02
-1.0999999999999999e+00 +9.0449375970271149e+00 +0.0000000000000000e+00 -1.0999999976399137e+00 +1.1374241417999352e-02 -1.0321950291656754e+00 -5.9020927919707006e-02
-1.2000000000000000e+00 +9.0449257352212697e+00 +0.0000000000000000e+00 -1.1999999969359583e+00 +1.1374235527728467e-02 -1.0321993766890527e+00 -5.9020814878447223e-02
-1.3000000000000000e+00 +9.0449128419300973e+00 +0.0000000000000000e+00 -1.2999999961043303e+00 +1.1374225578551157e-02 -1.0322038518488015e+00 -5.9020701433009130e-02
-1.4000000000000001e+00 +9.0448989171491281e+00 +0.0000000000000000e+00 -1.3999999951343893e+00 +1.1374211764816570e-02 -1.0322084492732098e+00 -5.9020587632392138e-02
-1.5000000000000002e+00 +9.0448839608737686e+00 +0.0000000000000000e+00 -1.4999999940154951e+00 +1.1374194280845382e-02 -1.0322131635927707e+00 -5.9020473525623805e-02
-1.6000000000000003e+00 +9.0448679730993113e+00 +0.0000000000000000e+00 -1.5999999927370072e+00 +1.1374173296191305e-02 -1.0322179885673308e+00 -5.9020359231987528e-02
-1.7000000000000004e+00 +9.0448509538209372e+00 +0.0000000000000000e+00 -1.6999999912882846e+00 +1.1374148881442114e-02 -1.0322229144665851e+00 -5.9020245151708034e-02
-1.8000000000000005e+00 +9.0448329030337256e+00 +0.0000000000000000e+00 -1.7999999896586867e+00 +1.1374121082439754e-02 -1.0322279306876971e+00 -5.9020131755273667e-02
-1.9000000000000006e+00 +9.0448138207326654e+00 +0.0000000000000000e+00 -1.8999999878375722e+00 +1.1374089945018283e-02 -1.0322330266278956e+00 -5.9020019513210717e-02
-2.0000000000000004e+00 +9.0447937069126692e+00 +0.0000000000000000e+00 -1.9999999858143001e+00 +1.1374055515004717e-02 -1.0322381916842682e+00 -5.9019908896084744e-02
-2.1000000000000005e+00 +9.0447725615685783e+00 +0.0000000000000000e+00 -2.0999999835782286e+00 +1.1374017838219808e-02 -1.0322434152535480e+00 -5.9019800374501809e-02
-2.2000000000000006e+00 +9.0447503846951740e+00 +0.0000000000000000e+00 -2.1999999811187165e+00 +1.1373976960478881e-02 -1.0322486867319092e+00 -5.9019694419109911e-02
-2.3000000000000007e+00 +9.0447271762871946e+00 +0.0000000000000000e+00 -2.2999999784251219e+00 +1.1373932927592629e-02 -1.0322539955147521e+00 -5.9019591500600134e-02
-2.4000000000000008e+00 +9.0447029363393359e+00 +0.0000000000000000e+00 -2.3999999754868031e+00 +1.1373885785367945e-02 -1.0322593309965000e+00 -5.9019492089708102e-02
