# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +9.0449999999999999e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
-1.0000000000000001e-01 +9.0449994831557046e+00 +0.0000000000000000e+00 -9.9999999998219138e-02 +1.0336894441190651e-05 +0.0000000000000000e+00 +9.9999999994657429e-01
-2.0000000000000001e-01 +9.0449979326194025e+00 +0.0000000000000000e+00 -1.9999999998575313e-01 +2.0673840133229803e-05 +0.0000000000000000e+00 +9.9999999978629617e-01
-3.0000000000000004e-01 +9.0449953483859726e+00 +0.0000000000000000e+00 -2.9999999995191662e-01 +3.1010836990326022e-05 +0.0000000000000000e+00 +9.9999999951916396e-01
-4.0000000000000002e-01 +9.0449917304503025e+00 +0.0000000000000000e+00 -3.9999999988602408e-01 +4.1347884901662616e-05 +0.0000000000000000e+00 +9.9999999914517612e-01
-5.0000000000000000e-01 +9.0449870788072939e+00 +0.0000000000000000e+00 -4.9999999977738990e-01 +5.1684983731396955e-05 +0.0000000000000000e+00 +9.9999999866433109e-01
-5.9999999999999998e-01 +9.0449813934518630e+00 +0.0000000000000000e+00 -5.9999999961532835e-01 +6.2022133318660009e-05 +0.0000000000000000e+00 +9.9999999807662732e-01
-6.9999999999999996e-01 +9.0449746743789436e+00 +0.0000000000000000e+00 -6.9999999938915336e-01 +7.2359333477556227e-05 +0.0000000000000000e+00 +9.9999999738206324e-01
-7.9999999999999993e-01 +9.0449669215834891e+00 +0.0000000000000000e+00 -7.9999999908817887e-01 +8.2696583997163693e-05 +0.0000000000000000e+00 +9.9999999658063732e-01
-8.9999999999999991e-01 +9.0449581350604742e+00 +0.0000000000000000e+00 -8.9999999870171865e-01 +9.3033884641534602e-05 +0.0000000000000000e+00 +9.9999999567234799e-01
-9.9999999999999989e-01 +9.0449483148048984e+00 +0.0000000000000000e+00 -9.9999999821908625e-01 +1.0337123514969602e-04 +0.0000000000000000e+00 +9.9999999465719369e-01
-1.0999999999999999e+00 +9.0449374608117914e+00 +0.0000000000000000e+00 -1.0999999976295951e+00 +1.1370863523565094e-04 +0.0000000000000000e+00 +9.9999999353517299e-01
-1.2000000000000000e+00 +9.0449255730762097e+00 +0.0000000000000000e+00 -1.1999999969225585e+00 +1.2404608458837965e-04 +0.0000000000000000e+00 +9.9999999230628434e-01
-1.3000000000000000e+00 +9.0449126515932434e+00 +0.0000000000000000e+00 -1.2999999960872897e+00 +1.3438358287184139e-04 +0.0000000000000000e+00 +9.9999999097052616e-01
-1.4000000000000001e+00 +9.0448986963580165e+00 +0.0000000000000000e+00 -1.3999999951131015e+00 +1.4472112972497631e-04 +0.0000000000000000e+00 +9.9999998952789715e-01
-1.5000000000000002e+00 +9.0448837073656918e+00 +0.0000000000000000e+00 -1.4999999939893067e+00 +1.5505872476170775e-04 +0.0000000000000000e+00 +9.9999998797839573e-01
-1.6000000000000003e+00 +9.0448676846114715e+00 +0.0000000000000000e+00 -1.5999999927052182e+00 +1.6539636757094479e-04 +0.0000000000000000e+00 +9.9999998632202058e-01
-1.7000000000000004e+00 +9.0448506280906003e+00 +0.0000000000000000e+00 -1.6999999912501484e+00 +1.7573405771658505e-04 +0.0000000000000000e+00 +9.9999998455877026e-01
