# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -1.0340788970223074e+00 +2.2984760978135195e+00 +2.2368834763811506e+01 +1.5998517765554300e+02 -2.4248328724758569e+04 -2.7014441561146778e+04 +1.0797610923560973e+08 
+1.0000000000000001e-01 -1.0340798669684212e+00 +2.2984884952875513e+00 +2.2385037813542059e+01 +1.5840916475549918e+02 -2.4996096791829143e+04 -1.5986351185639807e+04 +1.1286821682898222e+08 
+2.0000000000000001e-01 -1.0340808881405410e+00 +2.2984857938764485e+00 +2.2406415893282499e+01 +1.5715726307441977e+02 -2.5828114310721692e+04 -7.2371820813350005e+03 +1.1817110272732775e+08 
+3.0000000000000004e-01 -1.0340819815891347e+00 +2.2984622602855764e+00 +2.2433526603277553e+01 +1.5647055121396892e+02 -2.6749078170859710e+04 -2.4301903608755365e+03 +1.2390887090169023e+08 
+4.0000000000000002e-01 -1.0340831683644947e+00 +2.2984121612103543e+00 +2.2466927530744236e+01 +1.5659010729960428e+02 -2.7763685189040349e+04 -3.2286284477952736e+03 +1.3010562609264113e+08 
+5.0000000000000000e-01 -1.0340844695167943e+00 +2.2983297633223549e+00 +2.2507176258280566e+01 +1.5775700903751570e+02 -2.8876632341936132e+04 -1.1295744364172582e+04 +1.3678547539809531e+08 
+5.9999999999999998e-01 -1.0340858980014664e+00 +2.2982118557716191e+00 +2.2554314535672400e+01 +1.6012912500628946e+02 -3.0084725414595938e+04 -2.7745294479714190e+04 +1.4393377775848418e+08 
+6.9999999999999996e-01 -1.0340874343632580e+00 +2.2980653317640889e+00 +2.2606300575633398e+01 +1.6353079069382608e+02 -3.1352595518766830e+04 -5.1484314080778939e+04 +1.5137701588616657e+08 
+7.9999999999999993e-01 -1.0340890510361309e+00 +2.2978996144662580e+00 +2.2660566626268682e+01 +1.6770276574060713e+02 -3.2636677059336755e+04 -8.0865830936788407e+04 +1.5890097901492646e+08 
+8.9999999999999991e-01 -1.0340907204540646e+00 +2.2977241270751461e+00 +2.2714544921221577e+01 +1.7238580886971235e+02 -3.3893403973204135e+04 -1.1424286652383440e+05 +1.6629145338401690e+08 
