fieldmap_name:     	BD-019
timestamp:         	2017-03-15_08-00-00
filename:          	2017-03-15_BD-019_Model09_Hall_I=991.63A_3.dat
nr_magnets:        	1

magnet_name:       	BD-019
gap[mm]:           	28
control_gap[mm]:   	--
magnet_length[mm]: 	1206
current_main[A]:   	991.63
NI_main[A.esp]:   	11899.56
center_pos_z[mm]: 	0
center_pos_x[mm]: 	0
rotation[deg]:    	0

X[mm]	Y[mm]	Z[mm]	Bx  By  Bz [T]
24.000	0.000	-737.500	-1.2076412945e-04  -5.8310002853e-03  -6.6317245921e-05
26.000	0.000	-737.500	-1.2617117295e-04  -5.7855588642e-03  -6.9266283488e-05
28.000	0.000	-737.500	-1.3139953273e-04  -5.7378517791e-03  -7.2141271147e-05
30.000	0.000	-737.500	-1.3705598890e-04  -5.6860609274e-03  -7.4642306773e-05
32.000	0.000	-737.500	-1.4083068226e-04  -5.6311835728e-03  -7.7537658157e-05
34.000	0.000	-737.500	-1.4643502235e-04  -5.5730674328e-03  -7.9711022943e-05
36.000	0.000	-737.500	-1.5344277408e-04  -5.5124070635e-03  -8.2195397340e-05
38.000	0.000	-737.500	-1.5971159421e-04  -5.4499917331e-03  -8.4518713188e-05
40.000	0.000	-737.500	-1.6636942367e-04  -5.3833979239e-03  -8.5827545303e-05
42.000	0.000	-737.500	-1.7444741637e-04  -5.3154632873e-03  -8.7828744054e-05
44.000	0.000	-737.500	-1.8195399344e-04  -5.2458981154e-03  -8.9296783470e-05
46.000	0.000	-737.500	-1.9117853994e-04  -5.1718276149e-03  -9.1066576260e-05
48.000	0.000	-737.500	-1.9879307176e-04  -5.0975528331e-03  -9.3186254863e-05
50.000	0.000	-737.500	-2.0880494335e-04  -5.0216289451e-03  -9.4421037070e-05
-50.000	0.000	-735.500	1.9804669501e-04  -4.9568272390e-03  1.1524016857e-05
-48.000	0.000	-735.500	1.8471986836e-04  -5.0569677330e-03  1.3771431550e-05
-46.000	0.000	-735.500	1.7232554732e-04  -5.1553309806e-03  1.4535996845e-05
-44.000	0.000	-735.500	1.5799176351e-04  -5.2518074130e-03  1.5063602436e-05
-42.000	0.000	-735.500	1.4494785273e-04  -5.3444805010e-03  1.5928135106e-05
-40.000	0.000	-735.500	1.3187788391e-04  -5.4357570487e-03  1.5567141807e-05
-38.000	0.000	-735.500	1.1910013741e-04  -5.5243612270e-03  1.5085817408e-05
-36.000	0.000	-735.500	1.0635031023e-04  -5.6088723532e-03  1.4556360569e-05
-34.000	0.000	-735.500	9.2874580490e-05  -5.6903025477e-03  1.3599265515e-05
-32.000	0.000	-735.500	8.1649148710e-05  -5.7697215011e-03  1.2649575451e-05
-30.000	0.000	-735.500	6.8590347622e-05  -5.8451384003e-03  1.0914956367e-05
-28.000	0.000	-735.500	5.7109919299e-05  -5.9170138067e-03  9.5172643632e-06
-26.000	0.000	-735.500	4.6359116122e-05  -5.9852641506e-03  7.4123957421e-06
-24.000	0.000	-735.500	3.5427767947e-05  -6.0498058624e-03  4.2578696820e-06
-22.000	0.000	-735.500	2.4660213173e-05  -6.1100669549e-03  2.2529684361e-06
-20.000	0.000	-735.500	1.4724654420e-05  -6.1659007169e-03  -7.3864782745e-07
-18.000	0.000	-735.500	4.8058472649e-06  -6.2175207152e-03  -3.6506604404e-06
-16.000	0.000	-735.500	-5.2860597337e-06  -6.2644923881e-03  -6.1868697727e-06
-14.000	0.000	-735.500	-1.3786564946e-05  -6.3065371701e-03  -9.6412979582e-06
-12.000	0.000	-735.500	-2.2082328409e-05  -6.3452038842e-03  -1.3860291439e-05
-10.000	0.000	-735.500	-2.9788063372e-05  -6.3782045811e-03  -1.6885230161e-05
-8.000	0.000	-735.500	-3.7162488959e-05  -6.4066739499e-03  -2.1729945360e-05
-6.000	0.000	-735.500	-4.3230289920e-05  -6.4317596794e-03  -2.6259948452e-05
-4.000	0.000	-735.500	-5.0431615663e-05  -6.4495971410e-03  -2.9793980288e-05
-2.000	0.000	-735.500	-5.6940542032e-05  -6.4634919758e-03  -3.4373967068e-05
0.000	0.000	-735.500	-6.2608165937e-05  -6.4721126418e-03  -3.9137227369e-05
2.000	0.000	-735.500	-6.8698302363e-05  -6.4765436864e-03  -4.3330303381e-05
4.000	0.000	-735.500	-7.4008558849e-05  -6.4759809846e-03  -4.7534486881e-05
6.000	0.000	-735.500	-7.9104767141e-05  -6.4702852537e-03  -5.1620190528e-05
8.000	0.000	-735.500	-8.3506714771e-05  -6.4602699044e-03  -5.6274227215e-05
10.000	0.000	-735.500	-8.8372123273e-05  -6.4454130909e-03  -6.1120793662e-05
12.000	0.000	-735.500	-9.1754084729e-05  -6.4259543795e-03  -6.4697404194e-05
14.000	0.000	-735.500	-9.5912203548e-05  -6.4019364835e-03  -6.8053716252e-05
16.000	0.000	-735.500	-9.9608722784e-05  -6.3722469989e-03  -7.1334127155e-05
18.000	0.000	-735.500	-1.0403486717e-04  -6.3403159926e-03  -7.5466111995e-05
20.000	0.000	-735.500	-1.0847031799e-04  -6.3029845346e-03  -7.8920540180e-05
22.000	0.000	-735.500	-1.1192300842e-04  -6.2606444734e-03  -8.2467530750e-05
24.000	0.000	-735.500	-1.1572562111e-04  -6.2172458642e-03  -8.5601693085e-05
26.000	0.000	-735.500	-1.2050727162e-04  -6.1674588252e-03  -8.8804351585e-05
28.000	0.000	-735.500	-1.2550855419e-04  -6.1151851271e-03  -9.1618248071e-05
30.000	0.000	-735.500	-1.3115570392e-04  -6.0584970983e-03  -9.4311813457e-05
32.000	0.000	-735.500	-1.3450416218e-04  -5.9983845740e-03  -9.7020188824e-05
34.000	0.000	-735.500	-1.4011036356e-04  -5.9351131197e-03  -9.9071371262e-05
36.000	0.000	-735.500	-1.4670490921e-04  -5.8691674390e-03  -1.0117623988e-04
38.000	0.000	-735.500	-1.5286019073e-04  -5.8009820937e-03  -1.0345697703e-04
40.000	0.000	-735.500	-1.5930769458e-04  -5.7281502799e-03  -1.0463622181e-04
42.000	0.000	-735.500	-1.6764812897e-04  -5.6542580612e-03  -1.0627457602e-04
44.000	0.000	-735.500	-1.7544134450e-04  -5.5784771700e-03  -1.0759451562e-04
46.000	0.000	-735.500	-1.8432155259e-04  -5.4978808141e-03  -1.0899405887e-04
48.000	0.000	-735.500	-1.9254844838e-04  -5.4172863153e-03  -1.1067869426e-04
50.000	0.000	-735.500	-2.0247470069e-04  -5.3347827161e-03  -1.1145251580e-04
-50.000	0.000	-733.500	2.0013319958e-04  -5.2815228970e-03  3.0767736572e-06
-48.000	0.000	-733.500	1.8648436999e-04  -5.3896916415e-03  5.2131134889e-06
-46.000	0.000	-733.500	1.7338089798e-04  -5.4957562898e-03  5.5352305866e-06
-44.000	0.000	-733.500	1.5886843046e-04  -5.5998691242e-03  5.6166854849e-06
-42.000	0.000	-733.500	1.4521587830e-04  -5.6998759069e-03  6.0184062332e-06
-40.000	0.000	-733.500	1.3186299360e-04  -5.7986142890e-03  5.4945031375e-06
-38.000	0.000	-733.500	1.1881349896e-04  -5.8939188902e-03  4.6336729627e-06
-36.000	0.000	-733.500	1.0575283658e-04  -5.9856801414e-03  3.4877506439e-06
-34.000	0.000	-733.500	9.2150539209e-05  -6.0733669114e-03  1.8253302202e-06
-32.000	0.000	-733.500	8.0426282074e-05  -6.1592021511e-03  6.8866413987e-07
-30.000	0.000	-733.500	6.7669009745e-05  -6.2407400576e-03  -1.3032783722e-06
-28.000	0.000	-733.500	5.6013620290e-05  -6.3181811977e-03  -3.7432228248e-06
-26.000	0.000	-733.500	4.5193949434e-05  -6.3922981257e-03  -6.0369187100e-06
-24.000	0.000	-733.500	3.3935014459e-05  -6.4615513045e-03  -9.5783555369e-06
-22.000	0.000	-733.500	2.3102314582e-05  -6.5266167190e-03  -1.2144184832e-05
-20.000	0.000	-733.500	1.3475729744e-05  -6.5866939584e-03  -1.5544926835e-05
-18.000	0.000	-733.500	4.0185221708e-06  -6.6425221492e-03  -1.8904941388e-05
-16.000	0.000	-733.500	-6.2911555985e-06  -6.6932618813e-03  -2.2018739999e-05
-14.000	0.000	-733.500	-1.4531080402e-05  -6.7385714481e-03  -2.6513569385e-05
-12.000	0.000	-733.500	-2.2689108505e-05  -6.7802188104e-03  -3.0632595491e-05
-10.000	0.000	-733.500	-3.0061672802e-05  -6.8153217464e-03  -3.4472083195e-05
-8.000	0.000	-733.500	-3.7477046738e-05  -6.8457243580e-03  -3.9592634300e-05
-6.000	0.000	-733.500	-4.3198648014e-05  -6.8724443370e-03  -4.4705780414e-05
-4.000	0.000	-733.500	-4.9990490256e-05  -6.8915780556e-03  -4.8565631843e-05
-2.000	0.000	-733.500	-5.6376571575e-05  -6.9062491589e-03  -5.3630645517e-05
0.000	0.000	-733.500	-6.1766863472e-05  -6.9152542449e-03  -5.8753047869e-05
2.000	0.000	-733.500	-6.6931939445e-05  -6.9193472970e-03  -6.3566291857e-05
4.000	0.000	-733.500	-7.1780596348e-05  -6.9182608926e-03  -6.7798244072e-05
6.000	0.000	-733.500	-7.6681369334e-05  -6.9113506172e-03  -7.2250494761e-05
8.000	0.000	-733.500	-8.0783649493e-05  -6.9003138619e-03  -7.7030416291e-05
10.000	0.000	-733.500	-8.5302858308e-05  -6.8835590905e-03  -8.2349050898e-05
12.000	0.000	-733.500	-8.8113404152e-05  -6.8617771449e-03  -8.6123744933e-05
14.000	0.000	-733.500	-9.1463723701e-05  -6.8355511550e-03  -8.9778107869e-05
16.000	0.000	-733.500	-9.5162104226e-05  -6.8027825958e-03  -9.3014088828e-05
18.000	0.000	-733.500	-9.8994497533e-05  -6.7668643922e-03  -9.7738472927e-05
20.000	0.000	-733.500	-1.0287528434e-04  -6.7263962895e-03  -1.0100962759e-04
22.000	0.000	-733.500	-1.0609903627e-04  -6.6798517500e-03  -1.0431780721e-04
24.000	0.000	-733.500	-1.0950891705e-04  -6.6319979539e-03  -1.0761117685e-04
26.000	0.000	-733.500	-1.1372845840e-04  -6.5774641631e-03  -1.1102672883e-04
28.000	0.000	-733.500	-1.1857339272e-04  -6.5202802881e-03  -1.1368882301e-04
30.000	0.000	-733.500	-1.2373474612e-04  -6.4581305232e-03  -1.1648050452e-04
32.000	0.000	-733.500	-1.2704411732e-04  -6.3924856930e-03  -1.1895932517e-04
34.000	0.000	-733.500	-1.3246605112e-04  -6.3233810824e-03  -1.2082723409e-04
36.000	0.000	-733.500	-1.3880187765e-04  -6.2516208163e-03  -1.2275808543e-04
38.000	0.000	-733.500	-1.4481756253e-04  -6.1769690429e-03  -1.2460192813e-04
40.000	0.000	-733.500	-1.5145677910e-04  -6.0978620826e-03  -1.2564232933e-04
42.000	0.000	-733.500	-1.5959247174e-04  -6.0171078731e-03  -1.2679195414e-04
44.000	0.000	-733.500	-1.6753272907e-04  -5.9341975686e-03  -1.2802858760e-04
46.000	0.000	-733.500	-1.7626775665e-04  -5.8468710762e-03  -1.2899123639e-04
48.000	0.000	-733.500	-1.8498975521e-04  -5.7591248789e-03  -1.3037411842e-04
50.000	0.000	-733.500	-1.9493275912e-04  -5.6695995781e-03  -1.3065550806e-04
-50.000	0.000	-731.500	2.0190328507e-04  -5.6294230404e-03  -6.4627056782e-06
-48.000	0.000	-731.500	1.8773515596e-04  -5.7462310219e-03  -4.8391614560e-06
-46.000	0.000	-731.500	1.7378293632e-04  -5.8607919104e-03  -5.0353937109e-06
-44.000	0.000	-731.500	1.5922393659e-04  -5.9731892755e-03  -5.3223371025e-06
-42.000	0.000	-731.500	1.4487526248e-04  -6.0816328710e-03  -5.6166854849e-06
-40.000	0.000	-731.500	1.3139208758e-04  -6.1879166573e-03  -6.3608870554e-06
-38.000	0.000	-731.500	1.1796847392e-04  -6.2910953696e-03  -7.8381827103e-06
-36.000	0.000	-731.500	1.0457650216e-04  -6.3901661730e-03  -9.2988171360e-06
-34.000	0.000	-731.500	9.0877417780e-05  -6.4853296345e-03  -1.1670265424e-05
-32.000	0.000	-731.500	7.8888857659e-05  -6.5776331593e-03  -1.2997610016e-05
-30.000	0.000	-731.500	6.6103666000e-05  -6.6656393509e-03  -1.6089193655e-05
-28.000	0.000	-731.500	5.4520866802e-05  -6.7495450619e-03  -1.8923453865e-05
-26.000	0.000	-731.500	4.3624883112e-05  -6.8296288577e-03  -2.1581845545e-05
-24.000	0.000	-731.500	3.2263577262e-05  -6.9045406253e-03  -2.5499085652e-05
-22.000	0.000	-731.500	2.1697041660e-05  -6.9747483544e-03  -2.8875761435e-05
-20.000	0.000	-731.500	1.1714950691e-05  -7.0395370607e-03  -3.2670819195e-05
-18.000	0.000	-731.500	2.8533554830e-06  -7.0997071552e-03  -3.7000887537e-05
-16.000	0.000	-731.500	-7.7597123344e-06  -7.1546309374e-03  -4.0286852183e-05
-14.000	0.000	-731.500	-1.5335157094e-05  -7.2033761424e-03  -4.5511073158e-05
-12.000	0.000	-731.500	-2.3439207826e-05  -7.2479502969e-03  -5.0100316176e-05
-10.000	0.000	-731.500	-3.0374369294e-05  -7.2859465973e-03  -5.4721030405e-05
-8.000	0.000	-731.500	-3.7397011327e-05  -7.3183883066e-03  -6.0289583450e-05
-6.000	0.000	-731.500	-4.3057190077e-05  -7.3468261046e-03  -6.5858136495e-05
-4.000	0.000	-731.500	-4.9411629489e-05  -7.3673285072e-03  -7.0180799846e-05
-2.000	0.000	-731.500	-5.5317498340e-05  -7.3828965906e-03  -7.5782675349e-05
0.000	0.000	-731.500	-6.0073090811e-05  -7.3922990964e-03  -8.1043921278e-05
2.000	0.000	-731.500	-6.5059483074e-05  -7.3958907310e-03  -8.6525465682e-05
4.000	0.000	-731.500	-6.9126398749e-05  -7.3941951972e-03  -9.1042510040e-05
6.000	0.000	-731.500	-7.3759146171e-05  -7.3867092203e-03  -9.6009407586e-05
8.000	0.000	-731.500	-7.7476139582e-05  -7.3739936451e-03  -1.0106516502e-04
10.000	0.000	-731.500	-8.1275029694e-05  -7.3553892005e-03  -1.0620052611e-04
12.000	0.000	-731.500	-8.3750543583e-05  -7.3305504655e-03  -1.1089529024e-04
14.000	0.000	-731.500	-8.6138576906e-05  -7.3019046720e-03  -1.1447190078e-04
16.000	0.000	-731.500	-8.9688054340e-05  -7.2658638997e-03  -1.1812626371e-04
18.000	0.000	-731.500	-9.3148189919e-05  -7.2262259214e-03  -1.2278585414e-04
20.000	0.000	-731.500	-9.6438948232e-05  -7.1815923396e-03  -1.2613661246e-04
22.000	0.000	-731.500	-9.9575219589e-05  -7.1311144588e-03  -1.2945589956e-04
24.000	0.000	-731.500	-1.0191113683e-04  -7.0779047815e-03  -1.3299548514e-04
26.000	0.000	-731.500	-1.0577889462e-04  -7.0180819650e-03  -1.3635364845e-04
