fieldmap_name:     	BD-019
timestamp:         	2017-03-13_08-00-00
filename:          	2017-03-13_BD-019_Model09_Hall_I=991.63A.dat
nr_magnets:        	1

magnet_name:       	BD-019
gap[mm]:           	28
control_gap[mm]:   	--
magnet_length[mm]: 	1206
current_main[A]:   	991.63
NI_main[A.esp]:   	11899.56
center_pos_z[mm]: 	0
center_pos_x[mm]: 	0
rotation[deg]:    	0

X[mm]	Y[mm]	Z[mm]	Bx  By  Bz [T]
---------------------------------------------------------------------------------------------
-50.000	0.000	-741.500	2.0067297328e-04  -4.0958934707e-03  3.2439413234e-05
-48.000	0.000	-741.500	1.8880911950e-04  -4.1757915563e-03  3.5190367298e-05
-46.000	0.000	-741.500	1.7702157855e-04  -4.2536672582e-03  3.6856490217e-05
-44.000	0.000	-741.500	1.6359238102e-04  -4.3302021327e-03  3.8742911611e-05
-42.000	0.000	-741.500	1.5127437281e-04  -4.4049059049e-03  4.1051417478e-05
-40.000	0.000	-741.500	1.3900289682e-04  -4.4782632784e-03  4.1538295620e-05
-38.000	0.000	-741.500	1.2620839872e-04  -4.5489334258e-03  4.2210298530e-05
-36.000	0.000	-741.500	1.1467957689e-04  -4.6156423753e-03  4.4037479998e-05
-34.000	0.000	-741.500	1.0180318209e-04  -4.6821229013e-03  4.4172621079e-05
-32.000	0.000	-741.500	8.9474006147e-05  -4.7452365019e-03  4.3835694000e-05
-30.000	0.000	-741.500	7.7383075150e-05  -4.8056498767e-03  4.3607990535e-05
-28.000	0.000	-741.500	6.5541556831e-05  -4.8631661728e-03  4.3130368631e-05
-26.000	0.000	-741.500	5.4055544643e-05  -4.9169404091e-03  4.2306563410e-05
-24.000	0.000	-741.500	4.2990183686e-05  -4.9687869739e-03  4.1473501951e-05
-22.000	0.000	-741.500	3.2190987005e-05  -5.0181617363e-03  4.0727449132e-05
-20.000	0.000	-741.500	2.2501118352e-05  -5.0628826018e-03  3.9222384762e-05
-18.000	0.000	-741.500	1.2061150378e-05  -5.1048493856e-03  3.7148987352e-05
-16.000	0.000	-741.500	1.9692433797e-06  -5.1427082605e-03  3.5575426817e-05
-14.000	0.000	-741.500	-7.7894929526e-06  -5.1774304906e-03  3.3407615775e-05
-12.000	0.000	-741.500	-1.7339764957e-05  -5.2087375108e-03  3.0975076313e-05
-10.000	0.000	-741.500	-2.5842131459e-05  -5.2349560723e-03  2.8672124189e-05
-8.000	0.000	-741.500	-3.4234681930e-05  -5.2596350965e-03  2.6300675901e-05
-6.000	0.000	-741.500	-4.2053955501e-05  -5.2804532064e-03  2.3366448316e-05
-4.000	0.000	-741.500	-5.0351580252e-05  -5.2957204393e-03  2.0280418420e-05
-2.000	0.000	-741.500	-5.7595715633e-05  -5.3076616031e-03  1.7003710013e-05
0.000	0.000	-741.500	-6.4517848080e-05  -5.3162636981e-03  1.3919531365e-05
2.000	0.000	-741.500	-7.0902068111e-05  -5.3204514624e-03  1.0733534094e-05
4.000	0.000	-741.500	-7.6707427375e-05  -5.3209677367e-03  7.6438017031e-06
6.000	0.000	-741.500	-8.3878972499e-05  -5.3180762293e-03  4.0560836840e-06
8.000	0.000	-741.500	-8.8965874348e-05  -5.3121687889e-03  1.1699885387e-06
10.000	0.000	-741.500	-9.4702365933e-05  -5.3020122998e-03  -2.5621268000e-06
12.000	0.000	-741.500	-1.0160216292e-04  -5.2890144451e-03  -5.8925213904e-06
14.000	0.000	-741.500	-1.0628888771e-04  -5.2710878426e-03  -9.7579265626e-06
16.000	0.000	-741.500	-1.1205702120e-04  -5.2496773173e-03  -1.3021676236e-05
18.000	0.000	-741.500	-1.1770789351e-04  -5.2255461381e-03  -1.5357950818e-05
20.000	0.000	-741.500	-1.2313913375e-04  -5.1984640243e-03  -1.9138198597e-05
22.000	0.000	-741.500	-1.2846614184e-04  -5.1669582942e-03  -2.1422638244e-05
24.000	0.000	-741.500	-1.3414121090e-04  -5.1328953352e-03  -2.5256572205e-05
26.000	0.000	-741.500	-1.3853012951e-04  -5.0950531743e-03  -2.9416325760e-05
28.000	0.000	-741.500	-1.4496274304e-04  -5.0551422020e-03  -3.2376470813e-05
30.000	0.000	-741.500	-1.5062850566e-04  -5.0122134396e-03  -3.5262565958e-05
32.000	0.000	-741.500	-1.5699969667e-04  -4.9666773063e-03  -3.8446711981e-05
34.000	0.000	-741.500	-1.6311216856e-04  -4.9179209588e-03  -4.1382790814e-05
36.000	0.000	-741.500	-1.6935493065e-04  -4.8666036681e-03  -4.4313315904e-05
38.000	0.000	-741.500	-1.7626031150e-04  -4.8143578265e-03  -4.7201262297e-05
40.000	0.000	-741.500	-1.8337601796e-04  -4.7587766302e-03  -5.0009605039e-05
42.000	0.000	-741.500	-1.9060340175e-04  -4.7006549189e-03  -5.1946010121e-05
44.000	0.000	-741.500	-1.9825143676e-04  -4.6406872486e-03  -5.4124928649e-05
46.000	0.000	-741.500	-2.0591808467e-04  -4.5791744696e-03  -5.6048374997e-05
48.000	0.000	-741.500	-2.1507748606e-04  -4.5169207070e-03  -5.9004817554e-05
50.000	0.000	-741.500	-2.2497023517e-04  -4.4521468575e-03  -6.1485489456e-05
-50.000	0.000	-739.500	2.0521265627e-04  -4.3605453171e-03  2.8333345862e-05
-48.000	0.000	-739.500	1.9239396142e-04  -4.4464102704e-03  3.1206482274e-05
-46.000	0.000	-739.500	1.7984701471e-04  -4.5304719780e-03  3.2491248169e-05
-44.000	0.000	-739.500	1.6648668486e-04  -4.6129291497e-03  3.4096279915e-05
-42.000	0.000	-739.500	1.5389134464e-04  -4.6934029369e-03  3.6056751216e-05
-40.000	0.000	-739.500	1.4085487902e-04  -4.7722536171e-03  3.6406637029e-05
-38.000	0.000	-739.500	1.2783888757e-04  -4.8486027815e-03  3.7063829958e-05
-36.000	0.000	-739.500	1.1586707904e-04  -4.9205914710e-03  3.8106082406e-05
-34.000	0.000	-739.500	1.0287528434e-04  -4.9917333222e-03  3.8193091048e-05
-32.000	0.000	-739.500	9.0399066600e-05  -5.0600282365e-03  3.7661782961e-05
-30.000	0.000	-739.500	7.7937739165e-05  -5.1249395116e-03  3.7061978710e-05
-28.000	0.000	-739.500	6.5872866209e-05  -5.1871097046e-03  3.6191892297e-05
-26.000	0.000	-739.500	5.4042515622e-05  -5.2449472793e-03  3.5395855791e-05
-24.000	0.000	-739.500	4.3046022345e-05  -5.3009444663e-03  3.4044444979e-05
-22.000	0.000	-739.500	3.1766613195e-05  -5.3538050086e-03  3.2789299047e-05
-20.000	0.000	-739.500	2.1810580267e-05  -5.4021286514e-03  3.1115771137e-05
-18.000	0.000	-739.500	1.1517654096e-05  -5.4467343767e-03  2.8853546463e-05
-16.000	0.000	-739.500	1.5672050337e-06  -5.4879564627e-03  2.6806066520e-05
-14.000	0.000	-739.500	-8.7592243333e-06  -5.5251820659e-03  2.4540139350e-05
-12.000	0.000	-739.500	-1.7648738871e-05  -5.5588866043e-03  2.1552225582e-05
-10.000	0.000	-739.500	-2.6352124545e-05  -5.5867579864e-03  1.8854957701e-05
-8.000	0.000	-739.500	-3.4992226406e-05  -5.6131381157e-03  1.6111408627e-05
-6.000	0.000	-739.500	-4.2344316528e-05  -5.6351113428e-03  1.2712517872e-05
-4.000	0.000	-739.500	-5.0586102620e-05  -5.6516395478e-03  9.3987845111e-06
-2.000	0.000	-739.500	-5.7707392952e-05  -5.6640319873e-03  5.7832977768e-06
0.000	0.000	-739.500	-6.4649999574e-05  -5.6728476490e-03  2.5380605800e-06
2.000	0.000	-739.500	-7.1192429138e-05  -5.6768385605e-03  -1.0811286497e-06
4.000	0.000	-739.500	-7.6463598563e-05  -5.6772229805e-03  -4.2467621959e-06
6.000	0.000	-739.500	-8.3264747248e-05  -5.6739804810e-03  -8.1936222664e-06
8.000	0.000	-739.500	-8.8295810439e-05  -5.6665966447e-03  -1.1375917042e-05
10.000	0.000	-739.500	-9.3976463364e-05  -5.6552776100e-03  -1.5354248323e-05
12.000	0.000	-739.500	-1.0028437056e-04  -5.6406065067e-03  -1.8962330066e-05
14.000	0.000	-739.500	-1.0457650216e-04  -5.6209193718e-03  -2.2781454046e-05
16.000	0.000	-739.500	-1.0997610050e-04  -5.5972153259e-03  -2.6280312177e-05
18.000	0.000	-739.500	-1.1561952765e-04  -5.5705937733e-03  -2.8707297895e-05
20.000	0.000	-739.500	-1.2062081023e-04  -5.5406201522e-03  -3.2581959306e-05
22.000	0.000	-739.500	-1.2583986357e-04  -5.5060149195e-03  -3.5101507409e-05
24.000	0.000	-739.500	-1.3123760062e-04  -5.4691365943e-03  -3.8961358838e-05
26.000	0.000	-739.500	-1.3539758073e-04  -5.4274149479e-03  -4.2837871496e-05
28.000	0.000	-739.500	-1.4176132658e-04  -5.3837359164e-03  -4.6247869737e-05
30.000	0.000	-739.500	-1.4716092492e-04  -5.3367902430e-03  -4.8937732628e-05
32.000	0.000	-739.500	-1.5352280949e-04  -5.2870403460e-03  -5.1929348891e-05
34.000	0.000	-739.500	-1.5943240092e-04  -5.2339216667e-03  -5.5057957484e-05
36.000	0.000	-739.500	-1.6550020188e-04  -5.1779337652e-03  -5.7958862611e-05
38.000	0.000	-739.500	-1.7278900819e-04  -5.1211751665e-03  -6.0520989411e-05
40.000	0.000	-739.500	-1.7962738265e-04  -5.0602455174e-03  -6.3186786081e-05
42.000	0.000	-739.500	-1.8692549540e-04  -4.9971764873e-03  -6.4991752577e-05
44.000	0.000	-739.500	-1.9471312706e-04  -4.9321482148e-03  -6.7146604885e-05
46.000	0.000	-739.500	-2.0269991661e-04  -4.8653092682e-03  -6.8631305531e-05
48.000	0.000	-739.500	-2.1200449852e-04  -4.7976383400e-03  -7.1406325815e-05
50.000	0.000	-739.500	-2.2190469278e-04  -4.7270313341e-03  -7.3933278909e-05
-50.000	0.000	-737.500	2.0935030092e-04  -4.6436140408e-03  2.3131339859e-05
-48.000	0.000	-737.500	1.9582990025e-04  -4.7361237039e-03  2.6321039626e-05
-46.000	0.000	-737.500	1.8260916705e-04  -4.8268041219e-03  2.7372548312e-05
-44.000	0.000	-737.500	1.6886727303e-04  -4.9156664374e-03  2.8392585788e-05
