# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
-0.0000000000000000e+00 +9.1476323485342608e+00 +0.0000000000000000e+00 -0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
-1.0000000000000001e-01 +9.1476318316365202e+00 +0.0000000000000000e+00 -9.9999999998218805e-02 +1.0337959158503699e-05 +0.0000000000000000e+00 +9.9999999994656297e-01
-2.0000000000000001e-01 +9.1476302809427192e+00 +0.0000000000000000e+00 -1.9999999998574999e-01 +2.0675918315902499e-05 +0.0000000000000000e+00 +9.9999999978625298e-01
-2.9999999999999999e-01 +9.1476276964536503e+00 +0.0000000000000000e+00 -2.9999999995190701e-01 +3.1013877471091700e-05 +0.0000000000000000e+00 +9.9999999951907004e-01
-4.0000000000000002e-01 +9.1476240781675404e+00 +0.0000000000000000e+00 -3.9999999988600199e-01 +4.1351836622966303e-05 +0.0000000000000000e+00 +9.9999999914501303e-01
-5.0000000000000000e-01 +9.1476194260861501e+00 +0.0000000000000000e+00 -4.9999999977734699e-01 +5.1689795770421400e-05 +0.0000000000000000e+00 +9.9999999866408296e-01
-5.9999999999999998e-01 +9.1476137402094899e+00 +0.0000000000000000e+00 -5.9999999961525596e-01 +6.2027754912352296e-05 +0.0000000000000000e+00 +9.9999999807627904e-01
-6.9999999999999996e-01 +9.1476070205357907e+00 +0.0000000000000000e+00 -6.9999999938904001e-01 +7.2365714047654096e-05 +0.0000000000000000e+00 +9.9999999738160195e-01
-8.0000000000000004e-01 +9.1475992670650292e+00 +0.0000000000000000e+00 -7.9999999908801400e-01 +8.2703673175221903e-05 +0.0000000000000000e+00 +9.9999999658005101e-01
-9.0000000000000002e-01 +9.1475904798007797e+00 +0.0000000000000000e+00 -8.9999999870148795e-01 +9.3041632293950900e-05 +0.0000000000000000e+00 +9.9999999567162701e-01
-1.0000000000000000e+00 +9.1475806587394892e+00 +0.0000000000000000e+00 -9.9999999821877705e-01 +1.0337959140273600e-04 +0.0000000000000000e+00 +9.9999999465633005e-01
-1.1000000000000001e+00 +9.1475698038829201e+00 +0.0000000000000000e+00 -1.0999999976291901e+00 +1.1371755050047300e-04 +0.0000000000000000e+00 +9.9999999353415903e-01
-1.2000000000000000e+00 +9.1475579152292994e+00 +0.0000000000000000e+00 -1.1999999969220501e+00 +1.2405550958605600e-04 +0.0000000000000000e+00 +9.9999999230511505e-01
-1.3000000000000000e+00 +9.1475449927804107e+00 +0.0000000000000000e+00 -1.2999999960866500e+00 +1.3439346865838200e-04 +0.0000000000000000e+00 +9.9999999096919800e-01
-1.3999999999999999e+00 +9.1475310365362503e+00 +0.0000000000000000e+00 -1.3999999951123201e+00 +1.4473142771634400e-04 +0.0000000000000000e+00 +9.9999998952640701e-01
-1.5000000000000000e+00 +9.1475160464950402e+00 +0.0000000000000000e+00 -1.4999999939883699e+00 +1.5506938675883801e-04 +0.0000000000000000e+00 +9.9999998797674305e-01
-1.6000000000000001e+00 +9.1475000226585603e+00 +0.0000000000000000e+00 -1.5999999927041100e+00 +1.6540734578475899e-04 +0.0000000000000000e+00 +9.9999998632020504e-01
-1.7000000000000000e+00 +9.1474829650268106e+00 +0.0000000000000000e+00 -1.6999999912488499e+00 +1.7574530479300300e-04 +0.0000000000000000e+00 +9.9999998455679395e-01
-1.8000000000000000e+00 +9.1474648735980093e+00 +0.0000000000000000e+00 -1.7999999896119101e+00 +1.8608326378246400e-04 +0.0000000000000000e+00 +9.9999998268650903e-01
-1.8999999999999999e+00 +9.1474457483739400e+00 +0.0000000000000000e+00 -1.8999999877825899e+00 +1.9642122275203799e-04 +0.0000000000000000e+00 +9.9999998070935103e-01
-2.0000000000000000e+00 +9.1474255893528191e+00 +0.0000000000000000e+00 -1.9999999857502100e+00 +2.0675918170062001e-04 +0.0000000000000000e+00 +9.9999997862531997e-01
-2.1000000000000001e+00 +9.1474043965364302e+00 +0.0000000000000000e+00 -2.0999999835040901e+00 +2.1709714062710401e-04 +0.0000000000000000e+00 +9.9999997643441596e-01
-2.2000000000000002e+00 +9.1473821699247697e+00 +0.0000000000000000e+00 -2.1999999810335300e+00 +2.2743509953038700e-04 +0.0000000000000000e+00 +9.9999997413663699e-01
-2.2999999999999998e+00 +9.1473589095160595e+00 +0.0000000000000000e+00 -2.2999999783278602e+00 +2.3777305840936300e-04 +0.0000000000000000e+00 +9.9999997173198596e-01
-2.3999999999999999e+00 +9.1473346153120794e+00 +0.0000000000000000e+00 -2.3999999753763701e+00 +2.4811101726292701e-04 +0.0000000000000000e+00 +9.9999996922046097e-01
-2.5000000000000000e+00 +9.1473092873128206e+00 +0.0000000000000000e+00 -2.4999999721683901e+00 +2.5844897608997500e-04 +0.0000000000000000e+00 +9.9999996660206303e-01
-2.6000000000000001e+00 +9.1472829255165191e+00 +0.0000000000000000e+00 -2.5999999686932198e+00 +2.6878693488940198e-04 +0.0000000000000000e+00 +9.9999996387679102e-01
-2.7000000000000002e+00 +9.1472555299249496e+00 +0.0000000000000000e+00 -2.6999999649401798e+00 +2.7912489366010198e-04 +0.0000000000000000e+00 +9.9999996104464595e-01
