fieldmap_name:     	BD-017
timestamp:         	2017-03-13_08-00-00
filename:          	2017-03-13_BD-017_Model09_Hall_I=991.63A.dat
nr_magnets:        	1

magnet_name:       	BD-017
gap[mm]:           	28
control_gap[mm]:   	--
magnet_length[mm]: 	1206
current_main[A]:   	991.63
NI_main[A.esp]:   	11899.56
center_pos_z[mm]: 	0
center_pos_x[mm]: 	0
rotation[deg]:    	0

X[mm]	Y[mm]	Z[mm]	Bx  By  Bz [T]
36.000	0.000	-741.500	-6.5522943945e-05  -5.0881261850e-03  -1.2237302591e-04
38.000	0.000	-741.500	-7.1506986918e-05  -5.0307491714e-03  -1.2381514786e-04
40.000	0.000	-741.500	-7.7409133191e-05  -4.9708260715e-03  -1.2450936574e-04
42.000	0.000	-741.500	-8.3609085647e-05  -4.9092464369e-03  -1.2665311056e-04
44.000	0.000	-741.500	-9.0585195464e-05  -4.8453992811e-03  -1.2833219222e-04
46.000	0.000	-741.500	-9.6723725394e-05  -4.7796671671e-03  -1.2893014522e-04
48.000	0.000	-741.500	-1.0399950268e-04  -4.7112422556e-03  -1.3027229979e-04
50.000	0.000	-741.500	-1.1242927893e-04  -4.6429807691e-03  -1.3156817317e-04
-50.000	0.000	-739.500	2.4360359573e-04  -4.5640279483e-03  -1.1163949181e-04
-48.000	0.000	-739.500	2.3425992677e-04  -4.6556833446e-03  -1.0856271816e-04
-46.000	0.000	-739.500	2.2569241516e-04  -4.7446979424e-03  -1.0559516811e-04
-44.000	0.000	-739.500	2.1639900099e-04  -4.8323197139e-03  -1.0262391558e-04
-42.000	0.000	-739.500	2.0821863742e-04  -4.9176739643e-03  -1.0055422066e-04
-40.000	0.000	-739.500	1.9812859171e-04  -5.0009779744e-03  -9.8976957630e-05
-38.000	0.000	-739.500	1.8779657848e-04  -5.0813013363e-03  -9.6903560220e-05
-36.000	0.000	-739.500	1.7799503251e-04  -5.1582707726e-03  -9.5020841321e-05
-34.000	0.000	-739.500	1.6893055684e-04  -5.2331249700e-03  -9.2721591693e-05
-32.000	0.000	-739.500	1.5811833114e-04  -5.3058137869e-03  -9.1821885317e-05
-30.000	0.000	-739.500	1.4793522100e-04  -5.3742126990e-03  -9.0790740354e-05
-28.000	0.000	-739.500	1.3874231641e-04  -5.4392558282e-03  -9.0252027277e-05
-26.000	0.000	-739.500	1.2875650286e-04  -5.5016451592e-03  -8.9433775799e-05
-24.000	0.000	-739.500	1.1848405087e-04  -5.5603314294e-03  -8.8904318961e-05
-22.000	0.000	-739.500	1.0969504592e-04  -5.6159089114e-03  -8.8935790171e-05
-20.000	0.000	-739.500	1.0113497947e-04  -5.6670442062e-03  -8.8358200893e-05
-18.000	0.000	-739.500	9.2055613489e-05  -5.7148404322e-03  -8.9056121271e-05
-16.000	0.000	-739.500	8.3458321267e-05  -5.7574943436e-03  -8.8965410134e-05
-14.000	0.000	-739.500	7.5311460896e-05  -5.7969744682e-03  -9.0118737444e-05
-12.000	0.000	-739.500	6.7023142588e-05  -5.8312825647e-03  -9.0213151076e-05
-10.000	0.000	-739.500	5.9551929992e-05  -5.8619804555e-03  -9.0787037859e-05
-8.000	0.000	-739.500	5.2205423736e-05  -5.8885927226e-03  -9.1586776860e-05
-6.000	0.000	-739.500	4.4734211140e-05  -5.9116393544e-03  -9.1747835409e-05
-4.000	0.000	-739.500	3.7979594671e-05  -5.9291332523e-03  -9.3399148347e-05
-2.000	0.000	-739.500	3.1768474484e-05  -5.9431525129e-03  -9.4556178152e-05
0.000	0.000	-739.500	2.6316760061e-05  -5.9518010354e-03  -9.6940585173e-05
2.000	0.000	-739.500	1.9206637462e-05  -5.9558365174e-03  -9.8804791595e-05
4.000	0.000	-739.500	1.3317520209e-05  -5.9558588026e-03  -1.0048017075e-04
6.000	0.000	-739.500	8.9341854653e-06  -5.9515726119e-03  -1.0279608161e-04
8.000	0.000	-739.500	3.1939713039e-06  -5.9430930856e-03  -1.0456772565e-04
10.000	0.000	-739.500	-1.7403048771e-06  -5.9303329400e-03  -1.0645599829e-04
12.000	0.000	-739.500	-7.2590256906e-06  -5.9122800545e-03  -1.0851828821e-04
14.000	0.000	-739.500	-1.1432034818e-05  -5.8908769577e-03  -1.1009184875e-04
16.000	0.000	-739.500	-1.6196933733e-05  -5.8667216361e-03  -1.1147102828e-04
18.000	0.000	-739.500	-2.0626800693e-05  -5.8364155938e-03  -1.1343705332e-04
20.000	0.000	-739.500	-2.4846342037e-05  -5.8046127275e-03  -1.1541973959e-04
22.000	0.000	-739.500	-2.9164531678e-05  -5.7678365429e-03  -1.1761717060e-04
24.000	0.000	-739.500	-3.3897788686e-05  -5.7273517262e-03  -1.1925922730e-04
26.000	0.000	-739.500	-3.8422581367e-05  -5.6822464406e-03  -1.2124561607e-04
28.000	0.000	-739.500	-4.3260070539e-05  -5.6347547793e-03  -1.2274512669e-04
30.000	0.000	-739.500	-4.8019385588e-05  -5.5852648766e-03  -1.2445197706e-04
32.000	0.000	-739.500	-5.3340809805e-05  -5.5310932206e-03  -1.2610143875e-04
34.000	0.000	-739.500	-5.8282531141e-05  -5.4737589204e-03  -1.2713628621e-04
36.000	0.000	-739.500	-6.3350820104e-05  -5.4142295260e-03  -1.2878389665e-04
38.000	0.000	-739.500	-6.9671756321e-05  -5.3517194834e-03  -1.3010568750e-04
40.000	0.000	-739.500	-7.5272373834e-05  -5.2865129292e-03  -1.3075917793e-04
42.000	0.000	-739.500	-8.1703126081e-05  -5.2196962678e-03  -1.3288626153e-04
44.000	0.000	-739.500	-8.8435407086e-05  -5.1505080876e-03  -1.3429320977e-04
46.000	0.000	-739.500	-9.5327758915e-05  -5.0788796757e-03  -1.3488931153e-04
48.000	0.000	-739.500	-1.0319914857e-04  -5.0045046105e-03  -1.3652766573e-04
50.000	0.000	-739.500	-1.1158239260e-04  -4.9305251079e-03  -1.3720522238e-04
-50.000	0.000	-737.500	2.5358196412e-04  -4.8585587036e-03  -1.1353516945e-04
-48.000	0.000	-737.500	2.4410614367e-04  -4.9574363684e-03  -1.1044173456e-04
-46.000	0.000	-737.500	2.3467313284e-04  -5.0533352421e-03  -1.0750380448e-04
-44.000	0.000	-737.500	2.2488461589e-04  -5.1482034244e-03  -1.0468250300e-04
-42.000	0.000	-737.500	2.1591506595e-04  -5.2399962463e-03  -1.0251469196e-04
-40.000	0.000	-737.500	2.0534294648e-04  -5.3296292589e-03  -1.0110404122e-04
-38.000	0.000	-737.500	1.9488064304e-04  -5.4164264773e-03  -9.9125057445e-05
-36.000	0.000	-737.500	1.8455235238e-04  -5.4995447772e-03  -9.7732919184e-05
-34.000	0.000	-737.500	1.7518448667e-04  -5.5800408496e-03  -9.5020841321e-05
-32.000	0.000	-737.500	1.6352351335e-04  -5.6585015385e-03  -9.4313664704e-05
-30.000	0.000	-737.500	1.5320639042e-04  -5.7323881860e-03  -9.3512074456e-05
-28.000	0.000	-737.500	1.4341787347e-04  -5.8027091982e-03  -9.3226982312e-05
-26.000	0.000	-737.500	1.3311936343e-04  -5.8699362791e-03  -9.2442053292e-05
-24.000	0.000	-737.500	1.2194232516e-04  -5.9332968743e-03  -9.1973687627e-05
-22.000	0.000	-737.500	1.1335247809e-04  -5.9932552591e-03  -9.2305060963e-05
-20.000	0.000	-737.500	1.0442946036e-04  -6.0482180405e-03  -9.1920001444e-05
-18.000	0.000	-737.500	9.4920136703e-05  -6.0998046110e-03  -9.2804897839e-05
-16.000	0.000	-737.500	8.6259560668e-05  -6.1454150283e-03  -9.3210321082e-05
-14.000	0.000	-737.500	7.7505920200e-05  -6.1880225121e-03  -9.4248871035e-05
-12.000	0.000	-737.500	6.9163624522e-05  -6.2249695501e-03  -9.4541368170e-05
-10.000	0.000	-737.500	6.1083770542e-05  -6.2581188151e-03  -9.5402198345e-05
-8.000	0.000	-737.500	5.4375686288e-05  -6.2869280335e-03  -9.6174168631e-05
-6.000	0.000	-737.500	4.6096674424e-05  -6.3105782234e-03  -9.6705476717e-05
-4.000	0.000	-737.500	3.9487238468e-05  -6.3293349504e-03  -9.8832560310e-05
-2.000	0.000	-737.500	3.3134660345e-05  -6.3444963285e-03  -1.0012287995e-04
0.000	0.000	-737.500	2.7532181542e-05  -6.3535014145e-03  -1.0259244436e-04
2.000	0.000	-737.500	2.0790594093e-05  -6.3578618893e-03  -1.0488243775e-04
4.000	0.000	-737.500	1.4490132052e-05  -6.3571283341e-03  -1.0672257796e-04
6.000	0.000	-737.500	9.9541716393e-06  -6.3521531587e-03  -1.0898480263e-04
8.000	0.000	-737.500	4.1692865505e-06  -6.3423996607e-03  -1.1098970388e-04
10.000	0.000	-737.500	-4.9138020059e-07  -6.3278492690e-03  -1.1321860609e-04
12.000	0.000	-737.500	-5.5410562772e-06  -6.3082345611e-03  -1.1530125974e-04
14.000	0.000	-737.500	-9.8518007642e-06  -6.2848183660e-03  -1.1696368017e-04
16.000	0.000	-737.500	-1.4957315500e-05  -6.2579275336e-03  -1.1852798446e-04
18.000	0.000	-737.500	-1.9174995555e-05  -6.2248971231e-03  -1.2090128400e-04
20.000	0.000	-737.500	-2.2854763194e-05  -6.1895416213e-03  -1.2260998561e-04
22.000	0.000	-737.500	-2.7571268604e-05  -6.1491923731e-03  -1.2502216135e-04
24.000	0.000	-737.500	-3.1694022938e-05  -6.1048596418e-03  -1.2671975548e-04
26.000	0.000	-737.500	-3.6352828401e-05  -6.0556371617e-03  -1.2883758283e-04
28.000	0.000	-737.500	-4.1102837006e-05  -6.0039298796e-03  -1.3055554069e-04
30.000	0.000	-737.500	-4.5478726596e-05  -5.9494239453e-03  -1.3228275478e-04
32.000	0.000	-737.500	-5.1172408541e-05  -5.8904516814e-03  -1.3387297655e-04
34.000	0.000	-737.500	-5.5691617356e-05  -5.8284337707e-03  -1.3521327987e-04
36.000	0.000	-737.500	-6.0927422296e-05  -5.7633293571e-03  -1.3659060815e-04
38.000	0.000	-737.500	-6.7212994029e-05  -5.6953557214e-03  -1.3756066194e-04
40.000	0.000	-737.500	-7.2925288861e-05  -5.6244385795e-03  -1.3842149211e-04
42.000	0.000	-737.500	-7.9199692862e-05  -5.5519057591e-03  -1.4003948259e-04
44.000	0.000	-737.500	-8.5915222270e-05  -5.4766188570e-03  -1.4180742414e-04
46.000	0.000	-737.500	-9.3434828370e-05  -5.3985351597e-03  -1.4225912857e-04
48.000	0.000	-737.500	-1.0126154710e-04  -5.3180019453e-03  -1.4349946452e-04
50.000	0.000	-737.500	-1.0993701344e-04  -5.2377045828e-03  -1.4392895399e-04
-50.000	0.000	-735.500	2.6417641906e-04  -5.1733281530e-03  -1.1566780678e-04
-48.000	0.000	-735.500	2.5398586376e-04  -5.2802600678e-03  -1.1277060415e-04
-46.000	0.000	-735.500	2.4400377279e-04  -5.3837990578e-03  -1.1002335258e-04
-44.000	0.000	-735.500	2.3407565919e-04  -5.4861810735e-03  -1.0693547144e-04
-42.000	0.000	-735.500	2.2412521013e-04  -5.5853075899e-03  -1.0510643872e-04
-40.000	0.000	-735.500	2.1291652995e-04  -5.6818100217e-03  -1.0394385518e-04
-38.000	0.000	-735.500	2.0243933620e-04  -5.7755045157e-03  -1.0184454030e-04
-36.000	0.000	-735.500	1.9092540468e-04  -5.8653770945e-03  -1.0049683198e-04
-34.000	0.000	-735.500	1.8136768752e-04  -5.9522058836e-03  -9.8092061235e-05
-32.000	0.000	-735.500	1.6901803741e-04  -6.0368618637e-03  -9.7307132216e-05
-30.000	0.000	-735.500	1.5841427603e-04  -6.1171369410e-03  -9.7009081338e-05
-28.000	0.000	-735.500	1.4790730167e-04  -6.1927748353e-03  -9.7081279998e-05
-26.000	0.000	-735.500	1.3749339173e-04  -6.2654060821e-03  -9.6433343307e-05
-24.000	0.000	-735.500	1.2589197965e-04  -6.3338049941e-03  -9.6014961330e-05
-22.000	0.000	-735.500	1.1677166532e-04  -6.3985101309e-03  -9.6377805876e-05
-20.000	0.000	-735.500	1.0774441542e-04  -6.4578296728e-03  -9.6472219508e-05
-18.000	0.000	-735.500	9.7702763218e-05  -6.5131248753e-03  -9.7529281938e-05
-16.000	0.000	-735.500	8.9192951562e-05  -6.5624977806e-03  -9.8182772372e-05
-14.000	0.000	-735.500	8.0202927438e-05  -6.6081936246e-03  -9.9334248434e-05
-12.000	0.000	-735.500	7.1086335686e-05  -6.6482735931e-03  -9.9939606428e-05
-10.000	0.000	-735.500	6.2511378928e-05  -6.6836105239e-03  -1.0109848748e-04
-8.000	0.000	-735.500	5.6408213482e-05  -6.7142619871e-03  -1.0182602782e-04
-6.000	0.000	-735.500	4.7848147033e-05  -6.7398602767e-03  -1.0287013152e-04
-4.000	0.000	-735.500	4.1229404634e-05  -6.7597516928e-03  -1.0522306733e-04
-2.000	0.000	-735.500	3.4210485178e-05  -6.7758806209e-03  -1.0667814801e-04
0.000	0.000	-735.500	2.8678735344e-05  -6.7853239829e-03  -1.0934579593e-04
2.000	0.000	-735.500	2.2553234434e-05  -6.7897531704e-03  -1.1184312906e-04
4.000	0.000	-735.500	1.5755808326e-05  -6.7883566300e-03  -1.1411275873e-04
6.000	0.000	-735.500	1.1681447496e-05  -6.7827258977e-03  -1.1643422333e-04
8.000	0.000	-735.500	5.5131369476e-06  -6.7715554311e-03  -1.1864461307e-04
10.000	0.000	-735.500	8.6922179423e-07  -6.7551646516e-03  -1.2106604504e-04
12.000	0.000	-735.500	-3.2777292926e-06  -6.7336334147e-03  -1.2334863344e-04
14.000	0.000	-735.500	-7.8564993436e-06  -6.7081001237e-03  -1.2508695502e-04
16.000	0.000	-735.500	-1.2960152791e-05  -6.6779593634e-03  -1.2697152517e-04
18.000	0.000	-735.500	-1.6859552489e-05  -6.6418628781e-03  -1.2935593219e-04
20.000	0.000	-735.500	-2.0885519814e-05  -6.6032370202e-03  -1.3139970963e-04
22.000	0.000	-735.500	-2.5017580592e-05  -6.5587910057e-03  -1.3396183643e-04
24.000	0.000	-735.500	-2.9088218844e-05  -6.5100903712e-03  -1.3552614073e-04
26.000	0.000	-735.500	-3.4029940180e-05  -6.4563755622e-03  -1.3786241531e-04
28.000	0.000	-735.500	-3.8294152451e-05  -6.4002149502e-03  -1.3955445570e-04
30.000	0.000	-735.500	-4.2643983999e-05  -6.3402862790e-03  -1.4125575232e-04
32.000	0.000	-735.500	-4.8279965997e-05  -6.2762404133e-03  -1.4264603934e-04
34.000	0.000	-735.500	-5.2713555534e-05  -6.2086177698e-03  -1.4462317187e-04
36.000	0.000	-735.500	-5.7789289652e-05  -6.1374852041e-03  -1.4569319303e-04
38.000	0.000	-735.500	-6.4180954837e-05  -6.0634407030e-03  -1.4654106447e-04
40.000	0.000	-735.500	-7.0131494614e-05  -5.9862762710e-03  -1.4716493494e-04
42.000	0.000	-735.500	-7.6383563151e-05  -5.9073754490e-03  -1.4851819700e-04
44.000	0.000	-735.500	-8.3279637557e-05  -5.8254624080e-03  -1.5016580745e-04
46.000	0.000	-735.500	-9.0579611598e-05  -5.7407655717e-03  -1.5082300038e-04
48.000	0.000	-735.500	-9.8895849235e-05  -5.6533406529e-03  -1.5155424321e-04
50.000	0.000	-735.500	-1.0752106079e-04  -5.5660011609e-03  -1.5197262519e-04
-50.000	0.000	-733.500	2.7482671265e-04  -5.5103753942e-03  -1.1883899407e-04
-48.000	0.000	-733.500	2.6379485488e-04  -5.6259539744e-03  -1.1601028761e-04
-46.000	0.000	-733.500	2.5378856716e-04  -5.7379297774e-03  -1.1308346501e-04
-44.000	0.000	-733.500	2.4318480579e-04  -5.8484458984e-03  -1.1013257620e-04
-42.000	0.000	-733.500	2.3258104442e-04  -5.9552459590e-03  -1.0821468359e-04
-40.000	0.000	-733.500	2.2085492599e-04  -6.0595129329e-03  -1.0717428239e-04
-38.000	0.000	-733.500	2.0988076818e-04  -6.1608271151e-03  -1.0551186197e-04
-36.000	0.000	-733.500	1.9768932760e-04  -6.2577678229e-03  -1.0372725920e-04
-34.000	0.000	-733.500	1.8729216926e-04  -6.3519154497e-03  -1.0202226008e-04
-32.000	0.000	-733.500	1.7502999971e-04  -6.4430898567e-03  -1.0117994238e-04
-30.000	0.000	-733.500	1.6415076762e-04  -6.5302993517e-03  -1.0146688577e-04
-28.000	0.000	-733.500	1.5262380708e-04  -6.6115735496e-03  -1.0131878596e-04
-26.000	0.000	-733.500	1.4215033591e-04  -6.6902905186e-03  -1.0105035504e-04
-24.000	0.000	-733.500	1.3032370790e-04  -6.7641715948e-03  -1.0096149515e-04
-22.000	0.000	-733.500	1.2054263610e-04  -6.8335844843e-03  -1.0119660361e-04
-20.000	0.000	-733.500	1.1119710585e-04  -6.8979163436e-03  -1.0233141844e-04
-18.000	0.000	-733.500	1.0019130613e-04  -6.9570984600e-03  -1.0311449621e-04
-16.000	0.000	-733.500	9.1672188029e-05  -7.0112905442e-03  -1.0402160758e-04
-14.000	0.000	-733.500	8.2710083234e-05  -7.0601991740e-03  -1.0533599344e-04
-12.000	0.000	-733.500	7.3005324272e-05  -7.1032616478e-03  -1.0665778429e-04
-10.000	0.000	-733.500	6.4560657719e-05  -7.1412746621e-03  -1.0792959145e-04
-8.000	0.000	-733.500	5.8193189286e-05  -7.1739447949e-03  -1.0894222393e-04
-6.000	0.000	-733.500	4.9545642271e-05  -7.2016731801e-03  -1.1005297255e-04
-4.000	0.000	-733.500	4.3206093168e-05  -7.2227494271e-03  -1.1266693428e-04
-2.000	0.000	-733.500	3.5894951396e-05  -7.2395747683e-03  -1.1433490845e-04
0.000	0.000	-733.500	3.0268275841e-05  -7.2496922583e-03  -1.1740427711e-04
2.000	0.000	-733.500	2.4444303691e-05  -7.2542050154e-03  -1.2034961219e-04
4.000	0.000	-733.500	1.7596622789e-05  -7.2520842052e-03  -1.2275438293e-04
6.000	0.000	-733.500	1.3479452321e-05  -7.2456623476e-03  -1.2520913737e-04
8.000	0.000	-733.500	7.6033640887e-06  -7.2330247707e-03  -1.2780643787e-04
10.000	0.000	-733.500	2.8682457921e-06  -7.2153841618e-03  -1.2991130649e-04
12.000	0.000	-733.500	-1.3754923039e-06  -7.1909929883e-03  -1.3287515404e-04
14.000	0.000	-733.500	-5.4312402475e-06  -7.1627854709e-03  -1.3486524531e-04
16.000	0.000	-733.500	-1.0415771222e-05  -7.1295916355e-03  -1.3695160145e-04
18.000	0.000	-733.500	-1.4458490145e-05  -7.0898143746e-03  -1.3931009100e-04
20.000	0.000	-733.500	-1.8115922320e-05  -7.0474223145e-03  -1.4147790205e-04
22.000	0.000	-733.500	-2.2017183306e-05  -6.9990225305e-03  -1.4428069105e-04
24.000	0.000	-733.500	-2.6125047332e-05  -6.9453170070e-03  -1.4612268250e-04
26.000	0.000	-733.500	-3.0765239908e-05  -6.8866158799e-03  -1.4837379968e-04
28.000	0.000	-733.500	-3.4880549088e-05  -6.8251810992e-03  -1.5007324506e-04
30.000	0.000	-733.500	-3.9289941872e-05  -6.7596811229e-03  -1.5183007912e-04
32.000	0.000	-733.500	-4.4711875677e-05  -6.6900119533e-03  -1.5302783637e-04
34.000	0.000	-733.500	-4.9584729333e-05  -6.6160733070e-03  -1.5506235758e-04
36.000	0.000	-733.500	-5.4157915518e-05  -6.5386061675e-03  -1.5621013115e-04
38.000	0.000	-733.500	-6.0728264412e-05  -6.4577758168e-03  -1.5710613503e-04
40.000	0.000	-733.500	-6.6356801255e-05  -6.3738886768e-03  -1.5719314367e-04
42.000	0.000	-733.500	-7.3042550045e-05  -6.2878807266e-03  -1.5869265430e-04
44.000	0.000	-733.500	-7.9992601822e-05  -6.1988011303e-03  -1.5984413036e-04
46.000	0.000	-733.500	-8.7164146946e-05  -6.1069655951e-03  -1.6047170332e-04
48.000	0.000	-733.500	-9.5908480970e-05  -6.0118411328e-03  -1.6107891257e-04
50.000	0.000	-733.500	-1.0486686319e-04  -5.9171122331e-03  -1.6107891257e-04
-50.000	0.000	-731.500	2.8558682227e-04  -5.8717859524e-03  -1.2255815068e-04
-48.000	0.000	-731.500	2.7412128425e-04  -5.9963844755e-03  -1.1983126283e-04
-46.000	0.000	-731.500	2.6342259716e-04  -6.1170552285e-03  -1.1699885387e-04
-44.000	0.000	-731.500	2.5210596223e-04  -6.2367287179e-03  -1.1433490845e-04
-42.000	0.000	-731.500	2.4137749452e-04  -6.3522980126e-03  -1.1246514828e-04
-40.000	0.000	-731.500	2.2917116363e-04  -6.4648495171e-03  -1.1141178835e-04
-38.000	0.000	-731.500	2.1724774861e-04  -6.5745782271e-03  -1.0996781515e-04
-36.000	0.000	-731.500	2.0476408571e-04  -6.6790643389e-03  -1.0824430356e-04
-34.000	0.000	-731.500	1.9363544094e-04  -6.7811937888e-03  -1.0685401654e-04
-32.000	0.000	-731.500	1.8132301660e-04  -6.8797390324e-03  -1.0618201363e-04
-30.000	0.000	-731.500	1.6979233348e-04  -6.9737455195e-03  -1.0664852805e-04
-28.000	0.000	-731.500	1.5806063119e-04  -7.0616755699e-03  -1.0663001557e-04
-26.000	0.000	-731.500	1.4670490921e-04  -7.1465896872e-03  -1.0666518928e-04
-24.000	0.000	-731.500	1.3458792017e-04  -7.2269074778e-03  -1.0698545513e-04
-22.000	0.000	-731.500	1.2489060636e-04  -7.3018081028e-03  -1.0724648105e-04
-20.000	0.000	-731.500	1.1426823210e-04  -7.3710389963e-03  -1.0901072010e-04
-18.000	0.000	-731.500	1.0350253862e-04  -7.4350774336e-03  -1.0983082282e-04
-16.000	0.000	-731.500	9.4605578923e-05  -7.4935909934e-03  -1.1096934015e-04
-14.000	0.000	-731.500	8.4880345787e-05  -7.5462249692e-03  -1.1269655424e-04
-12.000	0.000	-731.500	7.5497589759e-05  -7.5927026530e-03  -1.1449411575e-04
-10.000	0.000	-731.500	6.6563404294e-05  -7.6341141634e-03  -1.1581405535e-04
-8.000	0.000	-731.500	6.0153126223e-05  -7.6688122512e-03  -1.1733392970e-04
-6.000	0.000	-731.500	5.1365982560e-05  -7.6983048830e-03  -1.1869089426e-04
-4.000	0.000	-731.500	4.4972456086e-05  -7.7211788044e-03  -1.2147517078e-04
-2.000	0.000	-731.500	3.8072659103e-05  -7.7388509840e-03  -1.2378367665e-04
0.000	0.000	-731.500	3.2284051437e-05  -7.7495200331e-03  -1.2700855012e-04
2.000	0.000	-731.500	2.5821657283e-05  -7.7537115116e-03  -1.3037596966e-04
4.000	0.000	-731.500	1.9776191785e-05  -7.7512044244e-03  -1.3297512142e-04
6.000	0.000	-731.500	1.5338879671e-05  -7.7436831626e-03  -1.3581493537e-04
8.000	0.000	-731.500	9.7010363845e-06  -7.7293314808e-03  -1.3840112839e-04
10.000	0.000	-731.500	5.1781049926e-06  -7.7098653409e-03  -1.4068927053e-04
12.000	0.000	-731.500	9.7717653527e-07  -7.6830989344e-03  -1.4394931771e-04
14.000	0.000	-731.500	-2.8645232148e-06  -7.6520667653e-03  -1.4619673240e-04
16.000	0.000	-731.500	-7.4581835749e-06  -7.6154001497e-03  -1.4824236110e-04
18.000	0.000	-731.500	-1.1564186312e-05  -7.5716004066e-03  -1.5073969423e-04
20.000	0.000	-731.500	-1.4445461124e-05  -7.5247048749e-03  -1.5324628360e-04
22.000	0.000	-731.500	-1.8661279891e-05  -7.4719650443e-03  -1.5611942001e-04
24.000	0.000	-731.500	-2.2744947164e-05  -7.4131840619e-03  -1.5794660148e-04
26.000	0.000	-731.500	-2.6858395055e-05  -7.3491530530e-03  -1.6032545476e-04
